,Product,Minimum,Maximum,Average,Date
10,Capsicum KG,75.0,80.0,78.0,2017-06-18
11,Carrot(Local) KG,80.0,85.0,82.0,2017-06-18
12,Cauli Local KG,60.0,65.0,62.0,2017-06-18
13,Celery KG,90.0,100.0,95.0,2017-06-18
14,Chilli Dry KG,260.0,270.0,265.0,2017-06-18
15,Chilli Green KG,50.0,55.0,52.0,2017-06-18
16,Christophine KG,50.0,55.0,52.0,2017-06-18
17,Clive Dry KG,100.0,110.0,105.0,2017-06-18
18,Coriander Green KG,100.0,110.0,105.0,2017-06-18
19,Cow pea(Long) KG,50.0,55.0,52.0,2017-06-18
20,Cress Leaf KG,50.0,55.0,53.0,2017-06-18
21,Cucumber(Local) KG,50.0,55.0,52.0,2017-06-18
22,Fennel Leaf KG,55.0,60.0,58.0,2017-06-18
23,Fenugreek Leaf KG,50.0,55.0,53.0,2017-06-18
24,Fish Fresh KG,230.0,235.0,233.0,2017-06-18
25,French Bean(Local) KG,30.0,38.0,34.0,2017-06-18
26,Garlic Dry Chinese KG,240.0,250.0,245.0,2017-06-18
27,Garlic Dry Nepali KG,190.0,200.0,195.0,2017-06-18
28,Garlic Green KG,90.0,100.0,95.0,2017-06-18
29,Ginger KG,60.0,65.0,62.0,2017-06-18
30,Grapes(Green) KG,120.0,130.0,125.0,2017-06-18
31,Green Peas KG,80.0,90.0,85.0,2017-06-18
32,Gundruk KG,200.0,210.0,205.0,2017-06-18
33,Jack Fruit KG,35.0,40.0,38.0,2017-06-18
34,Knolkhol KG,50.0,55.0,53.0,2017-06-18
35,Lettuce KG,55.0,60.0,58.0,2017-06-18
36,Lime KG,450.0,500.0,475.0,2017-06-18
37,Litchi(Local) KG,100.0,110.0,105.0,2017-06-18
38,Mango(Maldah) KG,70.0,80.0,75.0,2017-06-18
39,Mint KG,90.0,100.0,95.0,2017-06-18
40,Mushroom(Kanya) KG,180.0,190.0,185.0,2017-06-18
41,Mustard Leaf KG,50.0,55.0,53.0,2017-06-18
42,Neuro KG,60.0,70.0,65.0,2017-06-18
43,Okara KG,35.0,40.0,38.0,2017-06-18
44,Onion Dry (Indian) KG,25.0,27.0,26.0,2017-06-18
45,Onion Green KG,60.0,70.0,65.0,2017-06-18
46,Papaya(Nepali) KG,60.0,70.0,65.0,2017-06-18
47,Parseley KG,90.0,100.0,95.0,2017-06-18
48,Pear(Local) KG,100.0,110.0,105.0,2017-06-18
49,Pineapple 1 Pc,90.0,100.0,95.0,2017-06-18
50,Pointed Gourd(Local) KG,25.0,30.0,28.0,2017-06-18
51,Pomegranate KG,180.0,200.0,190.0,2017-06-18
52,Potato Red KG,20.0,22.0,21.0,2017-06-18
53,Potato White KG,15.0,17.0,16.0,2017-06-18
54,Pumpkin KG,28.0,30.0,29.0,2017-06-18
55,Raddish White(Local) KG,15.0,19.0,17.0,2017-06-18
56,Smooth Gourd KG,35.0,40.0,38.0,2017-06-18
57,Snake Gourd KG,30.0,35.0,33.0,2017-06-18
58,Soyabean Green KG,55.0,60.0,58.0,2017-06-18
59,Spinach Leaf KG,50.0,55.0,53.0,2017-06-18
60,Squash(Long) KG,28.0,30.0,29.0,2017-06-18
61,Sugarbeet KG,60.0,70.0,65.0,2017-06-18
62,Sweet Orange KG,110.0,120.0,115.0,2017-06-18
63,Tamarind KG,110.0,120.0,115.0,2017-06-18
64,Tofu KG,80.0,90.0,85.0,2017-06-18
65,Tomato Big(Nepali) KG,35.0,40.0,38.0,2017-06-18
66,Tomato Small(Local) KG,35.0,40.0,38.0,2017-06-18
67,Turnip A KG,50.0,55.0,53.0,2017-06-18
68,Water Melon(Green) KG,25.0,30.0,28.0,2017-06-18
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-06-19
1,Asparagus KG,300.0,350.0,325.0,2017-06-19
2,Bamboo Shoot KG,120.0,130.0,125.0,2017-06-19
3,Banana Per Dozen,90.0,100.0,95.0,2017-06-19
4,Bitter Gourd KG,25.0,30.0,28.0,2017-06-19
5,Bottle Gourd KG,30.0,35.0,33.0,2017-06-19
6,Brd Leaf Mustard KG,50.0,55.0,53.0,2017-06-19
7,Brinjal Long KG,25.0,30.0,28.0,2017-06-19
8,Brinjal Round KG,30.0,35.0,33.0,2017-06-19
9,Cabbage(Local) KG,15.0,20.0,18.0,2017-06-19
10,Capsicum KG,70.0,80.0,75.0,2017-06-19
11,Carrot(Local) KG,80.0,85.0,82.0,2017-06-19
12,Cauli Local KG,60.0,65.0,62.0,2017-06-19
13,Celery KG,90.0,100.0,95.0,2017-06-19
14,Chilli Dry KG,260.0,270.0,265.0,2017-06-19
15,Chilli Green KG,45.0,50.0,48.0,2017-06-19
16,Christophine KG,50.0,60.0,54.0,2017-06-19
17,Clive Dry KG,100.0,110.0,105.0,2017-06-19
18,Coriander Green KG,100.0,110.0,105.0,2017-06-19
19,Cow pea(Long) KG,50.0,55.0,52.0,2017-06-19
20,Cress Leaf KG,50.0,55.0,53.0,2017-06-19
21,Cucumber(Local) KG,60.0,65.0,63.0,2017-06-19
22,Fennel Leaf KG,55.0,60.0,58.0,2017-06-19
23,Fenugreek Leaf KG,50.0,55.0,53.0,2017-06-19
24,Fish Fresh KG,230.0,235.0,233.0,2017-06-19
25,French Bean(Local) KG,30.0,35.0,33.0,2017-06-19
26,Garlic Dry Chinese KG,240.0,250.0,245.0,2017-06-19
27,Garlic Dry Nepali KG,190.0,200.0,195.0,2017-06-19
28,Garlic Green KG,90.0,100.0,95.0,2017-06-19
29,Ginger KG,60.0,65.0,62.0,2017-06-19
30,Grapes(Green) KG,120.0,130.0,125.0,2017-06-19
31,Green Peas KG,80.0,90.0,85.0,2017-06-19
32,Gundruk KG,200.0,210.0,205.0,2017-06-19
33,Jack Fruit KG,35.0,40.0,38.0,2017-06-19
34,Knolkhol KG,50.0,55.0,53.0,2017-06-19
35,Lettuce KG,55.0,60.0,58.0,2017-06-19
36,Lime KG,450.0,500.0,475.0,2017-06-19
37,Litchi(Local) KG,110.0,120.0,115.0,2017-06-19
38,Mango(Maldah) KG,70.0,80.0,75.0,2017-06-19
39,Mint KG,90.0,100.0,95.0,2017-06-19
40,Mushroom(Kanya) KG,180.0,190.0,185.0,2017-06-19
41,Mustard Leaf KG,50.0,55.0,53.0,2017-06-19
42,Neuro KG,60.0,70.0,65.0,2017-06-19
43,Okara KG,30.0,35.0,33.0,2017-06-19
44,Onion Dry (Indian) KG,25.0,27.0,26.0,2017-06-19
45,Onion Green KG,60.0,70.0,65.0,2017-06-19
46,Papaya(Nepali) KG,60.0,70.0,65.0,2017-06-19
47,Parseley KG,90.0,100.0,95.0,2017-06-19
48,Pear(Local) KG,100.0,110.0,105.0,2017-06-19
49,Pineapple 1 Pc,90.0,100.0,95.0,2017-06-19
50,Pointed Gourd(Local) KG,25.0,30.0,28.0,2017-06-19
51,Pomegranate KG,180.0,200.0,190.0,2017-06-19
52,Potato Red KG,20.0,22.0,21.0,2017-06-19
53,Potato White KG,15.0,17.0,16.0,2017-06-19
54,Pumpkin KG,25.0,30.0,28.0,2017-06-19
55,Raddish White(Local) KG,15.0,20.0,18.0,2017-06-19
56,Smooth Gourd KG,30.0,35.0,33.0,2017-06-19
57,Snake Gourd KG,30.0,35.0,33.0,2017-06-19
58,Soyabean Green KG,55.0,60.0,58.0,2017-06-19
59,Spinach Leaf KG,50.0,55.0,53.0,2017-06-19
60,Squash(Long) KG,25.0,30.0,28.0,2017-06-19
61,Sugarbeet KG,60.0,70.0,65.0,2017-06-19
62,Sweet Orange KG,110.0,120.0,115.0,2017-06-19
63,Tamarind KG,110.0,120.0,115.0,2017-06-19
64,Tofu KG,80.0,90.0,85.0,2017-06-19
65,Tomato Big(Nepali) KG,35.0,40.0,38.0,2017-06-19
66,Tomato Small(Local) KG,35.0,40.0,38.0,2017-06-19
67,Turnip A KG,50.0,55.0,53.0,2017-06-19
68,Water Melon(Green) KG,25.0,30.0,28.0,2017-06-19
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-06-20
1,Asparagus KG,300.0,350.0,325.0,2017-06-20
2,Bamboo Shoot KG,120.0,130.0,125.0,2017-06-20
3,Banana Per Dozen,90.0,100.0,95.0,2017-06-20
4,Bitter Gourd KG,25.0,30.0,28.0,2017-06-20
5,Bottle Gourd KG,30.0,35.0,33.0,2017-06-20
6,Brd Leaf Mustard KG,50.0,55.0,53.0,2017-06-20
7,Brinjal Long KG,25.0,30.0,28.0,2017-06-20
8,Brinjal Round KG,30.0,35.0,33.0,2017-06-20
9,Cabbage(Local) KG,12.0,15.0,14.0,2017-06-20
10,Capsicum KG,75.0,80.0,78.0,2017-06-20
11,Carrot(Local) KG,80.0,85.0,83.0,2017-06-20
12,Cauli Local KG,75.0,80.0,78.0,2017-06-20
13,Celery KG,90.0,100.0,95.0,2017-06-20
14,Chilli Dry KG,260.0,270.0,265.0,2017-06-20
15,Chilli Green KG,45.0,50.0,48.0,2017-06-20
16,Christophine KG,50.0,55.0,52.0,2017-06-20
17,Clive Dry KG,90.0,100.0,95.0,2017-06-20
18,Coriander Green KG,100.0,110.0,105.0,2017-06-20
19,Cow pea(Long) KG,45.0,50.0,48.0,2017-06-20
20,Cress Leaf KG,50.0,55.0,53.0,2017-06-20
21,Cucumber(Local) KG,55.0,60.0,58.0,2017-06-20
22,Fennel Leaf KG,55.0,60.0,58.0,2017-06-20
23,Fenugreek Leaf KG,50.0,55.0,53.0,2017-06-20
24,Fish Fresh KG,230.0,235.0,233.0,2017-06-20
25,French Bean(Local) KG,30.0,35.0,33.0,2017-06-20
26,Garlic Dry Chinese KG,240.0,250.0,245.0,2017-06-20
27,Garlic Dry Nepali KG,190.0,200.0,195.0,2017-06-20
28,Garlic Green KG,90.0,100.0,95.0,2017-06-20
29,Ginger KG,60.0,65.0,62.0,2017-06-20
30,Grapes(Green) KG,120.0,130.0,125.0,2017-06-20
31,Gundruk KG,200.0,210.0,205.0,2017-06-20
32,Jack Fruit KG,35.0,40.0,38.0,2017-06-20
33,Knolkhol KG,50.0,55.0,53.0,2017-06-20
34,Lettuce KG,55.0,60.0,58.0,2017-06-20
35,Lime KG,450.0,500.0,475.0,2017-06-20
36,Litchi(Local) KG,100.0,110.0,105.0,2017-06-20
37,Mango(Maldah) KG,70.0,80.0,75.0,2017-06-20
38,Mint KG,90.0,100.0,95.0,2017-06-20
39,Mushroom(Kanya) KG,180.0,190.0,185.0,2017-06-20
40,Mustard Leaf KG,50.0,55.0,53.0,2017-06-20
41,Neuro KG,60.0,70.0,65.0,2017-06-20
42,Okara KG,30.0,35.0,33.0,2017-06-20
43,Onion Dry (Indian) KG,25.0,27.0,26.0,2017-06-20
44,Onion Green KG,60.0,70.0,65.0,2017-06-20
45,Papaya(Nepali) KG,60.0,70.0,65.0,2017-06-20
46,Parseley KG,90.0,100.0,95.0,2017-06-20
47,Pear(Local) KG,100.0,110.0,105.0,2017-06-20
48,Pineapple 1 Pc,90.0,100.0,95.0,2017-06-20
49,Pointed Gourd(Local) KG,25.0,30.0,28.0,2017-06-20
50,Pomegranate KG,180.0,200.0,190.0,2017-06-20
51,Potato Red KG,20.0,22.0,21.0,2017-06-20
52,Potato White KG,15.0,17.0,16.0,2017-06-20
53,Pumpkin KG,25.0,30.0,28.0,2017-06-20
54,Raddish White(Local) KG,18.0,20.0,19.0,2017-06-20
55,Smooth Gourd KG,30.0,35.0,33.0,2017-06-20
56,Snake Gourd KG,30.0,35.0,33.0,2017-06-20
57,Soyabean Green KG,60.0,65.0,62.0,2017-06-20
58,Spinach Leaf KG,50.0,55.0,53.0,2017-06-20
59,Sponge Gourd KG,45.0,50.0,48.0,2017-06-20
60,Squash(Long) KG,25.0,30.0,28.0,2017-06-20
61,Sugarbeet KG,60.0,70.0,65.0,2017-06-20
62,Sweet Orange KG,110.0,120.0,115.0,2017-06-20
63,Tamarind KG,110.0,120.0,115.0,2017-06-20
64,Tofu KG,80.0,90.0,85.0,2017-06-20
65,Tomato Big(Nepali) KG,35.0,40.0,38.0,2017-06-20
66,Tomato Small(Local) KG,30.0,36.0,33.0,2017-06-20
67,Turnip A KG,50.0,55.0,53.0,2017-06-20
68,Water Melon(Green) KG,25.0,30.0,28.0,2017-06-20
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-06-21
1,Asparagus KG,300.0,350.0,325.0,2017-06-21
2,Bamboo Shoot KG,120.0,130.0,125.0,2017-06-21
3,Banana Per Dozen,90.0,100.0,95.0,2017-06-21
4,Bitter Gourd KG,25.0,30.0,28.0,2017-06-21
5,Bottle Gourd KG,35.0,40.0,38.0,2017-06-21
6,Brd Leaf Mustard KG,50.0,55.0,53.0,2017-06-21
7,Brinjal Long KG,25.0,30.0,28.0,2017-06-21
8,Brinjal Round KG,25.0,30.0,28.0,2017-06-21
9,Cabbage(Local) KG,15.0,20.0,18.0,2017-06-21
10,Capsicum KG,60.0,65.0,62.0,2017-06-21
11,Carrot(Local) KG,75.0,80.0,78.0,2017-06-21
12,Cauli Local KG,70.0,75.0,72.0,2017-06-21
13,Celery KG,90.0,100.0,95.0,2017-06-21
14,Chilli Dry KG,260.0,270.0,265.0,2017-06-21
15,Chilli Green KG,45.0,50.0,48.0,2017-06-21
16,Christophine KG,50.0,55.0,52.0,2017-06-21
17,Clive Dry KG,90.0,100.0,95.0,2017-06-21
18,Coriander Green KG,120.0,130.0,125.0,2017-06-21
19,Cow pea(Long) KG,40.0,45.0,42.0,2017-06-21
20,Cress Leaf KG,50.0,55.0,53.0,2017-06-21
21,Cucumber(Local) KG,60.0,65.0,62.0,2017-06-21
22,Fennel Leaf KG,55.0,60.0,58.0,2017-06-21
23,Fenugreek Leaf KG,50.0,55.0,53.0,2017-06-21
24,Fish Fresh KG,230.0,235.0,233.0,2017-06-21
25,French Bean(Local) KG,35.0,40.0,38.0,2017-06-21
26,Garlic Dry Chinese KG,240.0,250.0,245.0,2017-06-21
27,Garlic Dry Nepali KG,190.0,200.0,195.0,2017-06-21
28,Garlic Green KG,90.0,100.0,95.0,2017-06-21
29,Ginger KG,60.0,65.0,62.0,2017-06-21
30,Gundruk KG,200.0,210.0,205.0,2017-06-21
31,Jack Fruit KG,35.0,40.0,38.0,2017-06-21
32,Knolkhol KG,50.0,55.0,53.0,2017-06-21
33,Lettuce KG,55.0,60.0,58.0,2017-06-21
34,Lime KG,450.0,500.0,475.0,2017-06-21
35,Litchi(Local) KG,100.0,110.0,105.0,2017-06-21
36,Mango(Maldah) KG,70.0,80.0,75.0,2017-06-21
37,Mint KG,90.0,100.0,95.0,2017-06-21
38,Mushroom(Kanya) KG,180.0,190.0,185.0,2017-06-21
39,Mustard Leaf KG,50.0,55.0,53.0,2017-06-21
40,Neuro KG,60.0,70.0,65.0,2017-06-21
41,Okara KG,30.0,35.0,33.0,2017-06-21
42,Onion Dry (Indian) KG,25.0,27.0,26.0,2017-06-21
43,Onion Green KG,60.0,70.0,65.0,2017-06-21
44,Papaya(Nepali) KG,60.0,70.0,65.0,2017-06-21
45,Parseley KG,90.0,100.0,95.0,2017-06-21
46,Pear(Local) KG,100.0,110.0,105.0,2017-06-21
47,Pineapple 1 Pc,90.0,100.0,95.0,2017-06-21
48,Pointed Gourd(Local) KG,25.0,30.0,28.0,2017-06-21
49,Pomegranate KG,180.0,200.0,190.0,2017-06-21
50,Potato Red KG,20.0,22.0,21.0,2017-06-21
51,Potato White KG,15.0,16.0,15.0,2017-06-21
52,Pumpkin KG,25.0,30.0,28.0,2017-06-21
53,Raddish White(Local) KG,15.0,20.0,18.0,2017-06-21
54,Smooth Gourd KG,30.0,35.0,33.0,2017-06-21
55,Snake Gourd KG,30.0,35.0,33.0,2017-06-21
56,Soyabean Green KG,55.0,60.0,58.0,2017-06-21
57,Spinach Leaf KG,50.0,55.0,53.0,2017-06-21
58,Sponge Gourd KG,45.0,50.0,48.0,2017-06-21
59,Squash(Long) KG,25.0,30.0,28.0,2017-06-21
60,Sugarbeet KG,60.0,70.0,65.0,2017-06-21
61,Sweet Orange KG,110.0,120.0,115.0,2017-06-21
62,Tamarind KG,110.0,120.0,115.0,2017-06-21
63,Tofu KG,80.0,90.0,85.0,2017-06-21
64,Tomato Big(Nepali) KG,35.0,40.0,38.0,2017-06-21
65,Tomato Small(Local) KG,30.0,35.0,33.0,2017-06-21
66,Turnip A KG,50.0,55.0,53.0,2017-06-21
67,Water Melon(Green) KG,25.0,30.0,28.0,2017-06-21
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-06-22
1,Asparagus KG,300.0,350.0,325.0,2017-06-22
2,Bamboo Shoot KG,120.0,130.0,125.0,2017-06-22
3,Banana Per Dozen,90.0,100.0,95.0,2017-06-22
4,Bitter Gourd KG,25.0,30.0,28.0,2017-06-22
5,Bottle Gourd KG,30.0,35.0,33.0,2017-06-22
6,Brd Leaf Mustard KG,50.0,55.0,53.0,2017-06-22
7,Brinjal Long KG,25.0,30.0,28.0,2017-06-22
8,Brinjal Round KG,25.0,30.0,28.0,2017-06-22
9,Cabbage(Local) KG,15.0,20.0,18.0,2017-06-22
10,Capsicum KG,65.0,70.0,68.0,2017-06-22
11,Carrot(Local) KG,75.0,80.0,78.0,2017-06-22
12,Cauli Local KG,75.0,80.0,78.0,2017-06-22
13,Celery KG,90.0,100.0,95.0,2017-06-22
14,Chilli Dry KG,260.0,270.0,265.0,2017-06-22
15,Chilli Green KG,45.0,50.0,48.0,2017-06-22
16,Christophine KG,50.0,55.0,53.0,2017-06-22
17,Clive Dry KG,90.0,100.0,95.0,2017-06-22
18,Coriander Green KG,120.0,130.0,125.0,2017-06-22
19,Cow pea(Long) KG,40.0,45.0,42.0,2017-06-22
20,Cress Leaf KG,50.0,55.0,53.0,2017-06-22
21,Cucumber(Local) KG,60.0,65.0,63.0,2017-06-22
22,Fenugreek Leaf KG,50.0,55.0,53.0,2017-06-22
23,Fish Fresh KG,230.0,235.0,233.0,2017-06-22
24,French Bean(Local) KG,30.0,35.0,33.0,2017-06-22
25,Garlic Dry Chinese KG,220.0,230.0,225.0,2017-06-22
26,Garlic Dry Nepali KG,190.0,200.0,195.0,2017-06-22
27,Garlic Green KG,90.0,100.0,95.0,2017-06-22
28,Ginger KG,60.0,65.0,62.0,2017-06-22
29,Gundruk KG,200.0,210.0,205.0,2017-06-22
30,Jack Fruit KG,35.0,40.0,38.0,2017-06-22
31,Knolkhol KG,50.0,55.0,53.0,2017-06-22
32,Lettuce KG,50.0,55.0,53.0,2017-06-22
33,Lime KG,500.0,550.0,525.0,2017-06-22
34,Litchi(Local) KG,110.0,120.0,115.0,2017-06-22
35,Mango(Maldah) KG,70.0,80.0,75.0,2017-06-22
36,Mint KG,90.0,100.0,95.0,2017-06-22
37,Mushroom(Kanya) KG,180.0,190.0,185.0,2017-06-22
38,Mustard Leaf KG,50.0,55.0,53.0,2017-06-22
39,Neuro KG,60.0,70.0,65.0,2017-06-22
40,Okara KG,30.0,35.0,33.0,2017-06-22
41,Onion Dry (Indian) KG,23.0,25.0,24.0,2017-06-22
42,Onion Green KG,60.0,70.0,65.0,2017-06-22
43,Papaya(Nepali) KG,60.0,70.0,65.0,2017-06-22
44,Parseley KG,90.0,100.0,95.0,2017-06-22
45,Pear(Local) KG,100.0,110.0,105.0,2017-06-22
46,Pineapple 1 Pc,90.0,100.0,95.0,2017-06-22
47,Pointed Gourd(Local) KG,25.0,30.0,28.0,2017-06-22
48,Pomegranate KG,180.0,200.0,190.0,2017-06-22
49,Potato Red KG,25.0,27.0,26.0,2017-06-22
50,Potato White KG,18.0,20.0,19.0,2017-06-22
51,Pumpkin KG,25.0,30.0,28.0,2017-06-22
52,Raddish White(Local) KG,15.0,20.0,17.0,2017-06-22
53,Smooth Gourd KG,30.0,35.0,33.0,2017-06-22
54,Snake Gourd KG,30.0,35.0,33.0,2017-06-22
55,Soyabean Green KG,60.0,65.0,62.0,2017-06-22
56,Spinach Leaf KG,50.0,55.0,53.0,2017-06-22
57,Sponge Gourd KG,45.0,50.0,48.0,2017-06-22
58,Squash(Long) KG,25.0,30.0,28.0,2017-06-22
59,Sugarbeet KG,60.0,70.0,65.0,2017-06-22
60,Sweet Orange KG,110.0,120.0,115.0,2017-06-22
61,Tamarind KG,110.0,120.0,115.0,2017-06-22
62,Tofu KG,80.0,90.0,85.0,2017-06-22
63,Tomato Big(Nepali) KG,35.0,40.0,38.0,2017-06-22
64,Tomato Small(Local) KG,30.0,35.0,33.0,2017-06-22
65,Turnip A KG,50.0,55.0,53.0,2017-06-22
66,Water Melon(Green) KG,25.0,30.0,28.0,2017-06-22
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-06-23
1,Arum KG,45.0,50.0,48.0,2017-06-23
2,Asparagus KG,300.0,350.0,325.0,2017-06-23
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-06-23
4,Banana Per Dozen,90.0,100.0,95.0,2017-06-23
5,Bitter Gourd KG,25.0,30.0,28.0,2017-06-23
6,Bottle Gourd KG,30.0,35.0,33.0,2017-06-23
7,Brd Leaf Mustard KG,50.0,55.0,53.0,2017-06-23
8,Brinjal Long KG,25.0,30.0,28.0,2017-06-23
9,Brinjal Round KG,25.0,30.0,28.0,2017-06-23
10,Cabbage(Local) KG,18.0,20.0,19.0,2017-06-23
11,Capsicum KG,75.0,80.0,78.0,2017-06-23
12,Carrot(Local) KG,75.0,80.0,78.0,2017-06-23
13,Cauli Local KG,75.0,80.0,78.0,2017-06-23
14,Celery KG,90.0,100.0,95.0,2017-06-23
15,Chilli Dry KG,260.0,270.0,265.0,2017-06-23
16,Chilli Green KG,45.0,50.0,48.0,2017-06-23
17,Christophine KG,50.0,55.0,53.0,2017-06-23
18,Clive Dry KG,90.0,100.0,95.0,2017-06-23
19,Coriander Green KG,110.0,120.0,115.0,2017-06-23
20,Cow pea(Long) KG,40.0,45.0,42.0,2017-06-23
21,Cress Leaf KG,50.0,55.0,53.0,2017-06-23
22,Cucumber(Local) KG,60.0,65.0,63.0,2017-06-23
23,Fenugreek Leaf KG,50.0,55.0,53.0,2017-06-23
24,Fish Fresh KG,230.0,235.0,233.0,2017-06-23
25,French Bean(Local) KG,35.0,40.0,38.0,2017-06-23
26,Garlic Dry Chinese KG,220.0,230.0,225.0,2017-06-23
27,Garlic Dry Nepali KG,190.0,200.0,195.0,2017-06-23
28,Garlic Green KG,100.0,110.0,105.0,2017-06-23
29,Ginger KG,50.0,55.0,52.0,2017-06-23
30,Gundruk KG,200.0,210.0,205.0,2017-06-23
31,Jack Fruit KG,35.0,40.0,38.0,2017-06-23
32,Knolkhol KG,50.0,55.0,53.0,2017-06-23
33,Lettuce KG,50.0,55.0,53.0,2017-06-23
34,Lime KG,500.0,550.0,525.0,2017-06-23
35,Litchi(Local) KG,110.0,120.0,115.0,2017-06-23
36,Mango(Maldah) KG,90.0,100.0,95.0,2017-06-23
37,Mint KG,90.0,100.0,95.0,2017-06-23
38,Mushroom(Kanya) KG,180.0,190.0,185.0,2017-06-23
39,Mustard Leaf KG,50.0,55.0,53.0,2017-06-23
40,Neuro KG,60.0,70.0,65.0,2017-06-23
41,Okara KG,30.0,35.0,33.0,2017-06-23
42,Onion Dry (Indian) KG,23.0,25.0,24.0,2017-06-23
43,Onion Green KG,60.0,70.0,65.0,2017-06-23
44,Papaya(Nepali) KG,60.0,70.0,65.0,2017-06-23
45,Parseley KG,90.0,100.0,95.0,2017-06-23
46,Pear(Local) KG,100.0,110.0,105.0,2017-06-23
47,Pineapple 1 Pc,90.0,100.0,95.0,2017-06-23
48,Pointed Gourd(Local) KG,25.0,30.0,28.0,2017-06-23
49,Pomegranate KG,180.0,200.0,190.0,2017-06-23
50,Potato Red KG,25.0,27.0,26.0,2017-06-23
51,Potato White KG,18.0,20.0,19.0,2017-06-23
52,Pumpkin KG,25.0,30.0,28.0,2017-06-23
53,Raddish White(Local) KG,15.0,20.0,17.0,2017-06-23
54,Smooth Gourd KG,30.0,35.0,33.0,2017-06-23
55,Snake Gourd KG,30.0,35.0,33.0,2017-06-23
56,Soyabean Green KG,50.0,55.0,52.0,2017-06-23
57,Spinach Leaf KG,50.0,55.0,53.0,2017-06-23
58,Sponge Gourd KG,45.0,50.0,48.0,2017-06-23
59,Squash(Long) KG,25.0,30.0,28.0,2017-06-23
60,Sugarbeet KG,60.0,70.0,65.0,2017-06-23
61,Sweet Orange KG,110.0,120.0,115.0,2017-06-23
62,Tamarind KG,110.0,120.0,115.0,2017-06-23
63,Tofu KG,80.0,90.0,85.0,2017-06-23
64,Tomato Big(Nepali) KG,50.0,55.0,52.0,2017-06-23
65,Tomato Small(Local) KG,30.0,35.0,33.0,2017-06-23
66,Turnip A KG,50.0,55.0,53.0,2017-06-23
67,Water Melon(Green) KG,40.0,45.0,42.0,2017-06-23
0,Apple(Jholey) KG,110.0,120.0,115.0,2017-06-24
1,Arum KG,45.0,50.0,48.0,2017-06-24
2,Asparagus KG,300.0,350.0,325.0,2017-06-24
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-06-24
4,Banana Per Dozen,90.0,100.0,95.0,2017-06-24
5,Bitter Gourd KG,25.0,30.0,27.0,2017-06-24
6,Bottle Gourd KG,30.0,35.0,33.0,2017-06-24
7,Brd Leaf Mustard KG,50.0,55.0,53.0,2017-06-24
8,Brinjal Long KG,25.0,30.0,28.0,2017-06-24
9,Brinjal Round KG,25.0,30.0,28.0,2017-06-24
10,Cabbage(Local) KG,18.0,20.0,19.0,2017-06-24
11,Capsicum KG,75.0,80.0,77.0,2017-06-24
12,Carrot(Local) KG,75.0,80.0,78.0,2017-06-24
13,Cauli Local KG,75.0,80.0,78.0,2017-06-24
14,Celery KG,90.0,100.0,95.0,2017-06-24
15,Chilli Dry KG,260.0,270.0,265.0,2017-06-24
16,Chilli Green KG,45.0,50.0,47.0,2017-06-24
17,Christophine KG,50.0,55.0,53.0,2017-06-24
18,Clive Dry KG,90.0,100.0,95.0,2017-06-24
19,Coriander Green KG,110.0,120.0,115.0,2017-06-24
20,Cow pea(Long) KG,40.0,45.0,42.0,2017-06-24
21,Cress Leaf KG,50.0,55.0,53.0,2017-06-24
22,Cucumber(Local) KG,60.0,65.0,63.0,2017-06-24
23,Fenugreek Leaf KG,50.0,55.0,53.0,2017-06-24
24,Fish Fresh KG,230.0,235.0,233.0,2017-06-24
25,French Bean(Local) KG,35.0,40.0,37.0,2017-06-24
26,Garlic Dry Chinese KG,220.0,230.0,224.0,2017-06-24
27,Garlic Dry Nepali KG,190.0,200.0,194.0,2017-06-24
28,Garlic Green KG,100.0,110.0,105.0,2017-06-24
29,Ginger KG,50.0,55.0,52.0,2017-06-24
30,Gundruk KG,200.0,210.0,205.0,2017-06-24
31,Jack Fruit KG,35.0,40.0,38.0,2017-06-24
32,Knolkhol KG,50.0,55.0,53.0,2017-06-24
33,Lettuce KG,50.0,55.0,53.0,2017-06-24
34,Lime KG,500.0,550.0,525.0,2017-06-24
35,Litchi(Local) KG,110.0,120.0,115.0,2017-06-24
36,Mango(Maldah) KG,90.0,100.0,95.0,2017-06-24
37,Mint KG,90.0,100.0,95.0,2017-06-24
38,Mushroom(Kanya) KG,180.0,190.0,185.0,2017-06-24
39,Mustard Leaf KG,50.0,55.0,53.0,2017-06-24
40,Neuro KG,60.0,70.0,65.0,2017-06-24
41,Okara KG,30.0,35.0,33.0,2017-06-24
42,Onion Dry (Indian) KG,24.0,25.0,25.0,2017-06-24
43,Onion Green KG,60.0,70.0,65.0,2017-06-24
44,Papaya(Nepali) KG,60.0,70.0,65.0,2017-06-24
45,Parseley KG,90.0,100.0,95.0,2017-06-24
46,Pear(Local) KG,100.0,110.0,105.0,2017-06-24
47,Pineapple 1 Pc,90.0,100.0,95.0,2017-06-24
48,Pointed Gourd(Local) KG,25.0,30.0,28.0,2017-06-24
