,Product,Minimum,Maximum,Average,Date
90,Squash(Round) KG,25,30,28.33,2023-03-03
91,Strawberry KG,300,400,350,2023-03-03
92,Sugarbeet KG,70,80,76.67,2023-03-03
93,Sugarcane Per Piece,80,90,85,2023-03-03
94,Sweet Orange KG,150,170,160,2023-03-03
95,Sweet Potato KG,70,80,75,2023-03-03
96,Sword Bean KG,80,90,86.67,2023-03-03
97,Tamarind KG,140,150,146.67,2023-03-03
98,Tofu KG,120,130,126.67,2023-03-03
99,Tomato Big(Indian) KG,40,50,45,2023-03-03
100,Tomato Big(Nepali) KG,40,50,45,2023-03-03
101,Tomato Small(Indian) KG,25,35,30,2023-03-03
102,Tomato Small(Local) KG,20,25,22.5,2023-03-03
103,Tomato Small(Terai) KG,25,30,27.5,2023-03-03
104,Tomato Small(Tunnel) KG,20,25,22.5,2023-03-03
105,Tree Tomato Kg,90,100,96.67,2023-03-03
106,Turnip KG,60,70,66.67,2023-03-03
107,Turnip A KG,70,80,75,2023-03-03
108,Water Melon(Green) KG,35,45,40,2023-03-03
109,Yam KG,70,80,75,2023-03-03
0,Amla KG,80,90,85,2023-03-05
1,Apple(Fuji) KG,250,300,275,2023-03-05
2,Apple(Jholey) KG,220,250,235,2023-03-05
3,Arum KG,40,50,45,2023-03-05
4,Asparagus KG,500,600,550,2023-03-05
5,Avocado KG,500,600,550,2023-03-05
6,Bakula KG,60,70,65,2023-03-05
7,Bamboo Shoot KG,90,100,95,2023-03-05
8,Banana Per Dozen,140,150,145,2023-03-05
9,Barela KG,40,50,45,2023-03-05
10,Bauhania flower KG,250,300,276.67,2023-03-05
11,Bitter Gourd KG,120,130,125,2023-03-05
12,Bottle Gourd KG,50,60,55,2023-03-05
13,Brd Leaf Mustard KG,30,40,35,2023-03-05
14,Brinjal Long KG,90,100,95,2023-03-05
15,Brinjal Round KG,90,100,95,2023-03-05
16,Brocauli KG,40,50,45,2023-03-05
17,Cabbage KG,10,15,12.33,2023-03-05
18,Cabbage(Local) KG,10,15,12.33,2023-03-05
19,Cabbage(Terai) KG,10,15,12.33,2023-03-05
20,Capsicum KG,100,110,105,2023-03-05
21,Carrot(Local) KG,25,30,27.67,2023-03-05
22,Carrot(Terai) KG,15,20,17.67,2023-03-05
23,Cauli Local KG,25,30,27.67,2023-03-05
24,Cauli Local(Jyapu) KG,35,40,37.67,2023-03-05
25,Cauli Terai KG,20,25,22.33,2023-03-05
26,Celery KG,100,120,110,2023-03-05
27,Chilli Dry KG,400,450,425,2023-03-05
28,Chilli Green KG,110,120,115,2023-03-05
29,Chilli Green(Akbare) KG,80,90,85,2023-03-05
30,Chilli Green(Bullet) KG,110,120,115,2023-03-05
31,Chilli Green(Machhe) KG,70,80,75,2023-03-05
32,Christophine KG,40,45,42.33,2023-03-05
33,Clive Dry KG,250,300,275,2023-03-05
34,Clive Green KG,90,100,95,2023-03-05
35,Coriander Green KG,20,30,25,2023-03-05
36,Cress Leaf KG,40,50,45,2023-03-05
37,Cucumber(Hybrid) KG,30,40,35,2023-03-05
38,Cucumber(Local) KG,100,110,105,2023-03-05
39,Drumstick KG,120,130,125,2023-03-05
40,Fennel Leaf KG,60,70,65,2023-03-05
41,Fenugreek Leaf KG,60,70,65,2023-03-05
42,Fish Fresh(Bachuwa) KG,260,280,270,2023-03-05
43,Fish Fresh(Chhadi) KG,240,260,250,2023-03-05
44,Fish Fresh(Mungari) KG,310,330,320,2023-03-05
45,Fish Fresh(Rahu) KG,330,360,345,2023-03-05
46,French Bean(Hybrid) KG,100,110,105,2023-03-05
47,French Bean(Local) KG,90,100,95,2023-03-05
48,French Bean(Rajma) KG,110,120,115,2023-03-05
49,Garlic Dry Chinese KG,180,190,185,2023-03-05
50,Garlic Green KG,50,60,55,2023-03-05
51,Ginger KG,90,100,95,2023-03-05
52,Grapes(Black) KG,200,220,210,2023-03-05
53,Grapes(Green) KG,110,130,120,2023-03-05
54,Green Peas KG,60,70,65,2023-03-05
55,Guava KG,100,120,110,2023-03-05
56,Jack Fruit KG,80,90,85,2023-03-05
57,Kinnow KG,110,130,120,2023-03-05
58,Kiwi KG,400,500,450,2023-03-05
59,Knolkhol KG,50,60,55,2023-03-05
60,Lemon KG,80,90,85,2023-03-05
61,Lettuce KG,60,70,65,2023-03-05
62,Lime KG,220,240,230,2023-03-05
63,Mandarin KG,220,250,235,2023-03-05
64,Mint KG,220,250,235,2023-03-05
65,Mombin KG,250,280,265,2023-03-05
66,Mushroom(Button) KG,250,300,276.67,2023-03-05
67,Mushroom(Kanya) KG,120,150,133.33,2023-03-05
68,Mustard Leaf KG,30,40,35,2023-03-05
69,Neuro KG,90,100,95,2023-03-05
70,Okara KG,120,130,125,2023-03-05
71,Onion Dry (Indian) KG,30,32,31,2023-03-05
72,Onion Green KG,50,60,55,2023-03-05
73,Orange(Indian) KG,110,130,120,2023-03-05
74,Papaya(Indian) KG,90,100,95,2023-03-05
75,Papaya(Nepali) KG,70,80,75,2023-03-05
76,Parseley KG,220,250,235,2023-03-05
77,Pear(Chinese) KG,220,250,235,2023-03-05
78,Pineapple 1 Pc,150,180,165,2023-03-05
79,Pointed Gourd(Terai) KG,130,140,135,2023-03-05
80,Pomegranate KG,280,300,290,2023-03-05
81,Potato Red KG,24,26,25,2023-03-05
82,Potato Red(Indian) KG,21,23,22,2023-03-05
83,Potato White KG,17,18,17.33,2023-03-05
84,Pumpkin KG,40,45,42.33,2023-03-05
85,Raddish Red KG,50,60,55,2023-03-05
86,Raddish White(Hybrid) KG,30,35,32.67,2023-03-05
87,Raddish White(Local) KG,25,30,27.67,2023-03-05
88,Red Cabbbage KG,70,80,75,2023-03-05
89,Smooth Gourd KG,110,120,115,2023-03-05
90,Spinach Leaf KG,40,50,45,2023-03-05
91,Squash(Long) KG,15,20,17.67,2023-03-05
92,Squash(Round) KG,15,20,17.67,2023-03-05
93,Strawberry KG,300,400,350,2023-03-05
94,Sugarbeet KG,70,80,75,2023-03-05
95,Sugarcane Per Piece,70,80,75,2023-03-05
96,Sweet Orange KG,150,180,165,2023-03-05
97,Sweet Potato KG,70,80,75,2023-03-05
98,Sword Bean KG,80,90,85,2023-03-05
99,Tamarind KG,140,150,145,2023-03-05
100,Tofu KG,120,130,125,2023-03-05
101,Tomato Big(Indian) KG,40,50,45,2023-03-05
102,Tomato Big(Nepali) KG,40,50,45,2023-03-05
103,Tomato Small(Indian) KG,25,30,27.67,2023-03-05
104,Tomato Small(Local) KG,20,25,22.33,2023-03-05
105,Tomato Small(Terai) KG,25,30,27.67,2023-03-05
106,Tomato Small(Tunnel) KG,20,25,22.33,2023-03-05
107,Tree Tomato Kg,90,100,95,2023-03-05
108,Turnip KG,60,70,65,2023-03-05
109,Turnip A KG,70,80,75,2023-03-05
110,Water Melon(Green) KG,30,40,35,2023-03-05
111,Yam KG,60,70,65,2023-03-05
0,Amla KG,70,80,75,2023-03-06
1,Apple(Fuji) KG,250,300,275,2023-03-06
2,Apple(Jholey) KG,200,250,216.67,2023-03-06
3,Arum KG,60,70,65,2023-03-06
4,Asparagus KG,600,800,700,2023-03-06
5,Avocado KG,400,500,450,2023-03-06
6,Bakula KG,55,60,58.33,2023-03-06
7,Bamboo Shoot KG,90,100,96.67,2023-03-06
8,Banana Per Dozen,150,160,156.67,2023-03-06
9,Barela KG,60,70,65,2023-03-06
10,Bauhania flower KG,250,300,275,2023-03-06
11,Bottle Gourd KG,50,60,56.67,2023-03-06
12,Brd Leaf Mustard KG,50,60,56.67,2023-03-06
13,Brinjal Long KG,70,80,76.67,2023-03-06
14,Brinjal Round KG,70,80,75,2023-03-06
15,Brocauli KG,50,60,56.67,2023-03-06
16,Cabbage KG,12,16,14,2023-03-06
17,Cabbage(Local) KG,12,16,14,2023-03-06
18,Cabbage(Terai) KG,12,16,14,2023-03-06
19,Capsicum KG,110,120,116.67,2023-03-06
20,Carrot(Local) KG,25,30,27.5,2023-03-06
21,Carrot(Terai) KG,20,25,22.5,2023-03-06
22,Cauli Local KG,25,35,30,2023-03-06
23,Cauli Local(Jyapu) KG,40,50,46.67,2023-03-06
24,Celery KG,120,140,130,2023-03-06
25,Chilli Dry KG,400,450,425,2023-03-06
26,Chilli Green KG,110,120,115,2023-03-06
27,Chilli Green(Akbare) KG,300,350,325,2023-03-06
28,Chilli Green(Bullet) KG,100,120,110,2023-03-06
29,Chilli Green(Machhe) KG,70,80,75,2023-03-06
30,Christophine KG,40,45,43.33,2023-03-06
31,Clive Green KG,90,100,95,2023-03-06
32,Coriander Green KG,30,40,35,2023-03-06
33,Cress Leaf KG,50,60,56.67,2023-03-06
34,Cucumber(Hybrid) KG,30,40,36.67,2023-03-06
35,Cucumber(Local) KG,80,90,86.67,2023-03-06
36,Drumstick KG,120,150,136.67,2023-03-06
37,Fennel Leaf KG,50,60,56.67,2023-03-06
38,Fenugreek Leaf KG,50,60,56.67,2023-03-06
39,Fish Fresh(Bachuwa) KG,260,280,270,2023-03-06
40,Fish Fresh(Chhadi) KG,240,260,250,2023-03-06
41,Fish Fresh(Mungari) KG,310,320,315,2023-03-06
42,Fish Fresh(Rahu) KG,330,360,346.67,2023-03-06
43,French Bean(Hybrid) KG,90,100,95,2023-03-06
44,French Bean(Local) KG,70,80,75,2023-03-06
45,French Bean(Rajma) KG,110,120,116.67,2023-03-06
46,Garlic Dry Chinese KG,180,190,186.67,2023-03-06
47,Garlic Green KG,50,60,56.67,2023-03-06
48,Ginger KG,90,100,96.67,2023-03-06
49,Grapes(Black) KG,200,250,225,2023-03-06
50,Grapes(Green) KG,120,150,136.67,2023-03-06
51,Green Peas KG,50,60,56,2023-03-06
52,Gundruk KG,250,300,275,2023-03-06
53,Jack Fruit KG,80,90,86.67,2023-03-06
54,Kinnow KG,120,140,130,2023-03-06
55,Kiwi KG,400,500,450,2023-03-06
56,Knolkhol KG,50,60,56.67,2023-03-06
57,Lettuce KG,50,60,56.67,2023-03-06
58,Lime KG,220,250,235,2023-03-06
59,Mandarin KG,220,250,235,2023-03-06
60,Mint KG,250,300,275,2023-03-06
61,Mombin KG,250,300,275,2023-03-06
62,Mushroom(Button) KG,250,300,275,2023-03-06
63,Mushroom(Kanya) KG,120,140,130,2023-03-06
64,Mustard Leaf KG,30,40,36.67,2023-03-06
65,Neuro KG,100,120,110,2023-03-06
66,Okara KG,140,150,146.67,2023-03-06
67,Onion Dry (Indian) KG,32,34,32.75,2023-03-06
68,Onion Green KG,50,60,56.67,2023-03-06
69,Orange(Indian) KG,110,130,120,2023-03-06
70,Papaya(Indian) KG,90,100,96.67,2023-03-06
71,Papaya(Nepali) KG,70,80,76.67,2023-03-06
72,Parseley KG,250,300,275,2023-03-06
73,Pear(Chinese) KG,220,250,235,2023-03-06
74,Pineapple 1 Pc,150,200,175,2023-03-06
75,Pomegranate KG,250,280,265,2023-03-06
76,Potato Red KG,25,27,26,2023-03-06
77,Potato Red(Indian) KG,20,22,21,2023-03-06
78,Potato White KG,18,20,19,2023-03-06
79,Pumpkin KG,40,45,42.5,2023-03-06
80,Raddish Red KG,60,70,66.67,2023-03-06
81,Raddish White(Hybrid) KG,30,35,33.33,2023-03-06
82,Raddish White(Local) KG,25,30,27.5,2023-03-06
83,Red Cabbbage KG,70,80,75,2023-03-06
84,Smooth Gourd KG,70,80,76,2023-03-06
85,Spinach Leaf KG,50,60,56.67,2023-03-06
86,Squash(Long) KG,20,25,22.5,2023-03-06
87,Squash(Round) KG,20,25,21.67,2023-03-06
88,Strawberry KG,250,300,275,2023-03-06
89,Sugarbeet KG,70,80,76.67,2023-03-06
90,Sugarcane Per Piece,80,90,85,2023-03-06
91,Sweet Orange KG,150,180,165,2023-03-06
92,Sweet Potato KG,70,80,76.67,2023-03-06
93,Sword Bean KG,90,100,96.67,2023-03-06
94,Tamarind KG,140,150,146.67,2023-03-06
95,Tofu KG,120,130,126.67,2023-03-06
96,Tomato Big(Indian) KG,40,50,46.67,2023-03-06
97,Tomato Big(Nepali) KG,40,50,46.67,2023-03-06
98,Tomato Small(Indian) KG,25,30,27.5,2023-03-06
99,Tomato Small(Local) KG,20,25,22.5,2023-03-06
100,Tomato Small(Terai) KG,25,35,30,2023-03-06
101,Tree Tomato Kg,90,100,96.67,2023-03-06
102,Turnip KG,40,50,46.67,2023-03-06
103,Turnip A KG,50,60,56.67,2023-03-06
104,Water Melon(Green) KG,35,40,37.5,2023-03-06
0,Amla KG,80,90,86.67,2023-03-07
1,Apple(Fuji) KG,250,300,275,2023-03-07
2,Apple(Jholey) KG,200,250,226.67,2023-03-07
3,Arum KG,60,70,66,2023-03-07
4,Asparagus KG,600,800,700,2023-03-07
5,Avocado KG,400,500,450,2023-03-07
6,Bakula KG,60,70,66.67,2023-03-07
7,Bamboo Shoot KG,90,100,96.67,2023-03-07
8,Banana Per Dozen,140,150,146.67,2023-03-07
9,Barela KG,60,70,66.67,2023-03-07
10,Bauhania flower KG,250,300,275,2023-03-07
11,Bitter Gourd KG,120,130,125,2023-03-07
12,Bottle Gourd KG,60,70,65,2023-03-07
13,Brd Leaf Mustard KG,40,45,43.33,2023-03-07
14,Brinjal Long KG,70,80,76.67,2023-03-07
15,Brinjal Round KG,70,80,76.67,2023-03-07
16,Brocauli KG,50,60,56,2023-03-07
17,Cabbage KG,12,16,14,2023-03-07
18,Cabbage(Local) KG,12,16,14,2023-03-07
19,Cabbage(Terai) KG,12,16,14,2023-03-07
20,Capsicum KG,110,120,116.67,2023-03-07
21,Carrot(Local) KG,25,30,27.5,2023-03-07
22,Carrot(Terai) KG,20,25,23.33,2023-03-07
23,Cauli Local KG,35,45,40,2023-03-07
24,Cauli Local(Jyapu) KG,45,50,48.33,2023-03-07
25,Celery KG,120,150,135,2023-03-07
26,Chilli Dry KG,400,450,425,2023-03-07
27,Chilli Green KG,110,120,116.67,2023-03-07
28,Chilli Green(Akbare) KG,300,350,325,2023-03-07
29,Chilli Green(Bullet) KG,110,120,116.67,2023-03-07
30,Chilli Green(Machhe) KG,80,90,86.67,2023-03-07
31,Christophine KG,40,45,42.5,2023-03-07
32,Clive Dry KG,300,350,325,2023-03-07
33,Clive Green KG,90,100,96.67,2023-03-07
34,Coriander Green KG,30,40,36.67,2023-03-07
35,Cress Leaf KG,50,55,53.33,2023-03-07
36,Cucumber(Hybrid) KG,50,60,55,2023-03-07
37,Cucumber(Local) KG,100,110,106.67,2023-03-07
38,Drumstick KG,150,200,175,2023-03-07
39,Fennel Leaf KG,50,55,52.5,2023-03-07
40,Fenugreek Leaf KG,50,55,53.33,2023-03-07
41,Fish Fresh(Bachuwa) KG,260,280,270,2023-03-07
42,Fish Fresh(Chhadi) KG,240,260,250,2023-03-07
43,Fish Fresh(Mungari) KG,310,330,320,2023-03-07
44,Fish Fresh(Rahu) KG,330,360,345,2023-03-07
45,French Bean(Hybrid) KG,70,80,76,2023-03-07
46,French Bean(Local) KG,60,70,65,2023-03-07
47,French Bean(Rajma) KG,100,110,105,2023-03-07
48,Garlic Dry Chinese KG,180,190,186.67,2023-03-07
49,Garlic Dry Nepali KG,90,100,96.67,2023-03-07
50,Garlic Green KG,40,50,46.67,2023-03-07
51,Ginger KG,100,110,106.67,2023-03-07
52,Grapes(Black) KG,180,200,190,2023-03-07
53,Grapes(Green) KG,110,130,120,2023-03-07
54,Green Peas KG,60,70,65,2023-03-07
55,Guava KG,200,220,210,2023-03-07
56,Gundruk KG,250,300,275,2023-03-07
57,Jack Fruit KG,100,110,106.67,2023-03-07
58,Kinnow KG,120,130,126.67,2023-03-07
59,Kiwi KG,250,300,283.33,2023-03-07
60,Knolkhol KG,60,70,65,2023-03-07
61,Lemon KG,70,80,75,2023-03-07
62,Lettuce KG,50,55,53.33,2023-03-07
63,Lime KG,220,250,237.5,2023-03-07
64,Mandarin KG,220,250,235,2023-03-07
65,Mint KG,250,300,275,2023-03-07
66,Mombin KG,280,300,290,2023-03-07
67,Mushroom(Button) KG,240,280,260,2023-03-07
68,Mushroom(Kanya) KG,120,140,130,2023-03-07
69,Mustard Leaf KG,30,40,35,2023-03-07
70,Neuro KG,100,120,110,2023-03-07
71,Okara KG,120,130,125,2023-03-07
72,Onion Dry (Indian) KG,34,36,35,2023-03-07
73,Onion Green KG,40,50,46.67,2023-03-07
74,Orange(Indian) KG,110,130,120,2023-03-07
75,Papaya(Indian) KG,100,110,106.67,2023-03-07
76,Papaya(Nepali) KG,70,80,76.67,2023-03-07
77,Parseley KG,250,300,275,2023-03-07
78,Pear(Chinese) KG,220,250,235,2023-03-07
79,Pineapple 1 Pc,150,200,175,2023-03-07
80,Pointed Gourd(Terai) KG,180,200,190,2023-03-07
81,Pomegranate KG,280,300,290,2023-03-07
82,Potato Red KG,25,27,26,2023-03-07
83,Potato Red(Indian) KG,20,22,21.33,2023-03-07
84,Potato White KG,16,18,17,2023-03-07
85,Pumpkin KG,40,45,42.5,2023-03-07
86,Raddish Red KG,70,80,76.67,2023-03-07
87,Raddish White(Hybrid) KG,35,40,38.33,2023-03-07
88,Raddish White(Local) KG,25,30,28.33,2023-03-07
89,Red Cabbbage KG,70,80,75,2023-03-07
90,Smooth Gourd KG,90,100,95,2023-03-07
91,Spinach Leaf KG,50,55,52.5,2023-03-07
92,Squash(Long) KG,25,30,27.5,2023-03-07
93,Squash(Round) KG,25,30,27.5,2023-03-07
94,Strawberry KG,300,400,350,2023-03-07
95,Sugarbeet KG,70,80,76.67,2023-03-07
96,Sugarcane Per Piece,80,90,85,2023-03-07
97,Sweet Orange KG,150,180,170,2023-03-07
98,Sweet Potato KG,70,80,75,2023-03-07
99,Sword Bean KG,90,100,95,2023-03-07
100,Tamarind KG,140,150,146.67,2023-03-07
101,Tofu KG,120,130,126.67,2023-03-07
102,Tomato Big(Indian) KG,50,60,56.67,2023-03-07
103,Tomato Big(Nepali) KG,50,60,56.67,2023-03-07
104,Tomato Small(Indian) KG,20,25,22.5,2023-03-07
105,Tomato Small(Local) KG,20,25,22.5,2023-03-07
106,Tomato Small(Terai) KG,25,35,30,2023-03-07
107,Tomato Small(Tunnel) KG,20,25,22.5,2023-03-07
108,Tree Tomato Kg,90,100,96.67,2023-03-07
109,Turnip KG,60,70,66.67,2023-03-07
110,Turnip A KG,70,80,75,2023-03-07
111,Water Melon(Green) KG,35,40,36.67,2023-03-07
112,Yam KG,70,80,76.67,2023-03-07
0,Amla KG,80,90,85,2023-03-08
1,Apple(Fuji) KG,250,300,275,2023-03-08
2,Apple(Jholey) KG,200,220,213.33,2023-03-08
3,Arum KG,60,70,66.67,2023-03-08
4,Asparagus KG,600,700,666.67,2023-03-08
5,Avocado KG,500,550,525,2023-03-08
6,Bakula KG,50,60,56.67,2023-03-08
7,Bamboo Shoot KG,90,100,96.67,2023-03-08
8,Banana Per Dozen,130,140,136.67,2023-03-08
9,Barela KG,60,70,66.67,2023-03-08
10,Bauhania flower KG,250,300,275,2023-03-08
11,Bitter Gourd KG,120,130,125,2023-03-08
12,Bottle Gourd KG,50,60,56.67,2023-03-08
13,Brd Leaf Mustard KG,40,50,46.67,2023-03-08
14,Brinjal Long KG,60,70,65,2023-03-08
15,Brinjal Round KG,60,70,65,2023-03-08
16,Brocauli KG,60,70,65,2023-03-08
17,Cabbage KG,12,16,14,2023-03-08
18,Cabbage(Local) KG,12,16,14,2023-03-08
19,Cabbage(Terai) KG,12,16,14,2023-03-08
20,Capsicum KG,100,110,105,2023-03-08
21,Carrot(Local) KG,25,30,27.5,2023-03-08
22,Carrot(Terai) KG,20,25,23.33,2023-03-08
23,Cauli Local KG,40,50,45,2023-03-08
24,Cauli Local(Jyapu) KG,50,60,55,2023-03-08
25,Celery KG,120,150,140,2023-03-08
26,Chilli Dry KG,400,450,433.33,2023-03-08
27,Chilli Green KG,110,120,116.67,2023-03-08
28,Chilli Green(Akbare) KG,300,350,325,2023-03-08
29,Chilli Green(Bullet) KG,100,120,110,2023-03-08
30,Chilli Green(Machhe) KG,80,90,86.67,2023-03-08
31,Christophine KG,40,45,43.33,2023-03-08
32,Clive Dry KG,300,350,325,2023-03-08
33,Clive Green KG,90,100,95,2023-03-08
34,Coriander Green KG,40,60,50,2023-03-08
35,Cress Leaf KG,50,60,56.67,2023-03-08
36,Cucumber(Hybrid) KG,50,60,56.67,2023-03-08
37,Cucumber(Local) KG,100,120,110,2023-03-08
38,Drumstick KG,140,160,150,2023-03-08
39,Fennel Leaf KG,50,60,56.67,2023-03-08
40,Fenugreek Leaf KG,50,60,56.67,2023-03-08
41,Fish Fresh(Bachuwa) KG,260,280,270,2023-03-08
42,Fish Fresh(Chhadi) KG,250,280,263.33,2023-03-08
43,Fish Fresh(Mungari) KG,310,330,320,2023-03-08
44,Fish Fresh(Rahu) KG,330,360,346.67,2023-03-08
45,French Bean(Hybrid) KG,70,80,76.67,2023-03-08
46,French Bean(Local) KG,50,60,55,2023-03-08
47,French Bean(Rajma) KG,110,120,116.67,2023-03-08
48,Garlic Dry Chinese KG,180,190,185,2023-03-08
49,Garlic Dry Nepali KG,90,100,95,2023-03-08
50,Garlic Green KG,40,50,46.67,2023-03-08
51,Ginger KG,90,110,100,2023-03-08
52,Grapes(Black) KG,160,200,180,2023-03-08
53,Grapes(Green) KG,120,150,135,2023-03-08
54,Green Peas KG,50,60,55,2023-03-08
55,Guava KG,200,220,210,2023-03-08
56,Gundruk KG,250,300,275,2023-03-08
57,Jack Fruit KG,80,90,86.67,2023-03-08
58,Kinnow KG,120,140,130,2023-03-08
59,Kiwi KG,300,400,350,2023-03-08
60,Knolkhol KG,50,60,56.67,2023-03-08
61,Lemon KG,70,80,75,2023-03-08
62,Lettuce KG,50,60,56.67,2023-03-08
63,Lime KG,230,250,240,2023-03-08
64,Mandarin KG,220,250,235,2023-03-08
65,Mint KG,250,300,275,2023-03-08
66,Mombin KG,280,300,290,2023-03-08
67,Mushroom(Button) KG,250,300,275,2023-03-08
68,Mushroom(Kanya) KG,150,200,175,2023-03-08
69,Mustard Leaf KG,20,30,26.67,2023-03-08
70,Neuro KG,90,100,96.67,2023-03-08
71,Okara KG,120,130,126.67,2023-03-08
72,Onion Dry (Indian) KG,35,38,36.25,2023-03-08
73,Onion Green KG,50,60,56.67,2023-03-08
74,Orange(Indian) KG,120,140,130,2023-03-08
75,Papaya(Indian) KG,100,110,106.67,2023-03-08
76,Papaya(Nepali) KG,70,80,76.67,2023-03-08
77,Parseley KG,250,300,275,2023-03-08
78,Pear(Chinese) KG,220,250,235,2023-03-08
79,Pineapple 1 Pc,160,200,180,2023-03-08
80,Pointed Gourd(Terai) KG,160,180,170,2023-03-08
81,Pomegranate KG,250,300,275,2023-03-08
82,Potato Red KG,26,30,28,2023-03-08
83,Potato Red(Indian) KG,20,22,21,2023-03-08
84,Potato White KG,16,18,17.33,2023-03-08
85,Pumpkin KG,40,45,43.33,2023-03-08
86,Raddish Red KG,70,80,76.67,2023-03-08
87,Raddish White(Hybrid) KG,40,45,43.33,2023-03-08
88,Raddish White(Local) KG,30,35,32.5,2023-03-08
89,Red Cabbbage KG,60,70,66.67,2023-03-08
90,Smooth Gourd KG,80,90,86,2023-03-08
91,Spinach Leaf KG,50,60,56.67,2023-03-08
92,Squash(Long) KG,15,20,17.5,2023-03-08
93,Squash(Round) KG,15,20,17.5,2023-03-08
94,Strawberry KG,300,400,350,2023-03-08
95,Sugarbeet KG,70,80,76.67,2023-03-08
96,Sugarcane Per Piece,80,90,85,2023-03-08
97,Sweet Orange KG,150,200,183.33,2023-03-08
98,Sweet Potato KG,70,80,76.67,2023-03-08
99,Sword Bean KG,110,120,116.67,2023-03-08
100,Tamarind KG,140,150,146.67,2023-03-08
101,Tofu KG,120,130,126.67,2023-03-08
102,Tomato Big(Indian) KG,50,60,56.67,2023-03-08
103,Tomato Big(Nepali) KG,50,60,56.67,2023-03-08
104,Tomato Small(Indian) KG,20,25,22.5,2023-03-08
105,Tomato Small(Local) KG,20,25,22.5,2023-03-08
106,Tomato Small(Terai) KG,25,35,30,2023-03-08
107,Tomato Small(Tunnel) KG,20,25,22.5,2023-03-08
108,Tree Tomato Kg,90,100,95,2023-03-08
109,Turnip KG,60,70,65,2023-03-08
110,Turnip A KG,70,80,76.67,2023-03-08
111,Water Melon(Green) KG,35,45,40,2023-03-08
112,Yam KG,70,80,76.67,2023-03-08
0,Amla KG,90,100,95,2023-03-09
1,Apple(Fuji) KG,250,300,275,2023-03-09
2,Apple(Jholey) KG,200,220,213.33,2023-03-09
3,Arum KG,60,70,65,2023-03-09
4,Asparagus KG,500,700,600,2023-03-09
5,Avocado KG,500,600,550,2023-03-09
6,Bakula KG,60,70,65,2023-03-09
7,Bamboo Shoot KG,90,100,96.67,2023-03-09
8,Banana Per Dozen,140,150,145,2023-03-09
9,Barela KG,60,70,66.67,2023-03-09
10,Bauhania flower KG,200,250,233.33,2023-03-09
11,Bitter Gourd KG,160,180,170,2023-03-09
12,Bottle Gourd KG,50,60,56.67,2023-03-09
13,Brd Leaf Mustard KG,50,60,56.67,2023-03-09
14,Brinjal Long KG,60,70,65,2023-03-09
15,Brinjal Round KG,60,70,65,2023-03-09
16,Brocauli KG,80,90,86.67,2023-03-09
17,Cabbage KG,12,16,14,2023-03-09
18,Cabbage(Local) KG,12,16,14,2023-03-09
19,Cabbage(Terai) KG,12,16,14,2023-03-09
20,Capsicum KG,120,140,130,2023-03-09
21,Carrot(Local) KG,35,40,37.5,2023-03-09
22,Carrot(Terai) KG,30,35,32.5,2023-03-09
23,Cauli Local KG,40,50,45,2023-03-09
24,Cauli Local(Jyapu) KG,50,60,55,2023-03-09
25,Celery KG,100,120,110,2023-03-09
26,Chilli Dry KG,400,450,425,2023-03-09
27,Chilli Green KG,120,130,126.67,2023-03-09
28,Chilli Green(Akbare) KG,250,300,275,2023-03-09
29,Chilli Green(Bullet) KG,120,130,126.67,2023-03-09
30,Chilli Green(Machhe) KG,80,90,85,2023-03-09
31,Christophine KG,40,45,43.33,2023-03-09
32,Clive Dry KG,300,350,325,2023-03-09
33,Clive Green KG,90,100,96.67,2023-03-09
34,Coriander Green KG,40,60,50,2023-03-09
35,Cress Leaf KG,60,70,66.67,2023-03-09
36,Cucumber(Hybrid) KG,40,50,45,2023-03-09
37,Cucumber(Local) KG,90,100,95,2023-03-09
38,Drumstick KG,140,160,150,2023-03-09
39,Fennel Leaf KG,60,70,66.67,2023-03-09
40,Fenugreek Leaf KG,60,70,66.67,2023-03-09
41,Fish Fresh(Bachuwa) KG,260,280,270,2023-03-09
42,Fish Fresh(Chhadi) KG,250,270,260,2023-03-09
43,Fish Fresh(Mungari) KG,310,330,320,2023-03-09
44,Fish Fresh(Rahu) KG,330,360,343.33,2023-03-09
45,French Bean(Hybrid) KG,70,80,75,2023-03-09
46,French Bean(Local) KG,60,70,65,2023-03-09
47,French Bean(Rajma) KG,110,120,116.67,2023-03-09
48,Garlic Dry Chinese KG,180,190,186.67,2023-03-09
49,Garlic Green KG,40,50,46.67,2023-03-09
50,Ginger KG,80,90,85,2023-03-09
51,Grapes(Black) KG,160,200,180,2023-03-09
52,Grapes(Green) KG,110,130,120,2023-03-09
53,Green Peas KG,60,70,65,2023-03-09
54,Guava KG,200,220,210,2023-03-09
55,Gundruk KG,250,300,275,2023-03-09
56,Jack Fruit KG,80,90,85,2023-03-09
57,Kinnow KG,120,140,130,2023-03-09
58,Kiwi KG,400,500,450,2023-03-09
59,Knolkhol KG,60,70,65,2023-03-09
60,Lemon KG,70,80,75,2023-03-09
61,Lettuce KG,50,60,56.67,2023-03-09
62,Lime KG,240,260,250,2023-03-09
63,Mandarin KG,220,250,235,2023-03-09
64,Mint KG,200,250,225,2023-03-09
65,Mombin KG,280,300,290,2023-03-09
66,Mushroom(Button) KG,250,300,275,2023-03-09
67,Mushroom(Kanya) KG,180,220,200,2023-03-09
