,Product,Minimum,Maximum,Average,Date
34,Fish Fresh(Rahu) KG,270.0,280.0,275.0,2021-06-04
35,French Bean(Hybrid) KG,50.0,60.0,55.0,2021-06-04
36,French Bean(Local) KG,50.0,60.0,55.0,2021-06-04
37,French Bean(Rajma) KG,50.0,60.0,55.0,2021-06-04
38,Garlic Dry Chinese KG,190.0,200.0,195.0,2021-06-04
39,Garlic Dry Nepali KG,100.0,120.0,110.0,2021-06-04
40,Garlic Green KG,50.0,60.0,55.0,2021-06-04
41,Ginger KG,80.0,90.0,85.0,2021-06-04
42,Grapes(Green) KG,200.0,230.0,216.67,2021-06-04
43,Green Peas KG,100.0,120.0,110.0,2021-06-04
44,Jack Fruit KG,50.0,60.0,55.0,2021-06-04
45,Knolkhol KG,50.0,60.0,55.0,2021-06-04
46,Lettuce KG,40.0,50.0,45.0,2021-06-04
47,Lime KG,100.0,120.0,110.0,2021-06-04
48,Litchi(Indian) KG,270.0,290.0,280.0,2021-06-04
49,Mango(Calcutte) KG,100.0,120.0,110.0,2021-06-04
50,Mango(Dushari) KG,110.0,130.0,120.0,2021-06-04
51,Mango(Maldah) KG,100.0,120.0,110.0,2021-06-04
52,Mint KG,90.0,100.0,95.0,2021-06-04
53,Mushroom(Button) KG,280.0,300.0,290.0,2021-06-04
54,Mushroom(Kanya) KG,130.0,150.0,140.0,2021-06-04
55,Mustard Leaf KG,25.0,30.0,27.67,2021-06-04
56,Neuro KG,60.0,70.0,65.0,2021-06-04
57,Okara KG,50.0,60.0,55.0,2021-06-04
58,Onion Dry (Indian) KG,45.0,50.0,47.67,2021-06-04
59,Onion Green KG,50.0,60.0,55.0,2021-06-04
60,Papaya(Indian) KG,100.0,110.0,105.0,2021-06-04
61,Pear(Chinese) KG,250.0,260.0,255.0,2021-06-04
62,Pineapple 1 Pc,140.0,150.0,145.0,2021-06-04
63,Pointed Gourd(Local) KG,90.0,100.0,95.0,2021-06-04
64,Pointed Gourd(Terai) KG,90.0,100.0,95.0,2021-06-04
65,Pomegranate KG,250.0,270.0,260.0,2021-06-04
66,Potato Red KG,40.0,45.0,42.33,2021-06-04
67,Potato Red(Indian) KG,30.0,35.0,32.33,2021-06-04
68,Potato White KG,33.0,36.0,34.33,2021-06-04
69,Pumpkin KG,30.0,35.0,32.67,2021-06-04
70,Raddish White(Hybrid) KG,10.0,15.0,12.33,2021-06-04
71,Raddish White(Local) KG,10.0,15.0,12.33,2021-06-04
72,Red Cabbbage KG,90.0,100.0,95.0,2021-06-04
73,Smooth Gourd KG,40.0,50.0,45.0,2021-06-04
74,Snake Gourd KG,35.0,40.0,37.67,2021-06-04
75,Soyabean Green KG,110.0,120.0,115.0,2021-06-04
76,Spinach Leaf KG,40.0,50.0,45.0,2021-06-04
77,Squash(Round) KG,35.0,40.0,37.67,2021-06-04
78,Sugarbeet KG,70.0,80.0,75.0,2021-06-04
79,Sweet Orange KG,200.0,220.0,210.0,2021-06-04
80,Sweet Potato KG,60.0,70.0,65.0,2021-06-04
81,Tamarind KG,140.0,150.0,145.0,2021-06-04
82,Tofu KG,90.0,100.0,95.0,2021-06-04
83,Tomato Big(Indian) KG,45.0,50.0,47.67,2021-06-04
84,Tomato Big(Nepali) KG,45.0,50.0,47.67,2021-06-04
85,Tomato Small(Local) KG,30.0,40.0,35.0,2021-06-04
86,Tomato Small(Tunnel) KG,48.0,55.0,51.0,2021-06-04
87,Turnip A KG,70.0,80.0,75.0,2021-06-04
88,Water Melon(Green) KG,25.0,30.0,27.67,2021-06-04
0,Apple(Fuji) KG,250.0,280.0,265.0,2021-06-05
1,Apple(Jholey) KG,180.0,200.0,190.0,2021-06-05
2,Arum KG,50.0,60.0,55.0,2021-06-05
3,Asparagus KG,700.0,800.0,750.0,2021-06-05
4,Bamboo Shoot KG,90.0,100.0,95.0,2021-06-05
5,Banana Per Dozen,100.0,110.0,105.0,2021-06-05
6,Bitter Gourd KG,40.0,50.0,45.0,2021-06-05
7,Bottle Gourd KG,40.0,50.0,45.0,2021-06-05
8,Brd Leaf Mustard KG,40.0,50.0,46.67,2021-06-05
9,Brinjal Long KG,30.0,40.0,35.0,2021-06-05
10,Brinjal Round KG,30.0,40.0,35.0,2021-06-05
11,Brocauli KG,60.0,70.0,65.0,2021-06-05
12,Cabbage(Local) KG,30.0,40.0,35.0,2021-06-05
13,Capsicum KG,40.0,50.0,45.0,2021-06-05
14,Carrot(Local) KG,40.0,50.0,45.0,2021-06-05
15,Cauli Local KG,40.0,50.0,45.0,2021-06-05
16,Chilli Dry KG,320.0,330.0,325.0,2021-06-05
17,Chilli Green KG,70.0,80.0,76.67,2021-06-05
18,Chilli Green(Akbare) KG,150.0,160.0,155.0,2021-06-05
19,Chilli Green(Bullet) KG,70.0,80.0,76.67,2021-06-05
20,Chilli Green(Machhe) KG,60.0,70.0,66.67,2021-06-05
21,Christophine KG,50.0,60.0,55.0,2021-06-05
22,Clive Dry KG,100.0,120.0,110.0,2021-06-05
23,Coriander Green KG,50.0,60.0,56.67,2021-06-05
24,Cow pea(Long) KG,60.0,70.0,65.0,2021-06-05
25,Cowpea(Short) KG,70.0,80.0,75.0,2021-06-05
26,Cress Leaf KG,40.0,50.0,46.67,2021-06-05
27,Cucumber(Hybrid) KG,20.0,30.0,25.0,2021-06-05
28,Cucumber(Local) KG,60.0,70.0,65.0,2021-06-05
29,Fennel Leaf KG,40.0,50.0,45.0,2021-06-05
30,Fenugreek Leaf KG,40.0,50.0,46.67,2021-06-05
31,Fish Fresh(Bachuwa) KG,225.0,235.0,230.0,2021-06-05
32,Fish Fresh(Chhadi) KG,200.0,220.0,210.0,2021-06-05
33,Fish Fresh(Mungari) KG,240.0,250.0,245.0,2021-06-05
34,Fish Fresh(Rahu) KG,270.0,280.0,275.0,2021-06-05
35,French Bean(Hybrid) KG,40.0,50.0,45.0,2021-06-05
36,French Bean(Local) KG,40.0,50.0,45.0,2021-06-05
37,French Bean(Rajma) KG,70.0,80.0,75.0,2021-06-05
38,Garlic Dry Chinese KG,190.0,200.0,195.0,2021-06-05
39,Garlic Dry Nepali KG,100.0,110.0,105.0,2021-06-05
40,Garlic Green KG,60.0,70.0,66.67,2021-06-05
41,Ginger KG,70.0,80.0,75.0,2021-06-05
42,Grapes(Green) KG,200.0,220.0,210.0,2021-06-05
43,Green Peas KG,100.0,110.0,105.0,2021-06-05
44,Jack Fruit KG,40.0,50.0,45.0,2021-06-05
45,Knolkhol KG,40.0,50.0,45.0,2021-06-05
46,Lettuce KG,40.0,50.0,45.0,2021-06-05
47,Lime KG,100.0,120.0,110.0,2021-06-05
48,Litchi(Indian) KG,300.0,320.0,310.0,2021-06-05
49,Mango(Calcutte) KG,120.0,130.0,125.0,2021-06-05
50,Mango(Chousa) KG,120.0,130.0,125.0,2021-06-05
51,Mango(Dushari) KG,110.0,130.0,120.0,2021-06-05
52,Mango(Maldah) KG,110.0,120.0,115.0,2021-06-05
53,Mint KG,100.0,110.0,105.0,2021-06-05
54,Mushroom(Button) KG,300.0,350.0,325.0,2021-06-05
55,Mushroom(Kanya) KG,150.0,200.0,175.0,2021-06-05
56,Mustard Leaf KG,30.0,40.0,35.0,2021-06-05
57,Neuro KG,70.0,80.0,75.0,2021-06-05
58,Okara KG,55.0,65.0,61.0,2021-06-05
59,Onion Dry (Indian) KG,48.0,50.0,49.2,2021-06-05
60,Onion Green KG,80.0,90.0,86.67,2021-06-05
61,Papaya(Indian) KG,100.0,120.0,110.0,2021-06-05
62,Pineapple 1 Pc,140.0,150.0,145.0,2021-06-05
63,Pointed Gourd(Local) KG,70.0,80.0,76.67,2021-06-05
64,Pointed Gourd(Terai) KG,70.0,80.0,75.0,2021-06-05
65,Pomegranate KG,280.0,300.0,290.0,2021-06-05
66,Potato Red KG,40.0,45.0,42.4,2021-06-05
67,Potato Red(Indian) KG,30.0,35.0,32.5,2021-06-05
68,Potato Red(Mude) KG,40.0,45.0,42.5,2021-06-05
69,Potato White KG,30.0,35.0,32.5,2021-06-05
70,Pumpkin KG,30.0,35.0,32.5,2021-06-05
71,Raddish White(Hybrid) KG,10.0,15.0,12.4,2021-06-05
72,Raddish White(Local) KG,10.0,15.0,12.4,2021-06-05
73,Red Cabbbage KG,80.0,100.0,90.0,2021-06-05
74,Smooth Gourd KG,50.0,60.0,55.0,2021-06-05
75,Snake Gourd KG,30.0,40.0,35.0,2021-06-05
76,Soyabean Green KG,110.0,120.0,115.0,2021-06-05
77,Spinach Leaf KG,40.0,50.0,46.67,2021-06-05
78,Squash(Long) KG,40.0,50.0,45.0,2021-06-05
79,Squash(Round) KG,40.0,50.0,45.0,2021-06-05
80,Sugarbeet KG,70.0,80.0,75.0,2021-06-05
81,Sweet Orange KG,200.0,220.0,210.0,2021-06-05
82,Sweet Potato KG,60.0,70.0,65.0,2021-06-05
83,Tamarind KG,150.0,160.0,155.0,2021-06-05
84,Tofu KG,90.0,100.0,95.0,2021-06-05
85,Tomato Big(Indian) KG,40.0,50.0,45.0,2021-06-05
86,Tomato Big(Nepali) KG,40.0,50.0,45.0,2021-06-05
87,Tomato Small(Local) KG,20.0,30.0,25.0,2021-06-05
88,Tomato Small(Tunnel) KG,35.0,50.0,43.0,2021-06-05
89,Turnip A KG,70.0,80.0,75.0,2021-06-05
90,Water Melon(Green) KG,30.0,35.0,32.5,2021-06-05
0,Apple(Fuji) KG,250.0,280.0,265.0,2021-06-06
1,Apple(Jholey) KG,180.0,200.0,190.0,2021-06-06
2,Arum KG,50.0,60.0,55.0,2021-06-06
3,Asparagus KG,500.0,600.0,550.0,2021-06-06
4,Bamboo Shoot KG,90.0,100.0,95.0,2021-06-06
5,Banana Per Dozen,100.0,110.0,105.0,2021-06-06
6,Bitter Gourd KG,40.0,50.0,45.0,2021-06-06
7,Bottle Gourd KG,40.0,50.0,45.0,2021-06-06
8,Brd Leaf Mustard KG,40.0,50.0,46.67,2021-06-06
9,Brinjal Long KG,30.0,40.0,35.0,2021-06-06
10,Brinjal Round KG,30.0,40.0,35.0,2021-06-06
11,Brocauli KG,70.0,80.0,75.0,2021-06-06
12,Cabbage(Local) KG,30.0,40.0,35.0,2021-06-06
13,Capsicum KG,60.0,70.0,66.67,2021-06-06
14,Carrot(Local) KG,80.0,90.0,85.0,2021-06-06
15,Cauli Local KG,40.0,50.0,45.0,2021-06-06
16,Chilli Dry KG,310.0,320.0,315.0,2021-06-06
17,Chilli Green KG,70.0,80.0,76.67,2021-06-06
18,Chilli Green(Akbare) KG,150.0,200.0,175.0,2021-06-06
19,Chilli Green(Bullet) KG,70.0,80.0,75.0,2021-06-06
20,Chilli Green(Machhe) KG,70.0,80.0,76.67,2021-06-06
21,Christophine KG,50.0,60.0,55.0,2021-06-06
22,Clive Green KG,150.0,160.0,156.67,2021-06-06
23,Coriander Green KG,50.0,60.0,56.67,2021-06-06
24,Cow pea(Long) KG,90.0,100.0,95.0,2021-06-06
25,Cowpea(Short) KG,80.0,90.0,85.0,2021-06-06
26,Cress Leaf KG,70.0,80.0,76.67,2021-06-06
27,Cucumber(Hybrid) KG,30.0,40.0,35.0,2021-06-06
28,Cucumber(Local) KG,60.0,70.0,65.0,2021-06-06
29,Fenugreek Leaf KG,70.0,80.0,76.67,2021-06-06
30,Fish Fresh(Bachuwa) KG,225.0,235.0,230.0,2021-06-06
31,Fish Fresh(Chhadi) KG,200.0,220.0,210.0,2021-06-06
32,Fish Fresh(Mungari) KG,240.0,250.0,245.0,2021-06-06
33,Fish Fresh(Rahu) KG,270.0,280.0,275.0,2021-06-06
34,French Bean(Hybrid) KG,70.0,80.0,75.0,2021-06-06
35,French Bean(Local) KG,70.0,80.0,75.0,2021-06-06
36,French Bean(Rajma) KG,100.0,110.0,105.0,2021-06-06
37,Garlic Dry Chinese KG,190.0,200.0,195.0,2021-06-06
38,Garlic Dry Nepali KG,100.0,110.0,106.67,2021-06-06
39,Garlic Green KG,50.0,60.0,56.67,2021-06-06
40,Ginger KG,60.0,80.0,70.0,2021-06-06
41,Grapes(Green) KG,200.0,220.0,210.0,2021-06-06
42,Green Peas KG,100.0,110.0,105.0,2021-06-06
43,Jack Fruit KG,40.0,50.0,45.0,2021-06-06
44,Lime KG,100.0,110.0,105.0,2021-06-06
45,Litchi(Indian) KG,220.0,250.0,235.0,2021-06-06
46,Mango(Calcutte) KG,120.0,130.0,125.0,2021-06-06
47,Mango(Chousa) KG,120.0,150.0,135.0,2021-06-06
48,Mango(Dushari) KG,120.0,150.0,135.0,2021-06-06
49,Mango(Maldah) KG,120.0,150.0,135.0,2021-06-06
50,Mushroom(Button) KG,280.0,320.0,300.0,2021-06-06
51,Mushroom(Kanya) KG,180.0,200.0,190.0,2021-06-06
52,Mustard Leaf KG,40.0,50.0,46.67,2021-06-06
53,Neuro KG,60.0,70.0,65.0,2021-06-06
54,Okara KG,50.0,60.0,55.0,2021-06-06
55,Onion Dry (Indian) KG,47.0,50.0,48.4,2021-06-06
56,Onion Green KG,80.0,90.0,86.67,2021-06-06
57,Papaya(Indian) KG,110.0,120.0,115.0,2021-06-06
58,Pineapple 1 Pc,140.0,150.0,145.0,2021-06-06
59,Pointed Gourd(Local) KG,90.0,100.0,95.0,2021-06-06
60,Pointed Gourd(Terai) KG,70.0,80.0,75.0,2021-06-06
61,Pomegranate KG,280.0,300.0,290.0,2021-06-06
62,Potato Red KG,40.0,45.0,42.5,2021-06-06
63,Potato Red(Indian) KG,30.0,32.0,30.4,2021-06-06
64,Potato Red(Mude) KG,40.0,45.0,42.0,2021-06-06
65,Potato White KG,30.0,35.0,32.5,2021-06-06
66,Pumpkin KG,30.0,35.0,32.5,2021-06-06
67,Raddish White(Hybrid) KG,10.0,15.0,12.5,2021-06-06
68,Raddish White(Local) KG,10.0,15.0,12.5,2021-06-06
69,Smooth Gourd KG,40.0,50.0,45.0,2021-06-06
70,Snake Gourd KG,30.0,40.0,35.0,2021-06-06
71,Soyabean Green KG,100.0,110.0,105.0,2021-06-06
72,Spinach Leaf KG,70.0,80.0,76.67,2021-06-06
73,Squash(Long) KG,40.0,50.0,45.0,2021-06-06
74,Sugarbeet KG,70.0,80.0,75.0,2021-06-06
75,Sweet Orange KG,200.0,220.0,210.0,2021-06-06
76,Sweet Potato KG,60.0,70.0,65.0,2021-06-06
77,Tamarind KG,150.0,160.0,155.0,2021-06-06
78,Tofu KG,90.0,100.0,95.0,2021-06-06
79,Tomato Big(Indian) KG,40.0,50.0,45.0,2021-06-06
80,Tomato Big(Nepali) KG,40.0,50.0,45.0,2021-06-06
81,Tomato Small(Local) KG,12.0,20.0,16.4,2021-06-06
82,Tomato Small(Tunnel) KG,30.0,40.0,35.0,2021-06-06
83,Water Melon(Green) KG,30.0,35.0,32.5,2021-06-06
0,Apple(Fuji) KG,250.0,280.0,265.0,2021-06-07
1,Apple(Jholey) KG,180.0,200.0,190.0,2021-06-07
2,Arum KG,60.0,70.0,65.0,2021-06-07
3,Asparagus KG,500.0,600.0,550.0,2021-06-07
4,Bamboo Shoot KG,90.0,100.0,95.0,2021-06-07
5,Banana Per Dozen,100.0,110.0,105.0,2021-06-07
6,Bitter Gourd KG,30.0,40.0,35.0,2021-06-07
7,Bottle Gourd KG,40.0,50.0,45.0,2021-06-07
8,Brd Leaf Mustard KG,40.0,50.0,46.67,2021-06-07
9,Brinjal Long KG,30.0,40.0,35.0,2021-06-07
10,Brinjal Round KG,30.0,40.0,35.0,2021-06-07
11,Brocauli KG,70.0,80.0,75.0,2021-06-07
12,Cabbage(Local) KG,30.0,40.0,35.0,2021-06-07
13,Capsicum KG,60.0,70.0,65.0,2021-06-07
14,Carrot(Local) KG,80.0,90.0,85.0,2021-06-07
15,Cauli Local KG,40.0,50.0,45.0,2021-06-07
16,Chilli Dry KG,310.0,320.0,315.0,2021-06-07
17,Chilli Green KG,70.0,80.0,76.67,2021-06-07
18,Chilli Green(Akbare) KG,120.0,140.0,130.0,2021-06-07
19,Chilli Green(Bullet) KG,70.0,80.0,76.67,2021-06-07
20,Chilli Green(Machhe) KG,70.0,80.0,76.67,2021-06-07
21,Christophine KG,50.0,60.0,55.0,2021-06-07
22,Clive Dry KG,100.0,120.0,110.0,2021-06-07
23,Coriander Green KG,50.0,60.0,56.67,2021-06-07
24,Cow pea(Long) KG,80.0,90.0,85.0,2021-06-07
25,Cress Leaf KG,70.0,80.0,76.67,2021-06-07
26,Cucumber(Hybrid) KG,20.0,30.0,25.0,2021-06-07
27,Cucumber(Local) KG,40.0,50.0,45.0,2021-06-07
28,Fennel Leaf KG,70.0,80.0,75.0,2021-06-07
29,Fenugreek Leaf KG,70.0,80.0,76.67,2021-06-07
30,Fish Fresh(Bachuwa) KG,225.0,235.0,230.0,2021-06-07
31,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2021-06-07
32,Fish Fresh(Mungari) KG,240.0,250.0,245.0,2021-06-07
33,Fish Fresh(Rahu) KG,270.0,280.0,275.0,2021-06-07
34,French Bean(Hybrid) KG,40.0,50.0,45.0,2021-06-07
35,French Bean(Local) KG,40.0,50.0,45.0,2021-06-07
36,French Bean(Rajma) KG,80.0,90.0,86.67,2021-06-07
37,Garlic Dry Chinese KG,190.0,200.0,196.0,2021-06-07
38,Garlic Dry Nepali KG,100.0,110.0,106.67,2021-06-07
39,Garlic Green KG,50.0,60.0,56.67,2021-06-07
40,Ginger KG,70.0,80.0,75.0,2021-06-07
41,Grapes(Green) KG,200.0,250.0,225.0,2021-06-07
42,Green Peas KG,100.0,110.0,105.0,2021-06-07
43,Jack Fruit KG,30.0,40.0,36.67,2021-06-07
44,Knolkhol KG,40.0,50.0,45.0,2021-06-07
45,Lettuce KG,40.0,50.0,45.0,2021-06-07
46,Lime KG,100.0,110.0,105.0,2021-06-07
47,Litchi(Indian) KG,300.0,320.0,310.0,2021-06-07
48,Mango(Calcutte) KG,110.0,120.0,115.0,2021-06-07
49,Mango(Chousa) KG,120.0,150.0,135.0,2021-06-07
50,Mango(Dushari) KG,120.0,130.0,125.0,2021-06-07
51,Mango(Maldah) KG,110.0,130.0,120.0,2021-06-07
52,Mint KG,100.0,110.0,105.0,2021-06-07
53,Mushroom(Button) KG,300.0,320.0,300.0,2021-06-07
54,Mushroom(Kanya) KG,180.0,200.0,190.0,2021-06-07
55,Mustard Leaf KG,30.0,40.0,35.0,2021-06-07
56,Neuro KG,60.0,70.0,65.0,2021-06-07
57,Okara KG,55.0,60.0,55.0,2021-06-07
58,Onion Dry (Indian) KG,48.0,50.0,49.2,2021-06-07
59,Onion Green KG,50.0,60.0,56.67,2021-06-07
60,Papaya(Indian) KG,100.0,120.0,110.0,2021-06-07
61,Pineapple 1 Pc,140.0,150.0,145.0,2021-06-07
62,Pointed Gourd(Local) KG,90.0,100.0,95.0,2021-06-07
63,Pointed Gourd(Terai) KG,80.0,90.0,85.0,2021-06-07
64,Pomegranate KG,280.0,300.0,290.0,2021-06-07
65,Potato Red KG,40.0,42.0,41.2,2021-06-07
66,Potato Red(Indian) KG,30.0,32.0,31.0,2021-06-07
67,Potato Red(Mude) KG,40.0,42.0,41.2,2021-06-07
68,Potato White KG,30.0,35.0,32.5,2021-06-07
69,Pumpkin KG,30.0,35.0,32.5,2021-06-07
70,Raddish White(Hybrid) KG,10.0,15.0,12.5,2021-06-07
71,Raddish White(Local) KG,10.0,15.0,12.5,2021-06-07
72,Red Cabbbage KG,90.0,100.0,95.0,2021-06-07
73,Snake Gourd KG,30.0,40.0,35.0,2021-06-07
74,Soyabean Green KG,100.0,120.0,110.0,2021-06-07
75,Spinach Leaf KG,70.0,80.0,76.67,2021-06-07
76,Squash(Round) KG,40.0,50.0,45.0,2021-06-07
77,Sugarbeet KG,70.0,80.0,75.0,2021-06-07
78,Sweet Orange KG,200.0,220.0,210.0,2021-06-07
79,Sweet Potato KG,60.0,70.0,65.0,2021-06-07
80,Tamarind KG,150.0,160.0,155.0,2021-06-07
81,Tofu KG,90.0,100.0,95.0,2021-06-07
82,Tomato Big(Indian) KG,40.0,50.0,45.0,2021-06-07
83,Tomato Big(Nepali) KG,40.0,50.0,45.0,2021-06-07
84,Tomato Small(Local) KG,10.0,15.0,12.5,2021-06-07
85,Tomato Small(Tunnel) KG,30.0,40.0,35.0,2021-06-07
86,Turnip A KG,70.0,80.0,75.0,2021-06-07
87,Water Melon(Green) KG,30.0,40.0,35.0,2021-06-07
0,Apple(Fuji) KG,250.0,280.0,263.33,2021-06-08
1,Apple(Jholey) KG,180.0,200.0,190.0,2021-06-08
2,Arum KG,50.0,60.0,56.67,2021-06-08
3,Asparagus KG,500.0,600.0,550.0,2021-06-08
4,Bamboo Shoot KG,90.0,100.0,95.0,2021-06-08
5,Banana Per Dozen,100.0,110.0,105.0,2021-06-08
6,Bitter Gourd KG,40.0,50.0,45.0,2021-06-08
7,Bottle Gourd KG,50.0,60.0,55.0,2021-06-08
8,Brd Leaf Mustard KG,40.0,50.0,46.67,2021-06-08
9,Brinjal Long KG,25.0,30.0,27.5,2021-06-08
10,Brinjal Round KG,25.0,35.0,30.0,2021-06-08
11,Brocauli KG,100.0,120.0,110.0,2021-06-08
12,Cabbage(Local) KG,40.0,50.0,45.0,2021-06-08
13,Capsicum KG,50.0,60.0,56.67,2021-06-08
14,Carrot(Local) KG,80.0,90.0,86.67,2021-06-08
15,Cauli Local KG,50.0,60.0,55.0,2021-06-08
16,Chilli Dry KG,310.0,320.0,315.0,2021-06-08
17,Chilli Green KG,60.0,70.0,65.0,2021-06-08
18,Chilli Green(Akbare) KG,100.0,110.0,105.0,2021-06-08
19,Chilli Green(Bullet) KG,60.0,70.0,66.67,2021-06-08
20,Chilli Green(Machhe) KG,70.0,80.0,75.0,2021-06-08
21,Christophine KG,50.0,60.0,55.0,2021-06-08
22,Clive Dry KG,100.0,120.0,110.0,2021-06-08
23,Coriander Green KG,60.0,70.0,65.0,2021-06-08
24,Cow pea(Long) KG,100.0,120.0,110.0,2021-06-08
25,Cress Leaf KG,70.0,80.0,76.67,2021-06-08
26,Cucumber(Hybrid) KG,30.0,40.0,35.0,2021-06-08
27,Cucumber(Local) KG,100.0,110.0,105.0,2021-06-08
28,Fenugreek Leaf KG,70.0,80.0,76.67,2021-06-08
29,Fish Fresh(Bachuwa) KG,225.0,235.0,230.0,2021-06-08
30,Fish Fresh(Chhadi) KG,200.0,220.0,210.0,2021-06-08
31,Fish Fresh(Mungari) KG,240.0,250.0,245.0,2021-06-08
32,Fish Fresh(Rahu) KG,270.0,280.0,275.0,2021-06-08
33,French Bean(Hybrid) KG,50.0,60.0,55.0,2021-06-08
34,French Bean(Local) KG,50.0,60.0,55.0,2021-06-08
35,French Bean(Rajma) KG,90.0,100.0,95.0,2021-06-08
36,Garlic Dry Chinese KG,190.0,200.0,195.0,2021-06-08
37,Garlic Dry Nepali KG,100.0,120.0,110.0,2021-06-08
38,Garlic Green KG,60.0,70.0,66.67,2021-06-08
39,Ginger KG,70.0,80.0,76.67,2021-06-08
40,Grapes(Green) KG,220.0,250.0,235.0,2021-06-08
41,Jack Fruit KG,40.0,50.0,45.0,2021-06-08
42,Lime KG,100.0,110.0,105.0,2021-06-08
43,Litchi(Indian) KG,250.0,300.0,275.0,2021-06-08
44,Litchi(Local) KG,150.0,160.0,155.0,2021-06-08
45,Mango(Calcutte) KG,100.0,120.0,110.0,2021-06-08
46,Mango(Chousa) KG,110.0,120.0,115.0,2021-06-08
47,Mango(Dushari) KG,110.0,120.0,115.0,2021-06-08
48,Mango(Maldah) KG,100.0,110.0,108.0,2021-06-08
49,Mushroom(Button) KG,280.0,300.0,290.0,2021-06-08
50,Mushroom(Kanya) KG,150.0,160.0,155.0,2021-06-08
51,Mustard Leaf KG,30.0,40.0,36.67,2021-06-08
52,Neuro KG,60.0,70.0,65.0,2021-06-08
53,Okara KG,50.0,60.0,55.0,2021-06-08
54,Onion Dry (Indian) KG,48.0,50.0,49.2,2021-06-08
55,Onion Green KG,80.0,90.0,86.67,2021-06-08
56,Papaya(Indian) KG,110.0,120.0,115.0,2021-06-08
57,Pineapple 1 Pc,140.0,150.0,145.0,2021-06-08
58,Pointed Gourd(Local) KG,90.0,100.0,95.0,2021-06-08
59,Pointed Gourd(Terai) KG,80.0,90.0,85.0,2021-06-08
60,Pomegranate KG,280.0,300.0,290.0,2021-06-08
61,Potato Red KG,40.0,42.0,40.8,2021-06-08
62,Potato Red(Indian) KG,30.0,35.0,32.5,2021-06-08
63,Potato Red(Mude) KG,40.0,42.0,41.0,2021-06-08
64,Potato White KG,30.0,32.0,31.0,2021-06-08
65,Pumpkin KG,30.0,35.0,32.5,2021-06-08
66,Raddish White(Hybrid) KG,10.0,15.0,12.5,2021-06-08
67,Raddish White(Local) KG,10.0,15.0,12.5,2021-06-08
68,Smooth Gourd KG,60.0,70.0,65.0,2021-06-08
69,Snake Gourd KG,30.0,40.0,35.0,2021-06-08
70,Soyabean Green KG,100.0,120.0,110.0,2021-06-08
71,Spinach Leaf KG,70.0,80.0,76.67,2021-06-08
72,Squash(Round) KG,40.0,50.0,45.0,2021-06-08
73,Sugarbeet KG,70.0,80.0,75.0,2021-06-08
74,Sweet Orange KG,200.0,220.0,210.0,2021-06-08
75,Sweet Potato KG,60.0,70.0,65.0,2021-06-08
76,Tamarind KG,150.0,160.0,155.0,2021-06-08
77,Tofu KG,90.0,100.0,95.0,2021-06-08
78,Tomato Big(Indian) KG,40.0,50.0,45.0,2021-06-08
79,Tomato Big(Nepali) KG,40.0,50.0,45.0,2021-06-08
80,Tomato Small(Local) KG,15.0,20.0,17.5,2021-06-08
81,Tomato Small(Tunnel) KG,30.0,35.0,32.5,2021-06-08
82,Water Melon(Green) KG,35.0,40.0,39.0,2021-06-08
0,Apple(Fuji) KG,250.0,280.0,265.0,2021-06-09
1,Apple(Jholey) KG,180.0,200.0,190.0,2021-06-09
2,Asparagus KG,550.0,600.0,575.0,2021-06-09
3,Bamboo Shoot KG,90.0,100.0,95.0,2021-06-09
4,Banana Per Dozen,100.0,110.0,105.0,2021-06-09
5,Barela KG,50.0,60.0,55.0,2021-06-09
6,Bitter Gourd KG,40.0,50.0,45.0,2021-06-09
7,Bottle Gourd KG,70.0,80.0,75.0,2021-06-09
8,Brd Leaf Mustard KG,30.0,40.0,35.0,2021-06-09
9,Brinjal Long KG,40.0,50.0,45.0,2021-06-09
10,Brinjal Round KG,50.0,60.0,55.0,2021-06-09
11,Brocauli KG,100.0,120.0,110.0,2021-06-09
12,Cabbage(Local) KG,40.0,50.0,45.0,2021-06-09
13,Capsicum KG,50.0,60.0,55.0,2021-06-09
14,Carrot(Local) KG,75.0,80.0,77.67,2021-06-09
15,Cauli Local KG,70.0,80.0,75.0,2021-06-09
16,Chilli Dry KG,310.0,320.0,315.0,2021-06-09
17,Chilli Green KG,50.0,60.0,55.0,2021-06-09
18,Chilli Green(Akbare) KG,100.0,110.0,105.0,2021-06-09
19,Chilli Green(Bullet) KG,50.0,60.0,55.0,2021-06-09
20,Chilli Green(Machhe) KG,70.0,80.0,75.0,2021-06-09
21,Christophine KG,50.0,60.0,55.0,2021-06-09
22,Clive Dry KG,100.0,120.0,110.0,2021-06-09
23,Coriander Green KG,50.0,70.0,60.0,2021-06-09
24,Cow pea(Long) KG,80.0,90.0,85.0,2021-06-09
25,Cowpea(Short) KG,80.0,90.0,85.0,2021-06-09
26,Cress Leaf KG,70.0,80.0,75.0,2021-06-09
27,Cucumber(Hybrid) KG,30.0,40.0,35.0,2021-06-09
28,Cucumber(Local) KG,85.0,90.0,87.67,2021-06-09
29,Fenugreek Leaf KG,70.0,80.0,75.0,2021-06-09
30,Fish Fresh(Bachuwa) KG,225.0,235.0,230.0,2021-06-09
31,Fish Fresh(Chhadi) KG,200.0,220.0,210.0,2021-06-09
