,Product,Minimum,Maximum,Average,Date
11,Carrot(Local) KG,60.0,70.0,66.0,2014-08-16
12,Cauli Local KG,20.0,30.0,24.0,2014-08-16
13,Chilli Dry KG,210.0,220.0,214.0,2014-08-16
14,Chilli Green KG,100.0,120.0,106.0,2014-08-16
15,Christophine KG,20.0,25.0,23.0,2014-08-16
16,Clive Dry KG,90.0,100.0,97.0,2014-08-16
17,Coriander Green KG,100.0,120.0,110.0,2014-08-16
18,Cow pea(Long) KG,18.0,20.0,19.0,2014-08-16
19,Cucumber(Local) KG,45.0,50.0,48.0,2014-08-16
20,Fish Fresh KG,210.0,220.0,216.0,2014-08-16
21,French Bean(Local) KG,30.0,35.0,33.0,2014-08-16
22,Garlic Dry Chinese KG,110.0,115.0,113.0,2014-08-16
23,Garlic Dry Nepali KG,60.0,70.0,65.0,2014-08-16
24,Garlic Green KG,55.0,60.0,58.0,2014-08-16
25,Ginger KG,120.0,130.0,126.0,2014-08-16
26,Gundruk KG,190.0,200.0,195.0,2014-08-16
27,Jack Fruit KG,20.0,25.0,23.0,2014-08-16
28,Lime KG,300.0,500.0,380.0,2014-08-16
29,Mango(Maldah) KG,60.0,80.0,73.0,2014-08-16
30,Mombin KG,18.0,20.0,19.0,2014-08-16
31,Mushroom(Kanya) KG,150.0,160.0,157.0,2014-08-16
32,Mustard Leaf KG,45.0,50.0,48.0,2014-08-16
33,Neuro KG,60.0,70.0,65.0,2014-08-16
34,Okara KG,10.0,14.0,12.0,2014-08-16
35,Onion Dry (Indian) KG,40.0,42.0,41.0,2014-08-16
36,Onion Green KG,55.0,60.0,58.0,2014-08-16
37,Papaya(Nepali) KG,55.0,60.0,58.0,2014-08-16
38,Pear(Local) KG,30.0,40.0,35.0,2014-08-16
39,Pineapple 1 Pc,80.0,90.0,85.0,2014-08-16
40,Pointed Gourd(Local) KG,45.0,50.0,48.0,2014-08-16
41,Pomegranate KG,180.0,190.0,185.0,2014-08-16
42,Potato Red KG,48.0,50.0,49.0,2014-08-16
43,Potato White KG,36.0,38.0,37.0,2014-08-16
44,Pumpkin KG,28.0,30.0,29.0,2014-08-16
45,Raddish White(Local) KG,15.0,18.0,17.0,2014-08-16
46,Red Cabbbage KG,90.0,100.0,95.0,2014-08-16
47,Smooth Gourd KG,15.0,20.0,18.0,2014-08-16
48,Snake Gourd KG,20.0,22.0,21.0,2014-08-16
49,Soyabean Green KG,50.0,55.0,53.0,2014-08-16
50,Spinach Leaf KG,55.0,60.0,58.0,2014-08-16
51,Sponge Gourd KG,28.0,30.0,29.0,2014-08-16
52,Squash(Long) KG,28.0,30.0,29.0,2014-08-16
53,Sugarbeet KG,60.0,70.0,65.0,2014-08-16
54,Sweet Orange KG,80.0,90.0,85.0,2014-08-16
55,Sword Bean KG,100.0,110.0,105.0,2014-08-16
56,Tamarind KG,90.0,100.0,96.0,2014-08-16
57,Tofu KG,60.0,70.0,65.0,2014-08-16
58,Tomato Big(Nepali) KG,34.0,36.0,35.0,2014-08-16
59,Tomato Small(Local) KG,32.0,36.0,34.0,2014-08-16
60,Water Melon(Green) KG,45.0,50.0,48.0,2014-08-16
0,Apple(Jholey) KG,100.0,130.0,117.0,2014-08-17
1,Asparagus KG,60.0,70.0,65.0,2014-08-17
2,Bamboo Shoot KG,80.0,90.0,85.0,2014-08-17
3,Banana Per Dozen,60.0,70.0,65.0,2014-08-17
4,Bitter Gourd KG,20.0,25.0,23.0,2014-08-17
5,Bottle Gourd KG,14.0,18.0,16.0,2014-08-17
6,Brd Leaf Mustard KG,55.0,60.0,58.0,2014-08-17
7,Brinjal Long KG,20.0,25.0,22.0,2014-08-17
8,Brinjal Round KG,25.0,30.0,28.0,2014-08-17
9,Brocauli KG,140.0,150.0,145.0,2014-08-17
10,Cabbage(Local) KG,14.0,18.0,16.0,2014-08-17
11,Capsicum KG,45.0,50.0,48.0,2014-08-17
12,Carrot(Local) KG,70.0,80.0,73.0,2014-08-17
13,Cauli Local KG,30.0,35.0,32.0,2014-08-17
14,Chilli Dry KG,210.0,220.0,216.0,2014-08-17
15,Chilli Green KG,55.0,60.0,58.0,2014-08-17
16,Christophine KG,20.0,25.0,23.0,2014-08-17
17,Clive Dry KG,110.0,120.0,116.0,2014-08-17
18,Coriander Green KG,90.0,100.0,96.0,2014-08-17
19,Cow pea(Long) KG,20.0,25.0,22.0,2014-08-17
20,Cucumber(Local) KG,38.0,45.0,40.0,2014-08-17
21,Fish Fresh KG,220.0,230.0,224.0,2014-08-17
22,French Bean(Local) KG,30.0,35.0,33.0,2014-08-17
23,Garlic Dry Chinese KG,110.0,115.0,112.0,2014-08-17
24,Garlic Dry Nepali KG,60.0,70.0,65.0,2014-08-17
25,Garlic Green KG,45.0,50.0,48.0,2014-08-17
26,Ginger KG,120.0,130.0,126.0,2014-08-17
27,Guava KG,45.0,50.0,48.0,2014-08-17
28,Gundruk KG,190.0,200.0,195.0,2014-08-17
29,Jack Fruit KG,20.0,25.0,23.0,2014-08-17
30,Lime KG,300.0,400.0,360.0,2014-08-17
31,Mango(Maldah) KG,80.0,90.0,83.0,2014-08-17
32,Mint KG,120.0,130.0,125.0,2014-08-17
33,Mombin KG,18.0,20.0,19.0,2014-08-17
34,Mushroom(Kanya) KG,160.0,180.0,173.0,2014-08-17
35,Mustard Leaf KG,45.0,50.0,48.0,2014-08-17
36,Neuro KG,60.0,70.0,65.0,2014-08-17
37,Okara KG,14.0,18.0,15.0,2014-08-17
38,Onion Dry (Indian) KG,40.0,42.0,41.0,2014-08-17
39,Onion Green KG,55.0,60.0,58.0,2014-08-17
40,Papaya(Nepali) KG,55.0,60.0,58.0,2014-08-17
41,Pear(Local) KG,30.0,40.0,35.0,2014-08-17
42,Pineapple 1 Pc,80.0,90.0,85.0,2014-08-17
43,Pointed Gourd(Local) KG,32.0,35.0,33.0,2014-08-17
44,Pomegranate KG,180.0,190.0,185.0,2014-08-17
45,Potato Red KG,48.0,50.0,49.0,2014-08-17
46,Potato White KG,36.0,38.0,37.0,2014-08-17
47,Pumpkin KG,28.0,30.0,29.0,2014-08-17
48,Raddish White(Local) KG,16.0,20.0,18.0,2014-08-17
49,Red Cabbbage KG,90.0,100.0,95.0,2014-08-17
50,Smooth Gourd KG,10.0,15.0,13.0,2014-08-17
51,Snake Gourd KG,18.0,20.0,19.0,2014-08-17
52,Soyabean Green KG,55.0,60.0,58.0,2014-08-17
53,Spinach Leaf KG,55.0,60.0,58.0,2014-08-17
54,Sponge Gourd KG,20.0,22.0,21.0,2014-08-17
55,Squash(Long) KG,28.0,30.0,29.0,2014-08-17
56,Sugarbeet KG,60.0,70.0,65.0,2014-08-17
57,Sweet Orange KG,80.0,90.0,85.0,2014-08-17
58,Sword Bean KG,100.0,110.0,105.0,2014-08-17
59,Tamarind KG,90.0,100.0,96.0,2014-08-17
60,Tofu KG,190.0,200.0,195.0,2014-08-17
61,Tomato Big(Nepali) KG,34.0,36.0,35.0,2014-08-17
62,Tomato Small(Local) KG,30.0,34.0,32.0,2014-08-17
63,Water Melon(Green) KG,45.0,50.0,48.0,2014-08-17
0,Apple(Jholey) KG,100.0,120.0,110.0,2014-08-18
1,Arum KG,40.0,45.0,43.0,2014-08-18
2,Asparagus KG,200.0,250.0,225.0,2014-08-18
3,Bamboo Shoot KG,80.0,90.0,87.0,2014-08-18
4,Banana Per Dozen,60.0,70.0,65.0,2014-08-18
5,Bitter Gourd KG,18.0,22.0,20.0,2014-08-18
6,Bottle Gourd KG,15.0,18.0,16.0,2014-08-18
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2014-08-18
8,Brinjal Long KG,18.0,20.0,19.0,2014-08-18
9,Brinjal Round KG,28.0,30.0,29.0,2014-08-18
10,Brocauli KG,140.0,150.0,145.0,2014-08-18
11,Cabbage(Local) KG,12.0,16.0,14.0,2014-08-18
12,Capsicum KG,35.0,40.0,38.0,2014-08-18
13,Carrot(Local) KG,90.0,100.0,95.0,2014-08-18
14,Cauli Local KG,30.0,35.0,33.0,2014-08-18
15,Chilli Dry KG,210.0,220.0,217.0,2014-08-18
16,Chilli Green KG,50.0,60.0,55.0,2014-08-18
17,Christophine KG,15.0,18.0,16.0,2014-08-18
18,Clive Dry KG,110.0,120.0,117.0,2014-08-18
19,Coriander Green KG,90.0,100.0,97.0,2014-08-18
20,Cow pea(Long) KG,20.0,25.0,23.0,2014-08-18
21,Cucumber(Local) KG,40.0,45.0,42.0,2014-08-18
22,Fish Fresh KG,225.0,230.0,228.0,2014-08-18
23,French Bean(Local) KG,35.0,40.0,38.0,2014-08-18
24,Garlic Dry Chinese KG,110.0,115.0,113.0,2014-08-18
25,Garlic Dry Nepali KG,70.0,80.0,75.0,2014-08-18
26,Garlic Green KG,45.0,50.0,48.0,2014-08-18
27,Ginger KG,120.0,130.0,127.0,2014-08-18
28,Guava KG,45.0,50.0,48.0,2014-08-18
29,Gundruk KG,190.0,200.0,195.0,2014-08-18
30,Jack Fruit KG,25.0,30.0,28.0,2014-08-18
31,Lime KG,300.0,500.0,375.0,2014-08-18
32,Mango(Maldah) KG,80.0,90.0,87.0,2014-08-18
33,Mint KG,140.0,150.0,145.0,2014-08-18
34,Mombin KG,18.0,20.0,19.0,2014-08-18
35,Mushroom(Kanya) KG,170.0,180.0,177.0,2014-08-18
36,Mustard Leaf KG,45.0,50.0,48.0,2014-08-18
37,Neuro KG,50.0,60.0,55.0,2014-08-18
38,Okara KG,24.0,28.0,26.0,2014-08-18
39,Onion Dry (Indian) KG,40.0,42.0,41.0,2014-08-18
40,Onion Green KG,45.0,50.0,48.0,2014-08-18
41,Papaya(Nepali) KG,55.0,60.0,58.0,2014-08-18
42,Pear(Local) KG,30.0,40.0,37.0,2014-08-18
43,Pineapple 1 Pc,80.0,90.0,85.0,2014-08-18
44,Pointed Gourd(Local) KG,30.0,32.0,31.0,2014-08-18
45,Pomegranate KG,170.0,180.0,175.0,2014-08-18
46,Potato Red KG,48.0,50.0,49.0,2014-08-18
47,Potato White KG,38.0,40.0,39.0,2014-08-18
48,Pumpkin KG,28.0,30.0,29.0,2014-08-18
49,Raddish White(Local) KG,16.0,18.0,17.0,2014-08-18
50,Red Cabbbage KG,90.0,100.0,95.0,2014-08-18
51,Smooth Gourd KG,12.0,16.0,14.0,2014-08-18
52,Snake Gourd KG,18.0,20.0,19.0,2014-08-18
53,Soyabean Green KG,55.0,60.0,58.0,2014-08-18
54,Spinach Leaf KG,55.0,60.0,58.0,2014-08-18
55,Sponge Gourd KG,25.0,28.0,26.0,2014-08-18
56,Squash(Long) KG,20.0,25.0,23.0,2014-08-18
57,Sugarbeet KG,60.0,70.0,65.0,2014-08-18
58,Sweet Orange KG,80.0,90.0,85.0,2014-08-18
59,Sword Bean KG,100.0,110.0,105.0,2014-08-18
60,Tamarind KG,90.0,100.0,97.0,2014-08-18
61,Tofu KG,60.0,70.0,65.0,2014-08-18
62,Tomato Big(Nepali) KG,40.0,45.0,43.0,2014-08-18
63,Tomato Small(Local) KG,34.0,38.0,36.0,2014-08-18
64,Water Melon(Green) KG,45.0,50.0,48.0,2014-08-18
0,Apple(Jholey) KG,100.0,120.0,110.0,2014-08-19
1,Asparagus KG,200.0,250.0,225.0,2014-08-19
2,Bamboo Shoot KG,80.0,90.0,83.0,2014-08-19
3,Banana Per Dozen,60.0,70.0,65.0,2014-08-19
4,Bitter Gourd KG,20.0,24.0,22.0,2014-08-19
5,Bottle Gourd KG,20.0,25.0,23.0,2014-08-19
6,Brd Leaf Mustard KG,55.0,60.0,58.0,2014-08-19
7,Brinjal Long KG,15.0,20.0,17.0,2014-08-19
8,Brinjal Round KG,25.0,30.0,28.0,2014-08-19
9,Brocauli KG,140.0,150.0,145.0,2014-08-19
10,Cabbage(Local) KG,12.0,16.0,14.0,2014-08-19
11,Capsicum KG,35.0,40.0,38.0,2014-08-19
12,Carrot(Local) KG,80.0,90.0,87.0,2014-08-19
13,Cauli Local KG,40.0,50.0,45.0,2014-08-19
14,Chilli Dry KG,210.0,220.0,217.0,2014-08-19
15,Chilli Green KG,40.0,50.0,46.0,2014-08-19
16,Christophine KG,15.0,18.0,16.0,2014-08-19
17,Clive Dry KG,110.0,120.0,117.0,2014-08-19
18,Coriander Green KG,100.0,120.0,108.0,2014-08-19
19,Cow pea(Long) KG,20.0,25.0,23.0,2014-08-19
20,Cucumber(Local) KG,40.0,45.0,42.0,2014-08-19
21,Fish Fresh KG,220.0,230.0,223.0,2014-08-19
22,French Bean(Local) KG,30.0,40.0,35.0,2014-08-19
23,Garlic Dry Chinese KG,110.0,115.0,113.0,2014-08-19
24,Garlic Dry Nepali KG,60.0,70.0,65.0,2014-08-19
25,Garlic Green KG,55.0,60.0,58.0,2014-08-19
26,Ginger KG,130.0,140.0,137.0,2014-08-19
27,Guava KG,40.0,50.0,45.0,2014-08-19
28,Gundruk KG,190.0,200.0,195.0,2014-08-19
29,Jack Fruit KG,25.0,28.0,27.0,2014-08-19
30,Lettuce KG,55.0,60.0,58.0,2014-08-19
31,Lime KG,300.0,500.0,375.0,2014-08-19
32,Mango(Maldah) KG,80.0,90.0,87.0,2014-08-19
33,Mint KG,140.0,150.0,145.0,2014-08-19
34,Mombin KG,18.0,22.0,20.0,2014-08-19
35,Mushroom(Kanya) KG,160.0,180.0,173.0,2014-08-19
36,Mustard Leaf KG,55.0,60.0,58.0,2014-08-19
37,Neuro KG,50.0,60.0,55.0,2014-08-19
38,Okara KG,24.0,28.0,26.0,2014-08-19
39,Onion Dry (Indian) KG,40.0,42.0,41.0,2014-08-19
40,Onion Green KG,55.0,60.0,58.0,2014-08-19
41,Papaya(Nepali) KG,55.0,60.0,58.0,2014-08-19
42,Pear(Local) KG,30.0,40.0,37.0,2014-08-19
43,Pineapple 1 Pc,80.0,90.0,85.0,2014-08-19
44,Pointed Gourd(Local) KG,30.0,34.0,32.0,2014-08-19
45,Pomegranate KG,180.0,190.0,185.0,2014-08-19
46,Potato Red KG,50.0,55.0,53.0,2014-08-19
47,Potato White KG,40.0,45.0,42.0,2014-08-19
48,Pumpkin KG,28.0,30.0,29.0,2014-08-19
49,Raddish White(Local) KG,10.0,14.0,12.0,2014-08-19
50,Red Cabbbage KG,100.0,110.0,105.0,2014-08-19
51,Smooth Gourd KG,15.0,20.0,18.0,2014-08-19
52,Snake Gourd KG,18.0,20.0,19.0,2014-08-19
53,Soyabean Green KG,50.0,60.0,55.0,2014-08-19
54,Spinach Leaf KG,55.0,60.0,58.0,2014-08-19
55,Sponge Gourd KG,35.0,40.0,38.0,2014-08-19
56,Squash(Long) KG,18.0,20.0,19.0,2014-08-19
57,Sugarbeet KG,60.0,70.0,65.0,2014-08-19
58,Sweet Orange KG,80.0,90.0,85.0,2014-08-19
59,Sword Bean KG,100.0,110.0,105.0,2014-08-19
60,Tamarind KG,90.0,100.0,97.0,2014-08-19
61,Tofu KG,60.0,70.0,65.0,2014-08-19
62,Tomato Big(Nepali) KG,40.0,45.0,43.0,2014-08-19
63,Tomato Small(Local) KG,35.0,40.0,38.0,2014-08-19
64,Water Melon(Green) KG,45.0,50.0,48.0,2014-08-19
0,Apple(Jholey) KG,100.0,110.0,107.0,2014-08-20
1,Asparagus KG,250.0,260.0,255.0,2014-08-20
2,Bamboo Shoot KG,80.0,90.0,87.0,2014-08-20
3,Banana Per Dozen,60.0,70.0,65.0,2014-08-20
4,Bitter Gourd KG,25.0,30.0,28.0,2014-08-20
5,Bottle Gourd KG,20.0,25.0,23.0,2014-08-20
6,Brd Leaf Mustard KG,55.0,60.0,58.0,2014-08-20
7,Brinjal Long KG,16.0,20.0,18.0,2014-08-20
8,Brinjal Round KG,25.0,30.0,28.0,2014-08-20
9,Brocauli KG,140.0,150.0,145.0,2014-08-20
10,Cabbage(Local) KG,12.0,14.0,13.0,2014-08-20
11,Capsicum KG,40.0,45.0,43.0,2014-08-20
12,Carrot(Local) KG,75.0,80.0,78.0,2014-08-20
13,Cauli Local KG,50.0,60.0,55.0,2014-08-20
14,Chilli Dry KG,210.0,220.0,217.0,2014-08-20
15,Chilli Green KG,45.0,50.0,48.0,2014-08-20
16,Christophine KG,16.0,18.0,17.0,2014-08-20
17,Clive Dry KG,100.0,110.0,105.0,2014-08-20
18,Coriander Green KG,140.0,150.0,143.0,2014-08-20
19,Cow pea(Long) KG,38.0,42.0,40.0,2014-08-20
20,Cucumber(Local) KG,40.0,50.0,45.0,2014-08-20
21,Fish Fresh KG,220.0,230.0,223.0,2014-08-20
22,French Bean(Local) KG,40.0,45.0,42.0,2014-08-20
23,Garlic Dry Chinese KG,108.0,112.0,110.0,2014-08-20
24,Garlic Dry Nepali KG,60.0,70.0,65.0,2014-08-20
25,Garlic Green KG,55.0,60.0,58.0,2014-08-20
26,Ginger KG,130.0,140.0,137.0,2014-08-20
27,Guava KG,45.0,50.0,48.0,2014-08-20
28,Gundruk KG,190.0,200.0,195.0,2014-08-20
29,Lime KG,300.0,400.0,367.0,2014-08-20
30,Mango(Maldah) KG,90.0,100.0,97.0,2014-08-20
31,Mint KG,140.0,150.0,145.0,2014-08-20
32,Mombin KG,28.0,30.0,29.0,2014-08-20
33,Mushroom(Kanya) KG,160.0,170.0,163.0,2014-08-20
34,Mustard Leaf KG,55.0,60.0,58.0,2014-08-20
35,Neuro KG,45.0,50.0,48.0,2014-08-20
36,Okara KG,25.0,30.0,28.0,2014-08-20
37,Onion Dry (Indian) KG,40.0,42.0,41.0,2014-08-20
38,Onion Green KG,55.0,60.0,58.0,2014-08-20
39,Papaya(Nepali) KG,55.0,60.0,58.0,2014-08-20
40,Pear(Local) KG,30.0,40.0,37.0,2014-08-20
41,Pineapple 1 Pc,80.0,90.0,85.0,2014-08-20
42,Pointed Gourd(Local) KG,28.0,32.0,30.0,2014-08-20
43,Pomegranate KG,160.0,170.0,165.0,2014-08-20
44,Potato Red KG,50.0,52.0,51.0,2014-08-20
45,Potato White KG,40.0,45.0,42.0,2014-08-20
46,Pumpkin KG,28.0,30.0,29.0,2014-08-20
47,Raddish White(Local) KG,12.0,15.0,13.0,2014-08-20
48,Red Cabbbage KG,90.0,100.0,95.0,2014-08-20
49,Smooth Gourd KG,20.0,25.0,23.0,2014-08-20
50,Snake Gourd KG,18.0,20.0,19.0,2014-08-20
51,Soyabean Green KG,50.0,55.0,53.0,2014-08-20
52,Spinach Leaf KG,55.0,60.0,58.0,2014-08-20
53,Sponge Gourd KG,28.0,30.0,29.0,2014-08-20
54,Squash(Long) KG,35.0,40.0,38.0,2014-08-20
55,Sugarbeet KG,60.0,70.0,65.0,2014-08-20
56,Sweet Orange KG,80.0,90.0,85.0,2014-08-20
57,Sword Bean KG,100.0,110.0,105.0,2014-08-20
58,Tamarind KG,90.0,100.0,97.0,2014-08-20
59,Tofu KG,60.0,70.0,65.0,2014-08-20
60,Tomato Big(Nepali) KG,45.0,50.0,48.0,2014-08-20
61,Tomato Small(Local) KG,42.0,46.0,44.0,2014-08-20
62,Water Melon(Green) KG,45.0,50.0,48.0,2014-08-20
0,Apple(Jholey) KG,100.0,120.0,110.0,2014-08-21
1,Arum KG,45.0,50.0,48.0,2014-08-21
2,Asparagus KG,250.0,300.0,275.0,2014-08-21
3,Bamboo Shoot KG,80.0,90.0,87.0,2014-08-21
4,Banana Per Dozen,60.0,70.0,65.0,2014-08-21
5,Bitter Gourd KG,20.0,25.0,22.0,2014-08-21
6,Bottle Gourd KG,18.0,20.0,19.0,2014-08-21
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2014-08-21
8,Brinjal Long KG,14.0,18.0,16.0,2014-08-21
9,Brinjal Round KG,25.0,30.0,28.0,2014-08-21
10,Brocauli KG,140.0,150.0,145.0,2014-08-21
11,Cabbage(Local) KG,15.0,18.0,16.0,2014-08-21
12,Capsicum KG,40.0,45.0,42.0,2014-08-21
13,Carrot(Local) KG,90.0,100.0,97.0,2014-08-21
14,Cauli Local KG,40.0,45.0,42.0,2014-08-21
15,Chilli Dry KG,220.0,230.0,227.0,2014-08-21
16,Chilli Green KG,40.0,45.0,42.0,2014-08-21
17,Christophine KG,16.0,18.0,17.0,2014-08-21
18,Clive Dry KG,110.0,120.0,117.0,2014-08-21
19,Coriander Green KG,150.0,200.0,167.0,2014-08-21
20,Cow pea(Long) KG,45.0,50.0,48.0,2014-08-21
21,Cucumber(Local) KG,40.0,45.0,43.0,2014-08-21
22,Fish Fresh KG,220.0,230.0,227.0,2014-08-21
23,French Bean(Local) KG,40.0,45.0,42.0,2014-08-21
24,Garlic Dry Chinese KG,108.0,112.0,110.0,2014-08-21
25,Garlic Dry Nepali KG,60.0,70.0,67.0,2014-08-21
26,Garlic Green KG,55.0,60.0,58.0,2014-08-21
27,Ginger KG,120.0,130.0,123.0,2014-08-21
28,Guava KG,45.0,50.0,48.0,2014-08-21
29,Gundruk KG,190.0,200.0,195.0,2014-08-21
30,Jack Fruit KG,25.0,30.0,28.0,2014-08-21
31,Lime KG,300.0,400.0,367.0,2014-08-21
32,Mango(Maldah) KG,80.0,90.0,85.0,2014-08-21
33,Mint KG,140.0,150.0,145.0,2014-08-21
34,Mombin KG,28.0,30.0,29.0,2014-08-21
35,Mushroom(Kanya) KG,160.0,180.0,173.0,2014-08-21
36,Mustard Leaf KG,55.0,60.0,58.0,2014-08-21
37,Neuro KG,60.0,70.0,65.0,2014-08-21
38,Okara KG,28.0,30.0,29.0,2014-08-21
39,Onion Dry (Indian) KG,40.0,42.0,41.0,2014-08-21
40,Onion Green KG,55.0,60.0,58.0,2014-08-21
41,Papaya(Nepali) KG,55.0,60.0,58.0,2014-08-21
42,Pear(Local) KG,40.0,50.0,47.0,2014-08-21
43,Pineapple 1 Pc,80.0,90.0,85.0,2014-08-21
44,Pointed Gourd(Local) KG,35.0,40.0,38.0,2014-08-21
45,Pomegranate KG,170.0,180.0,175.0,2014-08-21
46,Potato Red KG,45.0,47.0,46.0,2014-08-21
47,Potato White KG,40.0,42.0,41.0,2014-08-21
48,Pumpkin KG,28.0,30.0,29.0,2014-08-21
49,Raddish White(Local) KG,12.0,16.0,14.0,2014-08-21
50,Red Cabbbage KG,120.0,130.0,125.0,2014-08-21
51,Smooth Gourd KG,14.0,16.0,15.0,2014-08-21
52,Snake Gourd KG,18.0,20.0,19.0,2014-08-21
53,Soyabean Green KG,45.0,50.0,47.0,2014-08-21
54,Spinach Leaf KG,55.0,60.0,58.0,2014-08-21
55,Sponge Gourd KG,35.0,40.0,38.0,2014-08-21
56,Squash(Long) KG,40.0,50.0,45.0,2014-08-21
57,Sugarbeet KG,60.0,70.0,65.0,2014-08-21
58,Sweet Orange KG,80.0,90.0,85.0,2014-08-21
59,Sword Bean KG,100.0,110.0,105.0,2014-08-21
60,Tamarind KG,90.0,100.0,97.0,2014-08-21
61,Tofu KG,60.0,70.0,65.0,2014-08-21
62,Tomato Big(Nepali) KG,40.0,45.0,43.0,2014-08-21
63,Tomato Small(Local) KG,50.0,55.0,53.0,2014-08-21
64,Water Melon(Green) KG,45.0,50.0,48.0,2014-08-21
0,Apple(Jholey) KG,100.0,120.0,110.0,2014-08-22
1,Arum KG,45.0,50.0,48.0,2014-08-22
2,Asparagus KG,250.0,300.0,275.0,2014-08-22
3,Bamboo Shoot KG,70.0,80.0,77.0,2014-08-22
4,Banana Per Dozen,60.0,70.0,65.0,2014-08-22
5,Bitter Gourd KG,20.0,25.0,23.0,2014-08-22
6,Bottle Gourd KG,18.0,20.0,19.0,2014-08-22
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2014-08-22
8,Brinjal Long KG,15.0,20.0,17.0,2014-08-22
9,Brinjal Round KG,25.0,30.0,28.0,2014-08-22
10,Brocauli KG,140.0,150.0,145.0,2014-08-22
11,Cabbage(Local) KG,14.0,18.0,16.0,2014-08-22
12,Capsicum KG,35.0,45.0,40.0,2014-08-22
13,Carrot(Local) KG,90.0,100.0,97.0,2014-08-22
14,Cauli Local KG,40.0,45.0,43.0,2014-08-22
15,Chilli Dry KG,220.0,230.0,227.0,2014-08-22
16,Chilli Green KG,40.0,50.0,45.0,2014-08-22
17,Christophine KG,28.0,30.0,29.0,2014-08-22
18,Clive Dry KG,110.0,120.0,115.0,2014-08-22
19,Coriander Green KG,140.0,160.0,150.0,2014-08-22
20,Cow pea(Long) KG,45.0,50.0,48.0,2014-08-22
21,Cucumber(Local) KG,45.0,50.0,48.0,2014-08-22
22,Fish Fresh KG,220.0,230.0,227.0,2014-08-22
23,French Bean(Local) KG,40.0,45.0,43.0,2014-08-22
24,Garlic Dry Chinese KG,108.0,115.0,111.0,2014-08-22
25,Garlic Dry Nepali KG,60.0,70.0,65.0,2014-08-22
26,Garlic Green KG,55.0,60.0,58.0,2014-08-22
27,Ginger KG,120.0,130.0,127.0,2014-08-22
28,Guava KG,45.0,50.0,48.0,2014-08-22
29,Gundruk KG,190.0,200.0,195.0,2014-08-22
30,Jack Fruit KG,25.0,30.0,28.0,2014-08-22
31,Lime KG,300.0,400.0,367.0,2014-08-22
32,Mango(Maldah) KG,80.0,90.0,87.0,2014-08-22
33,Mint KG,140.0,150.0,145.0,2014-08-22
34,Mombin KG,25.0,30.0,28.0,2014-08-22
35,Mushroom(Kanya) KG,160.0,170.0,165.0,2014-08-22
36,Mustard Leaf KG,55.0,60.0,58.0,2014-08-22
37,Neuro KG,50.0,60.0,55.0,2014-08-22
38,Okara KG,30.0,35.0,33.0,2014-08-22
39,Onion Dry (Indian) KG,39.0,40.0,40.0,2014-08-22
40,Onion Green KG,55.0,60.0,58.0,2014-08-22
41,Papaya(Nepali) KG,55.0,60.0,58.0,2014-08-22
42,Pear(Local) KG,40.0,50.0,45.0,2014-08-22
43,Pineapple 1 Pc,80.0,90.0,85.0,2014-08-22
44,Pointed Gourd(Local) KG,40.0,45.0,44.0,2014-08-22
45,Pomegranate KG,170.0,180.0,175.0,2014-08-22
46,Potato Red KG,45.0,47.0,46.0,2014-08-22
47,Potato White KG,40.0,42.0,41.0,2014-08-22
48,Pumpkin KG,28.0,30.0,29.0,2014-08-22
49,Raddish White(Local) KG,14.0,16.0,15.0,2014-08-22
50,Red Cabbbage KG,120.0,130.0,125.0,2014-08-22
51,Smooth Gourd KG,18.0,22.0,20.0,2014-08-22
52,Snake Gourd KG,18.0,20.0,19.0,2014-08-22
53,Soyabean Green KG,40.0,45.0,43.0,2014-08-22
54,Spinach Leaf KG,55.0,60.0,58.0,2014-08-22
55,Sponge Gourd KG,38.0,40.0,39.0,2014-08-22
56,Squash(Long) KG,45.0,50.0,48.0,2014-08-22
57,Sugarbeet KG,60.0,70.0,65.0,2014-08-22
58,Sweet Orange KG,80.0,90.0,85.0,2014-08-22
59,Sword Bean KG,100.0,110.0,105.0,2014-08-22
60,Tamarind KG,90.0,100.0,97.0,2014-08-22
61,Tofu KG,60.0,70.0,65.0,2014-08-22
62,Tomato Big(Nepali) KG,60.0,70.0,67.0,2014-08-22
63,Tomato Small(Local) KG,50.0,55.0,53.0,2014-08-22
64,Water Melon(Green) KG,45.0,50.0,48.0,2014-08-22
0,Apple(Jholey) KG,100.0,120.0,110.0,2014-08-23
1,Arum KG,45.0,50.0,48.0,2014-08-23
2,Asparagus KG,250.0,300.0,275.0,2014-08-23
3,Bamboo Shoot KG,70.0,80.0,76.0,2014-08-23
4,Banana Per Dozen,60.0,70.0,65.0,2014-08-23
5,Bitter Gourd KG,28.0,30.0,29.0,2014-08-23
6,Bottle Gourd KG,20.0,25.0,22.0,2014-08-23
7,Brd Leaf Mustard KG,55.0,60.0,58.0,2014-08-23
8,Brinjal Long KG,18.0,20.0,19.0,2014-08-23
9,Brocauli KG,140.0,150.0,145.0,2014-08-23
10,Cabbage(Local) KG,14.0,18.0,16.0,2014-08-23
11,Capsicum KG,45.0,50.0,48.0,2014-08-23
