,Product,Minimum,Maximum,Average,Date
58,Soyabean Green KG,35.0,40.0,38.0,2013-09-16
59,Spinach Leaf KG,45.0,50.0,48.0,2013-09-16
60,Sponge Gourd KG,30.0,35.0,33.0,2013-09-16
61,Squash(Long) KG,20.0,25.0,23.0,2013-09-16
62,Sugarbeet KG,50.0,60.0,55.0,2013-09-16
63,Sugarcane Per Piece,60.0,70.0,65.0,2013-09-16
64,Sweet Orange KG,80.0,90.0,85.0,2013-09-16
65,Tamarind KG,70.0,80.0,75.0,2013-09-16
66,Tofu KG,60.0,70.0,65.0,2013-09-16
67,Tomato Big(Nepali) KG,35.0,40.0,38.0,2013-09-16
68,Tomato Small(Local) KG,32.0,38.0,35.0,2013-09-16
69,Water Melon(Green) KG,40.0,45.0,43.0,2013-09-16
0,Apple(Jholey) KG,90.0,100.0,95.0,2013-09-17
1,Arum KG,35.0,40.0,38.0,2013-09-17
2,Asparagus KG,200.0,220.0,210.0,2013-09-17
3,Bamboo Shoot KG,65.0,70.0,68.0,2013-09-17
4,Banana Per Dozen,50.0,60.0,55.0,2013-09-17
5,Barela KG,90.0,100.0,95.0,2013-09-17
6,Bitter Gourd KG,30.0,35.0,33.0,2013-09-17
7,Bottle Gourd KG,35.0,40.0,38.0,2013-09-17
8,Brd Leaf Mustard KG,45.0,50.0,48.0,2013-09-17
9,Brinjal Long KG,25.0,30.0,28.0,2013-09-17
10,Brinjal Round KG,35.0,40.0,38.0,2013-09-17
11,Brocauli KG,140.0,150.0,145.0,2013-09-17
12,Cabbage(Local) KG,40.0,44.0,42.0,2013-09-17
13,Capsicum KG,110.0,120.0,115.0,2013-09-17
14,Carrot(Local) KG,55.0,60.0,58.0,2013-09-17
15,Cauli Local KG,40.0,50.0,45.0,2013-09-17
16,Celery KG,120.0,130.0,125.0,2013-09-17
17,Chilli Dry KG,170.0,175.0,173.0,2013-09-17
18,Chilli Green KG,55.0,60.0,58.0,2013-09-17
19,Christophine KG,12.0,14.0,13.0,2013-09-17
20,Clive Dry KG,85.0,90.0,88.0,2013-09-17
21,Clive Green KG,50.0,60.0,55.0,2013-09-17
22,Coriander Green KG,80.0,90.0,85.0,2013-09-17
23,Cow pea(Long) KG,45.0,50.0,48.0,2013-09-17
24,Cress Leaf KG,45.0,50.0,48.0,2013-09-17
25,Cucumber(Local) KG,35.0,40.0,38.0,2013-09-17
26,Fennel Leaf KG,45.0,50.0,48.0,2013-09-17
27,Fenugreek Leaf KG,45.0,50.0,48.0,2013-09-17
28,Fish Fresh KG,220.0,240.0,230.0,2013-09-17
29,French Bean(Local) KG,50.0,55.0,53.0,2013-09-17
30,Garlic Dry Chinese KG,115.0,120.0,118.0,2013-09-17
31,Garlic Dry Nepali KG,80.0,85.0,83.0,2013-09-17
32,Garlic Green KG,45.0,50.0,48.0,2013-09-17
33,Ginger KG,110.0,120.0,115.0,2013-09-17
34,Guava KG,25.0,30.0,28.0,2013-09-17
35,Gundruk KG,180.0,200.0,190.0,2013-09-17
36,Lettuce KG,45.0,50.0,48.0,2013-09-17
37,Lime KG,300.0,400.0,333.0,2013-09-17
38,Mint KG,140.0,150.0,145.0,2013-09-17
39,Mombin KG,25.0,30.0,28.0,2013-09-17
40,Mushroom(Kanya) KG,160.0,180.0,170.0,2013-09-17
41,Mustard Leaf KG,40.0,45.0,43.0,2013-09-17
42,Neuro KG,50.0,60.0,55.0,2013-09-17
43,Okara KG,50.0,55.0,53.0,2013-09-17
44,Onion Dry (Indian) KG,100.0,105.0,103.0,2013-09-17
45,Onion Green KG,45.0,50.0,48.0,2013-09-17
46,Papaya(Nepali) KG,55.0,60.0,58.0,2013-09-17
47,Parseley KG,140.0,150.0,145.0,2013-09-17
48,Pineapple 1 Pc,70.0,80.0,75.0,2013-09-17
49,Pointed Gourd(Local) KG,50.0,52.0,51.0,2013-09-17
50,Pomegranate KG,200.0,210.0,205.0,2013-09-17
51,Potato Red KG,31.0,32.0,32.0,2013-09-17
52,Potato White KG,25.0,27.0,26.0,2013-09-17
53,Pumpkin KG,35.0,40.0,38.0,2013-09-17
54,Raddish White(Local) KG,30.0,35.0,33.0,2013-09-17
55,Red Cabbbage KG,140.0,150.0,145.0,2013-09-17
56,Smooth Gourd KG,25.0,30.0,28.0,2013-09-17
57,Snake Gourd KG,25.0,30.0,28.0,2013-09-17
58,Soyabean Green KG,35.0,40.0,38.0,2013-09-17
59,Spinach Leaf KG,45.0,50.0,48.0,2013-09-17
60,Sponge Gourd KG,35.0,40.0,38.0,2013-09-17
61,Squash(Long) KG,30.0,35.0,33.0,2013-09-17
62,Sugarbeet KG,50.0,60.0,55.0,2013-09-17
63,Sugarcane Per Piece,60.0,70.0,65.0,2013-09-17
64,Sweet Orange KG,80.0,90.0,85.0,2013-09-17
65,Tamarind KG,70.0,80.0,75.0,2013-09-17
66,Tofu KG,60.0,70.0,65.0,2013-09-17
67,Tomato Big(Nepali) KG,35.0,40.0,38.0,2013-09-17
68,Tomato Small(Local) KG,35.0,40.0,38.0,2013-09-17
69,Water Melon(Green) KG,40.0,45.0,43.0,2013-09-17
0,Apple(Jholey) KG,90.0,100.0,95.0,2013-09-19
1,Arum KG,35.0,40.0,38.0,2013-09-19
2,Asparagus KG,180.0,200.0,190.0,2013-09-19
3,Bamboo Shoot KG,65.0,70.0,68.0,2013-09-19
4,Banana Per Dozen,50.0,60.0,55.0,2013-09-19
5,Barela KG,80.0,90.0,85.0,2013-09-19
6,Bitter Gourd KG,35.0,40.0,38.0,2013-09-19
7,Bottle Gourd KG,35.0,40.0,38.0,2013-09-19
8,Brd Leaf Mustard KG,45.0,50.0,48.0,2013-09-19
9,Brinjal Long KG,25.0,30.0,28.0,2013-09-19
10,Brinjal Round KG,35.0,40.0,38.0,2013-09-19
11,Brocauli KG,140.0,150.0,145.0,2013-09-19
12,Cabbage(Local) KG,40.0,45.0,43.0,2013-09-19
13,Capsicum KG,90.0,100.0,95.0,2013-09-19
14,Carrot(Local) KG,50.0,55.0,53.0,2013-09-19
15,Cauli Local KG,40.0,50.0,45.0,2013-09-19
16,Celery KG,120.0,130.0,125.0,2013-09-19
17,Chilli Dry KG,170.0,175.0,173.0,2013-09-19
18,Chilli Green KG,60.0,70.0,65.0,2013-09-19
19,Christophine KG,12.0,14.0,13.0,2013-09-19
20,Clive Dry KG,85.0,90.0,88.0,2013-09-19
21,Clive Green KG,50.0,60.0,55.0,2013-09-19
22,Coriander Green KG,80.0,90.0,85.0,2013-09-19
23,Cow pea(Long) KG,45.0,50.0,48.0,2013-09-19
24,Cress Leaf KG,45.0,50.0,48.0,2013-09-19
25,Cucumber(Local) KG,35.0,40.0,38.0,2013-09-19
26,Fennel Leaf KG,45.0,50.0,48.0,2013-09-19
27,Fenugreek Leaf KG,45.0,50.0,48.0,2013-09-19
28,Fish Fresh KG,220.0,240.0,230.0,2013-09-19
29,French Bean(Local) KG,40.0,45.0,43.0,2013-09-19
30,Garlic Dry Chinese KG,115.0,120.0,118.0,2013-09-19
31,Garlic Dry Nepali KG,80.0,90.0,85.0,2013-09-19
32,Garlic Green KG,45.0,50.0,48.0,2013-09-19
33,Ginger KG,110.0,120.0,115.0,2013-09-19
34,Guava KG,25.0,30.0,28.0,2013-09-19
35,Gundruk KG,180.0,200.0,190.0,2013-09-19
36,Lemon KG,30.0,35.0,33.0,2013-09-19
37,Lettuce KG,45.0,50.0,48.0,2013-09-19
38,Lime KG,300.0,400.0,350.0,2013-09-19
39,Mint KG,150.0,160.0,155.0,2013-09-19
40,Mombin KG,20.0,25.0,23.0,2013-09-19
41,Mushroom(Kanya) KG,150.0,170.0,160.0,2013-09-19
42,Mustard Leaf KG,40.0,45.0,43.0,2013-09-19
43,Neuro KG,60.0,70.0,65.0,2013-09-19
44,Okara KG,50.0,55.0,53.0,2013-09-19
45,Onion Dry (Indian) KG,100.0,105.0,103.0,2013-09-19
46,Onion Green KG,45.0,50.0,48.0,2013-09-19
47,Papaya(Nepali) KG,55.0,60.0,58.0,2013-09-19
48,Parseley KG,150.0,160.0,155.0,2013-09-19
49,Pineapple 1 Pc,70.0,80.0,75.0,2013-09-19
50,Pointed Gourd(Local) KG,50.0,55.0,53.0,2013-09-19
51,Pomegranate KG,200.0,220.0,210.0,2013-09-19
52,Potato Red KG,31.0,32.0,32.0,2013-09-19
53,Potato White KG,28.0,29.0,29.0,2013-09-19
54,Pumpkin KG,35.0,40.0,38.0,2013-09-19
55,Raddish White(Local) KG,30.0,35.0,33.0,2013-09-19
56,Red Cabbbage KG,140.0,150.0,145.0,2013-09-19
57,Smooth Gourd KG,30.0,35.0,33.0,2013-09-19
58,Snake Gourd KG,20.0,25.0,23.0,2013-09-19
59,Soyabean Green KG,35.0,40.0,38.0,2013-09-19
60,Spinach Leaf KG,45.0,50.0,48.0,2013-09-19
61,Sponge Gourd KG,30.0,35.0,33.0,2013-09-19
62,Squash(Long) KG,25.0,30.0,28.0,2013-09-19
63,Sugarbeet KG,50.0,60.0,55.0,2013-09-19
64,Sweet Orange KG,80.0,90.0,85.0,2013-09-19
65,Tamarind KG,70.0,75.0,73.0,2013-09-19
66,Tofu KG,60.0,70.0,65.0,2013-09-19
67,Tomato Big(Nepali) KG,40.0,45.0,43.0,2013-09-19
68,Tomato Small(Local) KG,35.0,40.0,38.0,2013-09-19
69,Water Melon(Green) KG,40.0,45.0,43.0,2013-09-19
0,Apple(Jholey) KG,90.0,100.0,95.0,2013-09-20
1,Arum KG,35.0,40.0,38.0,2013-09-20
2,Asparagus KG,180.0,200.0,190.0,2013-09-20
3,Bamboo Shoot KG,60.0,70.0,65.0,2013-09-20
4,Banana Per Dozen,50.0,60.0,55.0,2013-09-20
5,Barela KG,70.0,80.0,75.0,2013-09-20
6,Bitter Gourd KG,35.0,40.0,38.0,2013-09-20
7,Bottle Gourd KG,25.0,30.0,28.0,2013-09-20
8,Brd Leaf Mustard KG,45.0,50.0,48.0,2013-09-20
9,Brinjal Long KG,25.0,30.0,28.0,2013-09-20
10,Brinjal Round KG,35.0,40.0,38.0,2013-09-20
11,Brocauli KG,140.0,150.0,145.0,2013-09-20
12,Cabbage(Local) KG,40.0,42.0,41.0,2013-09-20
13,Capsicum KG,95.0,100.0,98.0,2013-09-20
14,Carrot(Local) KG,55.0,60.0,58.0,2013-09-20
15,Cauli Local KG,35.0,40.0,38.0,2013-09-20
16,Celery KG,120.0,130.0,125.0,2013-09-20
17,Chilli Dry KG,170.0,175.0,173.0,2013-09-20
18,Chilli Green KG,70.0,80.0,75.0,2013-09-20
19,Christophine KG,12.0,14.0,13.0,2013-09-20
20,Clive Dry KG,50.0,60.0,55.0,2013-09-20
21,Coriander Green KG,80.0,100.0,90.0,2013-09-20
22,Cow pea(Long) KG,45.0,50.0,48.0,2013-09-20
23,Cress Leaf KG,45.0,50.0,48.0,2013-09-20
24,Cucumber(Local) KG,35.0,40.0,38.0,2013-09-20
25,Fennel Leaf KG,45.0,50.0,48.0,2013-09-20
26,Fenugreek Leaf KG,45.0,50.0,48.0,2013-09-20
27,Fish Fresh KG,220.0,240.0,230.0,2013-09-20
28,French Bean(Local) KG,35.0,40.0,38.0,2013-09-20
29,Garlic Dry Chinese KG,115.0,120.0,118.0,2013-09-20
30,Garlic Dry Nepali KG,80.0,85.0,83.0,2013-09-20
31,Garlic Green KG,45.0,50.0,48.0,2013-09-20
32,Ginger KG,110.0,120.0,115.0,2013-09-20
33,Guava KG,25.0,30.0,28.0,2013-09-20
34,Gundruk KG,180.0,200.0,190.0,2013-09-20
35,Lemon KG,20.0,25.0,23.0,2013-09-20
36,Lettuce KG,45.0,50.0,48.0,2013-09-20
37,Lime KG,300.0,400.0,350.0,2013-09-20
38,Mint KG,150.0,160.0,155.0,2013-09-20
39,Mombin KG,25.0,30.0,28.0,2013-09-20
40,Mushroom(Kanya) KG,150.0,170.0,160.0,2013-09-20
41,Mustard Leaf KG,40.0,45.0,43.0,2013-09-20
42,Okara KG,45.0,50.0,48.0,2013-09-20
43,Onion Dry (Indian) KG,100.0,105.0,103.0,2013-09-20
44,Onion Green KG,45.0,50.0,48.0,2013-09-20
45,Papaya(Nepali) KG,55.0,60.0,58.0,2013-09-20
46,Parseley KG,150.0,160.0,155.0,2013-09-20
47,Pineapple 1 Pc,80.0,100.0,90.0,2013-09-20
48,Pointed Gourd(Local) KG,45.0,50.0,48.0,2013-09-20
49,Pomegranate KG,200.0,220.0,210.0,2013-09-20
50,Potato Red KG,30.0,31.0,31.0,2013-09-20
51,Potato White KG,27.0,28.0,28.0,2013-09-20
52,Pumpkin KG,35.0,40.0,38.0,2013-09-20
53,Raddish White(Local) KG,25.0,30.0,28.0,2013-09-20
54,Red Cabbbage KG,140.0,150.0,145.0,2013-09-20
55,Smooth Gourd KG,35.0,40.0,38.0,2013-09-20
56,Snake Gourd KG,25.0,30.0,28.0,2013-09-20
57,Soyabean Green KG,35.0,40.0,38.0,2013-09-20
58,Spinach Leaf KG,45.0,50.0,48.0,2013-09-20
59,Sponge Gourd KG,30.0,35.0,33.0,2013-09-20
60,Squash(Long) KG,20.0,25.0,23.0,2013-09-20
61,Sugarbeet KG,50.0,60.0,55.0,2013-09-20
62,Sugarcane Per Piece,60.0,70.0,65.0,2013-09-20
63,Sweet Orange KG,80.0,90.0,85.0,2013-09-20
64,Tamarind KG,70.0,80.0,75.0,2013-09-20
65,Tofu KG,60.0,70.0,65.0,2013-09-20
66,Tomato Big(Nepali) KG,38.0,40.0,39.0,2013-09-20
67,Tomato Small(Local) KG,35.0,40.0,38.0,2013-09-20
68,Water Melon(Green) KG,60.0,65.0,63.0,2013-09-20
0,Apple(Jholey) KG,90.0,100.0,95.0,2013-09-22
1,Arum KG,35.0,40.0,38.0,2013-09-22
2,Asparagus KG,180.0,200.0,190.0,2013-09-22
3,Bamboo Shoot KG,60.0,70.0,65.0,2013-09-22
4,Banana Per Dozen,50.0,60.0,55.0,2013-09-22
5,Barela KG,70.0,80.0,75.0,2013-09-22
6,Bitter Gourd KG,30.0,35.0,32.0,2013-09-22
7,Bottle Gourd KG,25.0,30.0,28.0,2013-09-22
8,Brd Leaf Mustard KG,45.0,50.0,48.0,2013-09-22
9,Brinjal Long KG,25.0,30.0,28.0,2013-09-22
10,Brinjal Round KG,35.0,40.0,38.0,2013-09-22
11,Brocauli KG,140.0,150.0,145.0,2013-09-22
12,Cabbage(Local) KG,40.0,45.0,41.0,2013-09-22
13,Capsicum KG,90.0,100.0,95.0,2013-09-22
14,Carrot(Local) KG,75.0,80.0,78.0,2013-09-22
15,Cauli Local KG,35.0,40.0,38.0,2013-09-22
16,Celery KG,120.0,130.0,125.0,2013-09-22
17,Chilli Dry KG,170.0,175.0,173.0,2013-09-22
18,Chilli Green KG,60.0,70.0,65.0,2013-09-22
19,Christophine KG,12.0,14.0,13.0,2013-09-22
20,Clive Dry KG,85.0,90.0,88.0,2013-09-22
21,Clive Green KG,60.0,70.0,65.0,2013-09-22
22,Coriander Green KG,80.0,90.0,85.0,2013-09-22
23,Cow pea(Long) KG,40.0,45.0,42.0,2013-09-22
24,Cress Leaf KG,45.0,50.0,48.0,2013-09-22
25,Cucumber(Local) KG,30.0,35.0,33.0,2013-09-22
26,Fennel Leaf KG,45.0,50.0,48.0,2013-09-22
27,Fenugreek Leaf KG,45.0,50.0,48.0,2013-09-22
28,Fish Fresh KG,220.0,240.0,230.0,2013-09-22
29,French Bean(Local) KG,30.0,35.0,32.0,2013-09-22
30,Garlic Dry Chinese KG,110.0,115.0,113.0,2013-09-22
31,Garlic Dry Nepali KG,80.0,85.0,83.0,2013-09-22
32,Garlic Green KG,45.0,50.0,48.0,2013-09-22
33,Ginger KG,100.0,110.0,105.0,2013-09-22
34,Guava KG,25.0,30.0,28.0,2013-09-22
35,Gundruk KG,180.0,200.0,190.0,2013-09-22
36,Lemon KG,25.0,30.0,28.0,2013-09-22
37,Lettuce KG,45.0,50.0,48.0,2013-09-22
38,Lime KG,300.0,400.0,350.0,2013-09-22
39,Mint KG,150.0,160.0,155.0,2013-09-22
40,Mombin KG,20.0,25.0,23.0,2013-09-22
41,Mushroom(Kanya) KG,150.0,160.0,155.0,2013-09-22
42,Mustard Leaf KG,40.0,45.0,43.0,2013-09-22
43,Neuro KG,50.0,60.0,55.0,2013-09-22
44,Okara KG,30.0,35.0,33.0,2013-09-22
45,Onion Dry (Indian) KG,100.0,105.0,103.0,2013-09-22
46,Onion Green KG,45.0,50.0,48.0,2013-09-22
47,Papaya(Nepali) KG,55.0,60.0,58.0,2013-09-22
48,Parseley KG,150.0,160.0,155.0,2013-09-22
49,Pineapple 1 Pc,80.0,90.0,87.0,2013-09-22
50,Pointed Gourd(Local) KG,45.0,50.0,48.0,2013-09-22
51,Pomegranate KG,200.0,210.0,203.0,2013-09-22
52,Potato Red KG,31.0,35.0,32.0,2013-09-22
53,Potato White KG,28.0,29.0,29.0,2013-09-22
54,Pumpkin KG,30.0,35.0,33.0,2013-09-22
55,Raddish White(Local) KG,30.0,35.0,33.0,2013-09-22
56,Red Cabbbage KG,140.0,150.0,145.0,2013-09-22
57,Smooth Gourd KG,35.0,40.0,38.0,2013-09-22
58,Snake Gourd KG,20.0,25.0,23.0,2013-09-22
59,Soyabean Green KG,35.0,40.0,38.0,2013-09-22
60,Spinach Leaf KG,45.0,50.0,48.0,2013-09-22
61,Sponge Gourd KG,30.0,35.0,33.0,2013-09-22
62,Squash(Long) KG,20.0,25.0,22.0,2013-09-22
63,Sugarbeet KG,50.0,60.0,55.0,2013-09-22
64,Sugarcane Per Piece,70.0,80.0,75.0,2013-09-22
65,Sweet Orange KG,80.0,90.0,85.0,2013-09-22
66,Tamarind KG,70.0,80.0,76.0,2013-09-22
67,Tofu KG,60.0,70.0,67.0,2013-09-22
68,Tomato Big(Nepali) KG,40.0,45.0,42.0,2013-09-22
69,Tomato Small(Local) KG,30.0,35.0,33.0,2013-09-22
70,Water Melon(Green) KG,60.0,70.0,65.0,2013-09-22
0,Apple(Jholey) KG,90.0,100.0,95.0,2013-09-23
1,Arum KG,35.0,40.0,38.0,2013-09-23
2,Asparagus KG,180.0,200.0,190.0,2013-09-23
3,Bamboo Shoot KG,60.0,70.0,65.0,2013-09-23
4,Banana Per Dozen,50.0,60.0,57.0,2013-09-23
5,Barela KG,70.0,75.0,73.0,2013-09-23
6,Bitter Gourd KG,30.0,35.0,33.0,2013-09-23
7,Bottle Gourd KG,25.0,30.0,28.0,2013-09-23
8,Brd Leaf Mustard KG,40.0,45.0,43.0,2013-09-23
9,Brinjal Long KG,25.0,30.0,28.0,2013-09-23
10,Brocauli KG,140.0,150.0,145.0,2013-09-23
11,Cabbage(Local) KG,35.0,40.0,39.0,2013-09-23
12,Capsicum KG,75.0,80.0,78.0,2013-09-23
13,Carrot(Local) KG,70.0,80.0,75.0,2013-09-23
14,Cauli Local KG,35.0,40.0,38.0,2013-09-23
15,Celery KG,120.0,130.0,125.0,2013-09-23
16,Chilli Dry KG,170.0,175.0,173.0,2013-09-23
17,Chilli Green KG,75.0,80.0,78.0,2013-09-23
18,Christophine KG,12.0,14.0,13.0,2013-09-23
19,Clive Dry KG,85.0,90.0,88.0,2013-09-23
20,Clive Green KG,50.0,60.0,55.0,2013-09-23
21,Coriander Green KG,60.0,80.0,70.0,2013-09-23
22,Cow pea(Long) KG,28.0,30.0,29.0,2013-09-23
23,Cress Leaf KG,40.0,45.0,43.0,2013-09-23
24,Cucumber(Local) KG,25.0,30.0,28.0,2013-09-23
25,Fennel Leaf KG,45.0,50.0,48.0,2013-09-23
26,Fenugreek Leaf KG,40.0,45.0,43.0,2013-09-23
27,Fish Fresh KG,220.0,240.0,230.0,2013-09-23
28,French Bean(Local) KG,28.0,32.0,30.0,2013-09-23
29,Garlic Dry Chinese KG,110.0,115.0,113.0,2013-09-23
30,Garlic Dry Nepali KG,80.0,85.0,83.0,2013-09-23
31,Garlic Green KG,55.0,60.0,58.0,2013-09-23
32,Ginger KG,90.0,100.0,95.0,2013-09-23
33,Guava KG,25.0,30.0,28.0,2013-09-23
34,Gundruk KG,180.0,200.0,190.0,2013-09-23
35,Lemon KG,25.0,30.0,28.0,2013-09-23
36,Lettuce KG,45.0,50.0,48.0,2013-09-23
37,Lime KG,300.0,400.0,350.0,2013-09-23
38,Mint KG,150.0,160.0,155.0,2013-09-23
39,Mombin KG,20.0,22.0,21.0,2013-09-23
40,Mushroom(Kanya) KG,150.0,160.0,153.0,2013-09-23
41,Mustard Leaf KG,35.0,40.0,38.0,2013-09-23
42,Neuro KG,50.0,60.0,55.0,2013-09-23
43,Okara KG,40.0,45.0,43.0,2013-09-23
44,Onion Dry (Indian) KG,100.0,105.0,103.0,2013-09-23
45,Onion Green KG,55.0,60.0,58.0,2013-09-23
46,Papaya(Nepali) KG,70.0,80.0,77.0,2013-09-23
47,Parseley KG,150.0,160.0,155.0,2013-09-23
48,Pineapple 1 Pc,80.0,90.0,85.0,2013-09-23
49,Pointed Gourd(Local) KG,40.0,45.0,43.0,2013-09-23
50,Pomegranate KG,190.0,200.0,195.0,2013-09-23
51,Potato Red KG,31.0,32.0,32.0,2013-09-23
52,Potato White KG,28.0,29.0,29.0,2013-09-23
53,Pumpkin KG,35.0,40.0,38.0,2013-09-23
54,Raddish White(Local) KG,30.0,35.0,33.0,2013-09-23
55,Red Cabbbage KG,140.0,150.0,145.0,2013-09-23
56,Smooth Gourd KG,25.0,30.0,29.0,2013-09-23
57,Snake Gourd KG,25.0,30.0,28.0,2013-09-23
58,Soyabean Green KG,35.0,40.0,38.0,2013-09-23
59,Spinach Leaf KG,40.0,45.0,43.0,2013-09-23
60,Sponge Gourd KG,30.0,35.0,33.0,2013-09-23
61,Squash(Long) KG,20.0,25.0,23.0,2013-09-23
62,Sugarbeet KG,50.0,60.0,55.0,2013-09-23
63,Sugarcane Per Piece,60.0,70.0,65.0,2013-09-23
64,Sweet Orange KG,80.0,90.0,85.0,2013-09-23
65,Sword Bean KG,90.0,100.0,95.0,2013-09-23
66,Tamarind KG,70.0,80.0,76.0,2013-09-23
67,Tofu KG,60.0,70.0,65.0,2013-09-23
68,Tomato Big(Nepali) KG,38.0,40.0,39.0,2013-09-23
69,Tomato Small(Local) KG,30.0,35.0,32.0,2013-09-23
70,Water Melon(Green) KG,65.0,70.0,68.0,2013-09-23
0,Apple(Jholey) KG,90.0,100.0,95.0,2013-09-24
1,Arum KG,35.0,40.0,38.0,2013-09-24
2,Asparagus KG,180.0,200.0,190.0,2013-09-24
3,Bamboo Shoot KG,60.0,70.0,65.0,2013-09-24
4,Banana Per Dozen,50.0,55.0,53.0,2013-09-24
5,Barela KG,60.0,70.0,65.0,2013-09-24
6,Bitter Gourd KG,30.0,35.0,33.0,2013-09-24
7,Bottle Gourd KG,25.0,30.0,28.0,2013-09-24
8,Brd Leaf Mustard KG,45.0,50.0,48.0,2013-09-24
9,Brinjal Long KG,25.0,30.0,28.0,2013-09-24
10,Brinjal Round KG,35.0,40.0,38.0,2013-09-24
11,Brocauli KG,140.0,150.0,145.0,2013-09-24
12,Cabbage(Local) KG,40.0,42.0,41.0,2013-09-24
13,Capsicum KG,90.0,100.0,95.0,2013-09-24
14,Carrot(Local) KG,75.0,80.0,78.0,2013-09-24
15,Cauli Local KG,30.0,40.0,33.0,2013-09-24
16,Celery KG,120.0,130.0,125.0,2013-09-24
17,Chilli Dry KG,170.0,175.0,173.0,2013-09-24
18,Chilli Green KG,60.0,65.0,63.0,2013-09-24
19,Christophine KG,10.0,12.0,11.0,2013-09-24
20,Clive Dry KG,85.0,90.0,88.0,2013-09-24
21,Clive Green KG,50.0,60.0,55.0,2013-09-24
22,Coriander Green KG,80.0,90.0,85.0,2013-09-24
23,Cow pea(Long) KG,28.0,30.0,29.0,2013-09-24
24,Cress Leaf KG,45.0,50.0,48.0,2013-09-24
25,Cucumber(Local) KG,30.0,35.0,33.0,2013-09-24
26,Fennel Leaf KG,45.0,50.0,48.0,2013-09-24
27,Fenugreek Leaf KG,45.0,50.0,48.0,2013-09-24
28,Fish Fresh KG,220.0,240.0,230.0,2013-09-24
29,French Bean(Local) KG,25.0,30.0,28.0,2013-09-24
30,Garlic Dry Chinese KG,110.0,115.0,113.0,2013-09-24
31,Garlic Dry Nepali KG,80.0,85.0,83.0,2013-09-24
32,Garlic Green KG,45.0,50.0,48.0,2013-09-24
33,Ginger KG,90.0,100.0,96.0,2013-09-24
34,Guava KG,25.0,30.0,28.0,2013-09-24
35,Gundruk KG,180.0,200.0,190.0,2013-09-24
36,Lettuce KG,45.0,50.0,48.0,2013-09-24
37,Lime KG,300.0,400.0,350.0,2013-09-24
38,Mint KG,150.0,160.0,155.0,2013-09-24
39,Mombin KG,20.0,25.0,23.0,2013-09-24
40,Mushroom(Kanya) KG,150.0,160.0,155.0,2013-09-24
41,Mustard Leaf KG,40.0,45.0,43.0,2013-09-24
42,Neuro KG,50.0,60.0,55.0,2013-09-24
43,Okara KG,45.0,50.0,48.0,2013-09-24
44,Onion Dry (Indian) KG,95.0,100.0,98.0,2013-09-24
45,Onion Green KG,50.0,55.0,53.0,2013-09-24
46,Orange(Nepali) KG,75.0,80.0,78.0,2013-09-24
47,Papaya(Nepali) KG,60.0,65.0,62.0,2013-09-24
48,Parseley KG,150.0,160.0,155.0,2013-09-24
49,Pineapple 1 Pc,80.0,90.0,85.0,2013-09-24
50,Pointed Gourd(Local) KG,40.0,45.0,43.0,2013-09-24
51,Pomegranate KG,180.0,200.0,190.0,2013-09-24
52,Potato Red KG,30.0,31.0,31.0,2013-09-24
53,Potato White KG,28.0,29.0,29.0,2013-09-24
54,Pumpkin KG,35.0,40.0,38.0,2013-09-24
55,Raddish White(Local) KG,25.0,30.0,28.0,2013-09-24
56,Red Cabbbage KG,140.0,150.0,145.0,2013-09-24
57,Smooth Gourd KG,25.0,30.0,28.0,2013-09-24
58,Snake Gourd KG,25.0,30.0,28.0,2013-09-24
59,Soyabean Green KG,35.0,40.0,38.0,2013-09-24
60,Spinach Leaf KG,45.0,50.0,48.0,2013-09-24
61,Sponge Gourd KG,30.0,35.0,33.0,2013-09-24
62,Squash(Long) KG,15.0,20.0,18.0,2013-09-24
63,Sugarbeet KG,50.0,60.0,55.0,2013-09-24
64,Sugarcane Per Piece,70.0,80.0,75.0,2013-09-24
65,Sweet Orange KG,80.0,90.0,85.0,2013-09-24
66,Sword Bean KG,90.0,100.0,95.0,2013-09-24
67,Tamarind KG,70.0,80.0,75.0,2013-09-24
68,Tofu KG,60.0,70.0,65.0,2013-09-24
69,Tomato Big(Nepali) KG,40.0,45.0,43.0,2013-09-24
70,Tomato Small(Local) KG,30.0,35.0,33.0,2013-09-24
71,Water Melon(Green) KG,70.0,75.0,73.0,2013-09-24
0,Apple(Jholey) KG,90.0,100.0,95.0,2013-09-25
1,Arum KG,35.0,40.0,38.0,2013-09-25
2,Bamboo Shoot KG,60.0,70.0,65.0,2013-09-25
3,Banana Per Dozen,50.0,60.0,55.0,2013-09-25
4,Barela KG,65.0,70.0,68.0,2013-09-25
5,Bitter Gourd KG,35.0,40.0,38.0,2013-09-25
6,Bottle Gourd KG,25.0,30.0,28.0,2013-09-25
7,Brd Leaf Mustard KG,40.0,45.0,43.0,2013-09-25
8,Brinjal Long KG,25.0,30.0,28.0,2013-09-25
9,Brinjal Round KG,25.0,30.0,28.0,2013-09-25
10,Brocauli KG,140.0,150.0,145.0,2013-09-25
11,Cabbage(Local) KG,35.0,40.0,38.0,2013-09-25
12,Capsicum KG,80.0,90.0,85.0,2013-09-25
13,Carrot(Local) KG,75.0,80.0,78.0,2013-09-25
14,Cauli Local KG,30.0,40.0,35.0,2013-09-25
15,Celery KG,120.0,130.0,125.0,2013-09-25
16,Chilli Dry KG,170.0,180.0,175.0,2013-09-25
