,Product,Minimum,Maximum,Average,Date
33,Garlic Dry Nepali KG,110.0,120.0,115.0,2019-07-14
34,Garlic Green KG,190.0,200.0,195.0,2019-07-14
35,Ginger KG,190.0,200.0,195.0,2019-07-14
36,Gundruk KG,280.0,300.0,290.0,2019-07-14
37,Lettuce KG,60.0,70.0,65.0,2019-07-14
38,Lime KG,230.0,250.0,240.0,2019-07-14
39,Mango(Dushari) KG,120.0,130.0,125.0,2019-07-14
40,Mango(Maldah) KG,120.0,130.0,125.0,2019-07-14
41,Mint KG,120.0,130.0,125.0,2019-07-14
42,Mushroom(Button) KG,460.0,480.0,470.0,2019-07-14
43,Mushroom(Kanya) KG,150.0,160.0,155.0,2019-07-14
44,Mustard Leaf KG,50.0,60.0,55.0,2019-07-14
45,Neuro KG,90.0,100.0,95.0,2019-07-14
46,Okara KG,75.0,80.0,78.0,2019-07-14
47,Onion Dry (Indian) KG,35.0,37.0,36.0,2019-07-14
48,Onion Green KG,190.0,200.0,195.0,2019-07-14
49,Papaya(Indian) KG,80.0,90.0,85.0,2019-07-14
50,Parseley KG,150.0,160.0,155.0,2019-07-14
51,Pineapple 1 Pc,110.0,120.0,115.0,2019-07-14
52,Pointed Gourd(Local) KG,55.0,60.0,58.0,2019-07-14
53,Pomegranate KG,250.0,260.0,255.0,2019-07-14
54,Potato Red KG,33.0,38.0,36.0,2019-07-14
55,Potato Red(Indian) KG,23.0,25.0,24.0,2019-07-14
56,Potato Red(Mude) KG,32.0,35.0,33.0,2019-07-14
57,Potato White KG,25.0,27.0,26.0,2019-07-14
58,Pumpkin KG,35.0,40.0,38.0,2019-07-14
59,Raddish White(Hybrid) KG,65.0,70.0,68.0,2019-07-14
60,Raddish White(Local) KG,65.0,70.0,68.0,2019-07-14
61,Smooth Gourd KG,75.0,80.0,78.0,2019-07-14
62,Snake Gourd KG,55.0,60.0,58.0,2019-07-14
63,Soyabean Green KG,75.0,80.0,78.0,2019-07-14
64,Spinach Leaf KG,50.0,60.0,55.0,2019-07-14
65,Sponge Gourd KG,55.0,60.0,58.0,2019-07-14
66,Squash(Round) KG,55.0,60.0,58.0,2019-07-14
67,Sugarbeet KG,70.0,80.0,75.0,2019-07-14
68,Sweet Orange KG,180.0,200.0,190.0,2019-07-14
69,Tamarind KG,130.0,140.0,135.0,2019-07-14
70,Tofu KG,90.0,100.0,95.0,2019-07-14
71,Tomato Big(Indian) KG,95.0,100.0,98.0,2019-07-14
72,Tomato Big(Nepali) KG,95.0,100.0,98.0,2019-07-14
73,Tomato Small(Local) KG,65.0,70.0,68.0,2019-07-14
74,Tomato Small(Tunnel) KG,70.0,76.0,74.0,2019-07-14
75,Turnip A KG,50.0,60.0,55.0,2019-07-14
76,Water Melon(Green) KG,50.0,55.0,52.0,2019-07-14
0,Apple(Fuji) KG,300.0,320.0,310.0,2019-07-15
1,Apple(Jholey) KG,170.0,180.0,175.0,2019-07-15
2,Bamboo Shoot KG,110.0,120.0,115.0,2019-07-15
3,Banana Per Dozen,90.0,100.0,95.0,2019-07-15
4,Bitter Gourd KG,55.0,60.0,58.0,2019-07-15
5,Bottle Gourd KG,55.0,60.0,58.0,2019-07-15
6,Brd Leaf Mustard KG,50.0,60.0,55.0,2019-07-15
7,Brinjal Long KG,55.0,60.0,58.0,2019-07-15
8,Cabbage(Local) KG,30.0,35.0,33.0,2019-07-15
9,Capsicum KG,55.0,60.0,58.0,2019-07-15
10,Carrot(Local) KG,95.0,100.0,98.0,2019-07-15
11,Cauli Local KG,55.0,60.0,58.0,2019-07-15
12,Celery KG,150.0,160.0,155.0,2019-07-15
13,Chilli Dry KG,240.0,250.0,245.0,2019-07-15
14,Chilli Green KG,95.0,100.0,98.0,2019-07-15
15,Chilli Green(Machhe) KG,55.0,60.0,58.0,2019-07-15
16,Christophine KG,45.0,50.0,48.0,2019-07-15
17,Clive Dry KG,130.0,140.0,135.0,2019-07-15
18,Coriander Green KG,190.0,200.0,195.0,2019-07-15
19,Cow pea(Long) KG,95.0,100.0,98.0,2019-07-15
20,Cowpea(Short) KG,95.0,100.0,98.0,2019-07-15
21,Cress Leaf KG,120.0,130.0,125.0,2019-07-15
22,Cucumber(Hybrid) KG,45.0,50.0,48.0,2019-07-15
23,Cucumber(Local) KG,60.0,70.0,65.0,2019-07-15
24,Fennel Leaf KG,60.0,70.0,65.0,2019-07-15
25,Fish Fresh(Bachuwa) KG,220.0,230.0,225.0,2019-07-15
26,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-07-15
27,Fish Fresh(Mungari) KG,250.0,260.0,255.0,2019-07-15
28,Fish Fresh(Rahu) KG,250.0,255.0,253.0,2019-07-15
29,French Bean(Hybrid) KG,120.0,130.0,125.0,2019-07-15
30,French Bean(Local) KG,120.0,130.0,125.0,2019-07-15
31,Garlic Dry Chinese KG,230.0,240.0,235.0,2019-07-15
32,Garlic Dry Nepali KG,110.0,120.0,115.0,2019-07-15
33,Garlic Green KG,190.0,200.0,195.0,2019-07-15
34,Ginger KG,190.0,200.0,195.0,2019-07-15
35,Gundruk KG,280.0,300.0,290.0,2019-07-15
36,Lettuce KG,60.0,70.0,65.0,2019-07-15
37,Lime KG,230.0,250.0,240.0,2019-07-15
38,Mango(Maldah) KG,140.0,150.0,145.0,2019-07-15
39,Mint KG,120.0,130.0,125.0,2019-07-15
40,Mushroom(Button) KG,450.0,460.0,455.0,2019-07-15
41,Mushroom(Kanya) KG,150.0,160.0,155.0,2019-07-15
42,Mustard Leaf KG,50.0,60.0,55.0,2019-07-15
43,Neuro KG,90.0,100.0,95.0,2019-07-15
44,Okara KG,85.0,90.0,88.0,2019-07-15
45,Onion Dry (Indian) KG,35.0,37.0,36.0,2019-07-15
46,Onion Green KG,190.0,200.0,195.0,2019-07-15
47,Papaya(Indian) KG,80.0,90.0,85.0,2019-07-15
48,Parseley KG,150.0,160.0,155.0,2019-07-15
49,Pineapple 1 Pc,110.0,120.0,115.0,2019-07-15
50,Pointed Gourd(Local) KG,55.0,60.0,58.0,2019-07-15
51,Pomegranate KG,270.0,280.0,275.0,2019-07-15
52,Potato Red KG,35.0,37.0,36.0,2019-07-15
53,Potato Red(Indian) KG,23.0,25.0,24.0,2019-07-15
54,Potato Red(Mude) KG,32.0,35.0,33.0,2019-07-15
55,Potato White KG,35.0,37.0,36.0,2019-07-15
56,Pumpkin KG,35.0,40.0,38.0,2019-07-15
57,Raddish White(Hybrid) KG,65.0,70.0,68.0,2019-07-15
58,Raddish White(Local) KG,60.0,65.0,62.0,2019-07-15
59,Smooth Gourd KG,55.0,60.0,58.0,2019-07-15
60,Snake Gourd KG,45.0,50.0,48.0,2019-07-15
61,Soyabean Green KG,95.0,100.0,98.0,2019-07-15
62,Spinach Leaf KG,50.0,60.0,55.0,2019-07-15
63,Sponge Gourd KG,55.0,60.0,58.0,2019-07-15
64,Squash(Round) KG,55.0,60.0,58.0,2019-07-15
65,Sugarbeet KG,70.0,80.0,75.0,2019-07-15
66,Sweet Orange KG,180.0,200.0,190.0,2019-07-15
67,Tamarind KG,130.0,140.0,135.0,2019-07-15
68,Tofu KG,90.0,100.0,95.0,2019-07-15
69,Tomato Big(Indian) KG,95.0,100.0,98.0,2019-07-15
70,Tomato Big(Nepali) KG,95.0,100.0,98.0,2019-07-15
71,Tomato Small(Local) KG,65.0,70.0,68.0,2019-07-15
72,Tomato Small(Tunnel) KG,73.0,85.0,79.0,2019-07-15
73,Turnip A KG,50.0,60.0,55.0,2019-07-15
74,Water Melon(Green) KG,45.0,50.0,48.0,2019-07-15
0,Apple(Fuji) KG,300.0,320.0,310.0,2019-07-16
1,Apple(Jholey) KG,170.0,180.0,175.0,2019-07-16
2,Bamboo Shoot KG,110.0,120.0,115.0,2019-07-16
3,Banana Per Dozen,90.0,100.0,95.0,2019-07-16
4,Bitter Gourd KG,55.0,60.0,58.0,2019-07-16
5,Bottle Gourd KG,65.0,70.0,68.0,2019-07-16
6,Brd Leaf Mustard KG,50.0,60.0,55.0,2019-07-16
7,Brinjal Long KG,55.0,60.0,58.0,2019-07-16
8,Cabbage(Local) KG,40.0,45.0,42.0,2019-07-16
9,Capsicum KG,55.0,60.0,58.0,2019-07-16
10,Carrot(Local) KG,95.0,100.0,98.0,2019-07-16
11,Cauli Local KG,65.0,70.0,68.0,2019-07-16
12,Celery KG,150.0,160.0,155.0,2019-07-16
13,Chilli Dry KG,240.0,250.0,245.0,2019-07-16
14,Chilli Green KG,75.0,80.0,78.0,2019-07-16
15,Chilli Green(Akbare) KG,180.0,200.0,190.0,2019-07-16
16,Chilli Green(Machhe) KG,50.0,55.0,52.0,2019-07-16
17,Christophine KG,40.0,45.0,42.0,2019-07-16
18,Clive Dry KG,130.0,135.0,133.0,2019-07-16
19,Coriander Green KG,230.0,240.0,235.0,2019-07-16
20,Cow pea(Long) KG,100.0,110.0,105.0,2019-07-16
21,Cowpea(Short) KG,95.0,100.0,98.0,2019-07-16
22,Cress Leaf KG,110.0,120.0,115.0,2019-07-16
23,Cucumber(Hybrid) KG,45.0,50.0,48.0,2019-07-16
24,Cucumber(Local) KG,95.0,100.0,98.0,2019-07-16
25,Fennel Leaf KG,60.0,70.0,65.0,2019-07-16
26,Fish Fresh(Bachuwa) KG,220.0,230.0,225.0,2019-07-16
27,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-07-16
28,Fish Fresh(Mungari) KG,255.0,260.0,258.0,2019-07-16
29,Fish Fresh(Rahu) KG,250.0,255.0,253.0,2019-07-16
30,French Bean(Hybrid) KG,130.0,140.0,135.0,2019-07-16
31,French Bean(Local) KG,130.0,140.0,135.0,2019-07-16
32,Garlic Dry Chinese KG,230.0,240.0,235.0,2019-07-16
33,Garlic Dry Nepali KG,110.0,120.0,115.0,2019-07-16
34,Garlic Green KG,140.0,150.0,145.0,2019-07-16
35,Ginger KG,190.0,200.0,195.0,2019-07-16
36,Gundruk KG,200.0,210.0,205.0,2019-07-16
37,Lettuce KG,60.0,70.0,65.0,2019-07-16
38,Lime KG,230.0,250.0,240.0,2019-07-16
39,Mango(Maldah) KG,130.0,140.0,135.0,2019-07-16
40,Mint KG,120.0,130.0,125.0,2019-07-16
41,Mushroom(Button) KG,440.0,460.0,450.0,2019-07-16
42,Mushroom(Kanya) KG,140.0,150.0,145.0,2019-07-16
43,Mustard Leaf KG,50.0,60.0,55.0,2019-07-16
44,Neuro KG,90.0,100.0,95.0,2019-07-16
45,Okara KG,90.0,95.0,92.0,2019-07-16
46,Onion Dry (Indian) KG,35.0,37.0,36.0,2019-07-16
47,Onion Green KG,140.0,150.0,145.0,2019-07-16
48,Papaya(Indian) KG,80.0,90.0,85.0,2019-07-16
49,Parseley KG,150.0,160.0,155.0,2019-07-16
50,Pineapple 1 Pc,110.0,120.0,115.0,2019-07-16
51,Pointed Gourd(Local) KG,55.0,60.0,58.0,2019-07-16
52,Pomegranate KG,270.0,280.0,275.0,2019-07-16
53,Potato Red KG,36.0,38.0,37.0,2019-07-16
54,Potato Red(Indian) KG,23.0,25.0,24.0,2019-07-16
55,Potato Red(Mude) KG,36.0,38.0,37.0,2019-07-16
56,Potato White KG,25.0,28.0,26.0,2019-07-16
57,Pumpkin KG,35.0,40.0,38.0,2019-07-16
58,Raddish White(Hybrid) KG,70.0,75.0,72.0,2019-07-16
59,Raddish White(Local) KG,65.0,70.0,68.0,2019-07-16
60,Smooth Gourd KG,65.0,70.0,68.0,2019-07-16
61,Snake Gourd KG,50.0,55.0,52.0,2019-07-16
62,Soyabean Green KG,95.0,100.0,98.0,2019-07-16
63,Spinach Leaf KG,50.0,60.0,55.0,2019-07-16
64,Sponge Gourd KG,50.0,55.0,52.0,2019-07-16
65,Squash(Round) KG,55.0,60.0,58.0,2019-07-16
66,Sugarbeet KG,70.0,80.0,75.0,2019-07-16
67,Sweet Orange KG,180.0,200.0,190.0,2019-07-16
68,Tamarind KG,130.0,140.0,135.0,2019-07-16
69,Tofu KG,90.0,100.0,95.0,2019-07-16
70,Tomato Big(Indian) KG,95.0,100.0,98.0,2019-07-16
71,Tomato Big(Nepali) KG,95.0,100.0,98.0,2019-07-16
72,Tomato Small(Local) KG,65.0,75.0,70.0,2019-07-16
73,Tomato Small(Tunnel) KG,73.0,86.0,80.0,2019-07-16
74,Turnip A KG,50.0,60.0,55.0,2019-07-16
75,Water Melon(Green) KG,50.0,55.0,52.0,2019-07-16
0,Apple(Fuji) KG,300.0,310.0,305.0,2019-07-17
1,Apple(Jholey) KG,170.0,180.0,175.0,2019-07-17
2,Bamboo Shoot KG,110.0,120.0,115.0,2019-07-17
3,Banana Per Dozen,90.0,100.0,95.0,2019-07-17
4,Bitter Gourd KG,55.0,60.0,58.0,2019-07-17
5,Bottle Gourd KG,75.0,80.0,78.0,2019-07-17
6,Brd Leaf Mustard KG,50.0,60.0,55.0,2019-07-17
7,Brinjal Long KG,75.0,80.0,78.0,2019-07-17
8,Cabbage(Local) KG,30.0,35.0,33.0,2019-07-17
9,Capsicum KG,65.0,70.0,68.0,2019-07-17
10,Carrot(Local) KG,95.0,100.0,98.0,2019-07-17
11,Cauli Local KG,75.0,80.0,78.0,2019-07-17
12,Celery KG,150.0,160.0,155.0,2019-07-17
13,Chilli Dry KG,240.0,250.0,245.0,2019-07-17
14,Chilli Green KG,65.0,70.0,68.0,2019-07-17
15,Chilli Green(Akbare) KG,220.0,230.0,225.0,2019-07-17
16,Chilli Green(Bullet) KG,70.0,80.0,75.0,2019-07-17
17,Chilli Green(Machhe) KG,55.0,60.0,58.0,2019-07-17
18,Christophine KG,45.0,50.0,48.0,2019-07-17
19,Clive Dry KG,130.0,140.0,135.0,2019-07-17
20,Coriander Green KG,180.0,200.0,190.0,2019-07-17
21,Cow pea(Long) KG,110.0,120.0,115.0,2019-07-17
22,Cowpea(Short) KG,100.0,110.0,105.0,2019-07-17
23,Cress Leaf KG,100.0,110.0,105.0,2019-07-17
24,Cucumber(Hybrid) KG,45.0,50.0,48.0,2019-07-17
25,Cucumber(Local) KG,100.0,120.0,110.0,2019-07-17
26,Fennel Leaf KG,50.0,60.0,55.0,2019-07-17
27,Fish Fresh(Bachuwa) KG,220.0,230.0,225.0,2019-07-17
28,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-07-17
29,Fish Fresh(Mungari) KG,250.0,260.0,255.0,2019-07-17
30,Fish Fresh(Rahu) KG,250.0,255.0,253.0,2019-07-17
31,French Bean(Hybrid) KG,110.0,120.0,115.0,2019-07-17
32,French Bean(Local) KG,110.0,120.0,115.0,2019-07-17
33,Garlic Dry Chinese KG,230.0,240.0,235.0,2019-07-17
34,Garlic Dry Nepali KG,110.0,120.0,115.0,2019-07-17
35,Garlic Green KG,120.0,130.0,125.0,2019-07-17
36,Ginger KG,190.0,200.0,195.0,2019-07-17
37,Gundruk KG,200.0,210.0,205.0,2019-07-17
38,Lettuce KG,60.0,70.0,65.0,2019-07-17
39,Lime KG,230.0,250.0,240.0,2019-07-17
40,Mango(Dushari) KG,140.0,150.0,145.0,2019-07-17
41,Mango(Maldah) KG,140.0,150.0,145.0,2019-07-17
42,Mint KG,120.0,130.0,125.0,2019-07-17
43,Mushroom(Button) KG,450.0,460.0,455.0,2019-07-17
44,Mushroom(Kanya) KG,170.0,180.0,175.0,2019-07-17
45,Mustard Leaf KG,50.0,60.0,55.0,2019-07-17
46,Neuro KG,90.0,100.0,95.0,2019-07-17
47,Okara KG,95.0,100.0,98.0,2019-07-17
48,Onion Dry (Indian) KG,38.0,40.0,39.0,2019-07-17
49,Onion Green KG,130.0,140.0,135.0,2019-07-17
50,Papaya(Indian) KG,80.0,90.0,85.0,2019-07-17
51,Parseley KG,150.0,160.0,155.0,2019-07-17
52,Pineapple 1 Pc,110.0,120.0,115.0,2019-07-17
53,Pointed Gourd(Local) KG,50.0,55.0,52.0,2019-07-17
54,Pomegranate KG,220.0,230.0,225.0,2019-07-17
55,Potato Red KG,38.0,40.0,39.0,2019-07-17
56,Potato Red(Indian) KG,23.0,25.0,24.0,2019-07-17
57,Potato Red(Mude) KG,38.0,40.0,39.0,2019-07-17
58,Potato White KG,30.0,32.0,31.0,2019-07-17
59,Pumpkin KG,35.0,40.0,38.0,2019-07-17
60,Raddish White(Hybrid) KG,60.0,65.0,62.0,2019-07-17
61,Raddish White(Local) KG,55.0,60.0,58.0,2019-07-17
62,Smooth Gourd KG,75.0,80.0,78.0,2019-07-17
63,Snake Gourd KG,45.0,50.0,48.0,2019-07-17
64,Soyabean Green KG,95.0,100.0,98.0,2019-07-17
65,Spinach Leaf KG,50.0,60.0,55.0,2019-07-17
66,Sponge Gourd KG,60.0,70.0,66.0,2019-07-17
67,Squash(Round) KG,55.0,60.0,58.0,2019-07-17
68,Sugarbeet KG,70.0,80.0,75.0,2019-07-17
69,Sweet Orange KG,180.0,200.0,190.0,2019-07-17
70,Tamarind KG,130.0,140.0,135.0,2019-07-17
71,Tofu KG,90.0,100.0,95.0,2019-07-17
72,Tomato Big(Indian) KG,95.0,100.0,98.0,2019-07-17
73,Tomato Big(Nepali) KG,95.0,100.0,98.0,2019-07-17
74,Tomato Small(Local) KG,70.0,80.0,75.0,2019-07-17
75,Tomato Small(Tunnel) KG,80.0,90.0,85.0,2019-07-17
76,Turnip A KG,50.0,60.0,55.0,2019-07-17
77,Water Melon(Green) KG,45.0,50.0,48.0,2019-07-17
0,Apple(Fuji) KG,300.0,310.0,305.0,2019-07-18
1,Apple(Jholey) KG,170.0,180.0,175.0,2019-07-18
2,Bamboo Shoot KG,110.0,120.0,115.0,2019-07-18
3,Banana Per Dozen,90.0,100.0,95.0,2019-07-18
4,Bitter Gourd KG,75.0,80.0,78.0,2019-07-18
5,Bottle Gourd KG,75.0,80.0,78.0,2019-07-18
6,Brd Leaf Mustard KG,70.0,80.0,75.0,2019-07-18
7,Brinjal Long KG,70.0,75.0,72.0,2019-07-18
8,Cabbage(Local) KG,30.0,35.0,33.0,2019-07-18
9,Capsicum KG,55.0,60.0,58.0,2019-07-18
10,Carrot(Local) KG,95.0,100.0,98.0,2019-07-18
11,Cauli Local KG,60.0,65.0,62.0,2019-07-18
12,Celery KG,150.0,160.0,155.0,2019-07-18
13,Chilli Dry KG,240.0,250.0,245.0,2019-07-18
14,Chilli Green KG,55.0,60.0,58.0,2019-07-18
15,Chilli Green(Akbare) KG,200.0,210.0,205.0,2019-07-18
16,Chilli Green(Machhe) KG,55.0,60.0,58.0,2019-07-18
17,Christophine KG,45.0,50.0,48.0,2019-07-18
18,Clive Dry KG,130.0,140.0,135.0,2019-07-18
19,Coriander Green KG,140.0,150.0,145.0,2019-07-18
20,Cow pea(Long) KG,110.0,120.0,115.0,2019-07-18
21,Cowpea(Short) KG,100.0,110.0,105.0,2019-07-18
22,Cress Leaf KG,100.0,110.0,105.0,2019-07-18
23,Cucumber(Hybrid) KG,45.0,50.0,48.0,2019-07-18
24,Cucumber(Local) KG,110.0,120.0,115.0,2019-07-18
25,Fennel Leaf KG,80.0,90.0,85.0,2019-07-18
26,Fish Fresh(Bachuwa) KG,220.0,230.0,225.0,2019-07-18
27,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-07-18
28,Fish Fresh(Mungari) KG,250.0,260.0,255.0,2019-07-18
29,Fish Fresh(Rahu) KG,250.0,255.0,253.0,2019-07-18
30,French Bean(Hybrid) KG,110.0,120.0,115.0,2019-07-18
31,French Bean(Local) KG,110.0,120.0,115.0,2019-07-18
32,Garlic Dry Chinese KG,230.0,240.0,235.0,2019-07-18
33,Garlic Dry Nepali KG,110.0,120.0,115.0,2019-07-18
34,Garlic Green KG,140.0,150.0,145.0,2019-07-18
35,Ginger KG,190.0,200.0,195.0,2019-07-18
36,Gundruk KG,200.0,220.0,210.0,2019-07-18
37,Lettuce KG,80.0,90.0,85.0,2019-07-18
38,Lime KG,230.0,250.0,240.0,2019-07-18
39,Mango(Dushari) KG,140.0,150.0,145.0,2019-07-18
40,Mango(Maldah) KG,140.0,150.0,145.0,2019-07-18
41,Mint KG,120.0,130.0,125.0,2019-07-18
42,Mushroom(Button) KG,450.0,460.0,455.0,2019-07-18
43,Mushroom(Kanya) KG,170.0,180.0,175.0,2019-07-18
44,Mustard Leaf KG,50.0,60.0,55.0,2019-07-18
45,Neuro KG,90.0,100.0,95.0,2019-07-18
46,Okara KG,110.0,120.0,115.0,2019-07-18
47,Onion Dry (Indian) KG,38.0,40.0,39.0,2019-07-18
48,Onion Green KG,130.0,140.0,135.0,2019-07-18
49,Papaya(Indian) KG,80.0,90.0,85.0,2019-07-18
50,Parseley KG,150.0,160.0,155.0,2019-07-18
51,Pineapple 1 Pc,110.0,120.0,115.0,2019-07-18
52,Pointed Gourd(Local) KG,95.0,100.0,98.0,2019-07-18
53,Pomegranate KG,250.0,270.0,260.0,2019-07-18
54,Potato Red KG,35.0,40.0,38.0,2019-07-18
55,Potato Red(Indian) KG,28.0,30.0,29.0,2019-07-18
56,Potato Red(Mude) KG,38.0,40.0,39.0,2019-07-18
57,Potato White KG,33.0,35.0,34.0,2019-07-18
58,Pumpkin KG,35.0,40.0,38.0,2019-07-18
59,Raddish White(Hybrid) KG,60.0,65.0,62.0,2019-07-18
60,Raddish White(Local) KG,55.0,60.0,58.0,2019-07-18
61,Smooth Gourd KG,80.0,85.0,82.0,2019-07-18
62,Snake Gourd KG,55.0,60.0,58.0,2019-07-18
63,Soyabean Green KG,100.0,110.0,105.0,2019-07-18
64,Spinach Leaf KG,70.0,80.0,75.0,2019-07-18
65,Sponge Gourd KG,55.0,60.0,58.0,2019-07-18
66,Squash(Round) KG,65.0,70.0,68.0,2019-07-18
67,Sugarbeet KG,70.0,80.0,75.0,2019-07-18
68,Sweet Orange KG,180.0,200.0,190.0,2019-07-18
69,Tamarind KG,130.0,140.0,135.0,2019-07-18
70,Tofu KG,90.0,100.0,95.0,2019-07-18
71,Tomato Big(Indian) KG,90.0,95.0,92.0,2019-07-18
72,Tomato Big(Nepali) KG,90.0,95.0,92.0,2019-07-18
73,Tomato Small(Local) KG,75.0,80.0,78.0,2019-07-18
74,Tomato Small(Tunnel) KG,80.0,88.0,84.0,2019-07-18
75,Turnip A KG,60.0,70.0,65.0,2019-07-18
76,Water Melon(Green) KG,45.0,50.0,48.0,2019-07-18
0,Apple(Fuji) KG,300.0,310.0,305.0,2019-07-19
1,Apple(Jholey) KG,170.0,180.0,175.0,2019-07-19
2,Bamboo Shoot KG,110.0,120.0,115.0,2019-07-19
3,Banana Per Dozen,90.0,100.0,95.0,2019-07-19
4,Bitter Gourd KG,90.0,95.0,92.0,2019-07-19
5,Bottle Gourd KG,65.0,70.0,68.0,2019-07-19
6,Brd Leaf Mustard KG,60.0,70.0,65.0,2019-07-19
7,Brinjal Long KG,75.0,80.0,78.0,2019-07-19
8,Cabbage(Local) KG,25.0,30.0,28.0,2019-07-19
9,Capsicum KG,55.0,60.0,58.0,2019-07-19
10,Carrot(Local) KG,95.0,100.0,98.0,2019-07-19
11,Cauli Local KG,60.0,65.0,62.0,2019-07-19
12,Celery KG,150.0,160.0,155.0,2019-07-19
13,Chilli Dry KG,240.0,250.0,245.0,2019-07-19
14,Chilli Green KG,45.0,50.0,48.0,2019-07-19
15,Chilli Green(Akbare) KG,190.0,200.0,195.0,2019-07-19
16,Chilli Green(Machhe) KG,50.0,55.0,52.0,2019-07-19
17,Christophine KG,35.0,40.0,38.0,2019-07-19
18,Clive Dry KG,120.0,130.0,125.0,2019-07-19
19,Coriander Green KG,120.0,130.0,125.0,2019-07-19
20,Cow pea(Long) KG,110.0,120.0,115.0,2019-07-19
21,Cowpea(Short) KG,110.0,120.0,115.0,2019-07-19
22,Cress Leaf KG,100.0,110.0,105.0,2019-07-19
23,Cucumber(Hybrid) KG,60.0,70.0,65.0,2019-07-19
24,Cucumber(Local) KG,110.0,120.0,115.0,2019-07-19
25,Fennel Leaf KG,70.0,80.0,75.0,2019-07-19
26,Fish Fresh(Bachuwa) KG,210.0,220.0,215.0,2019-07-19
27,Fish Fresh(Chhadi) KG,200.0,210.0,205.0,2019-07-19
28,Fish Fresh(Mungari) KG,255.0,260.0,258.0,2019-07-19
29,Fish Fresh(Rahu) KG,250.0,255.0,253.0,2019-07-19
30,French Bean(Hybrid) KG,110.0,120.0,115.0,2019-07-19
31,French Bean(Local) KG,110.0,120.0,115.0,2019-07-19
32,Garlic Dry Chinese KG,230.0,240.0,235.0,2019-07-19
33,Garlic Dry Nepali KG,110.0,120.0,115.0,2019-07-19
34,Garlic Green KG,120.0,130.0,125.0,2019-07-19
35,Ginger KG,190.0,200.0,195.0,2019-07-19
36,Gundruk KG,200.0,210.0,205.0,2019-07-19
37,Lettuce KG,70.0,80.0,75.0,2019-07-19
38,Lime KG,230.0,250.0,240.0,2019-07-19
39,Mango(Dushari) KG,140.0,150.0,145.0,2019-07-19
40,Mango(Maldah) KG,140.0,150.0,145.0,2019-07-19
41,Mint KG,110.0,120.0,115.0,2019-07-19
42,Mushroom(Button) KG,450.0,460.0,455.0,2019-07-19
43,Mushroom(Kanya) KG,150.0,160.0,155.0,2019-07-19
44,Mustard Leaf KG,60.0,70.0,65.0,2019-07-19
45,Neuro KG,90.0,100.0,95.0,2019-07-19
46,Okara KG,110.0,120.0,115.0,2019-07-19
47,Onion Dry (Indian) KG,38.0,40.0,39.0,2019-07-19
48,Onion Green KG,120.0,130.0,125.0,2019-07-19
49,Papaya(Indian) KG,80.0,90.0,85.0,2019-07-19
50,Parseley KG,150.0,160.0,155.0,2019-07-19
51,Pineapple 1 Pc,110.0,120.0,115.0,2019-07-19
52,Pointed Gourd(Local) KG,75.0,80.0,78.0,2019-07-19
53,Pomegranate KG,250.0,260.0,255.0,2019-07-19
54,Potato Red KG,37.0,40.0,38.0,2019-07-19
55,Potato Red(Indian) KG,30.0,32.0,31.0,2019-07-19
56,Potato Red(Mude) KG,37.0,40.0,38.0,2019-07-19
57,Potato White KG,30.0,35.0,33.0,2019-07-19
58,Pumpkin KG,35.0,40.0,38.0,2019-07-19
59,Raddish White(Hybrid) KG,55.0,60.0,58.0,2019-07-19
60,Raddish White(Local) KG,50.0,55.0,52.0,2019-07-19
61,Smooth Gourd KG,75.0,80.0,78.0,2019-07-19
62,Snake Gourd KG,45.0,50.0,48.0,2019-07-19
63,Soyabean Green KG,110.0,120.0,115.0,2019-07-19
64,Spinach Leaf KG,60.0,70.0,65.0,2019-07-19
65,Sponge Gourd KG,65.0,70.0,68.0,2019-07-19
66,Squash(Round) KG,55.0,60.0,58.0,2019-07-19
67,Sugarbeet KG,70.0,80.0,75.0,2019-07-19
68,Sweet Orange KG,180.0,200.0,190.0,2019-07-19
69,Tamarind KG,130.0,140.0,135.0,2019-07-19
70,Tofu KG,90.0,100.0,95.0,2019-07-19
71,Tomato Big(Indian) KG,90.0,95.0,92.0,2019-07-19
72,Tomato Big(Nepali) KG,90.0,95.0,92.0,2019-07-19
73,Tomato Small(Local) KG,65.0,70.0,68.0,2019-07-19
74,Tomato Small(Tunnel) KG,75.0,83.0,79.0,2019-07-19
75,Turnip A KG,60.0,70.0,65.0,2019-07-19
76,Water Melon(Green) KG,45.0,50.0,48.0,2019-07-19
0,Apple(Fuji) KG,300.0,310.0,305.0,2019-07-20
1,Apple(Jholey) KG,170.0,180.0,175.0,2019-07-20
2,Bamboo Shoot KG,110.0,120.0,115.0,2019-07-20
3,Banana Per Dozen,90.0,100.0,95.0,2019-07-20
4,Bitter Gourd KG,75.0,80.0,78.0,2019-07-20
5,Bottle Gourd KG,55.0,60.0,58.0,2019-07-20
6,Brd Leaf Mustard KG,90.0,100.0,95.0,2019-07-20
7,Brinjal Long KG,75.0,80.0,78.0,2019-07-20
8,Cabbage(Local) KG,25.0,30.0,28.0,2019-07-20
