,Product,Minimum,Maximum,Average,Date
57,Kiwi KG,450.0,500.0,475.0,2022-02-09
58,Knolkhol KG,70.0,80.0,75.0,2022-02-09
59,Lemon KG,50.0,60.0,55.0,2022-02-09
60,Lettuce KG,90.0,100.0,95.0,2022-02-09
61,Lime KG,100.0,120.0,110.0,2022-02-09
62,Mandarin KG,250.0,300.0,275.0,2022-02-09
63,Mint KG,700.0,800.0,750.0,2022-02-09
64,Mombin KG,180.0,200.0,190.0,2022-02-09
65,Mushroom(Button) KG,350.0,400.0,375.0,2022-02-09
66,Mushroom(Kanya) KG,120.0,150.0,136.0,2022-02-09
67,Mustard Leaf KG,40.0,50.0,46.67,2022-02-09
68,Okara KG,140.0,150.0,145.0,2022-02-09
69,Onion Dry (Indian) KG,56.0,58.0,57.0,2022-02-09
70,Onion Green KG,50.0,60.0,55.0,2022-02-09
71,Orange(Indian) KG,120.0,130.0,125.0,2022-02-09
72,Orange(Nepali) KG,120.0,150.0,140.0,2022-02-09
73,Papaya(Nepali) KG,80.0,100.0,90.0,2022-02-09
74,Parseley KG,250.0,300.0,275.0,2022-02-09
75,Pear(Chinese) KG,220.0,250.0,235.0,2022-02-09
76,Pineapple 1 Pc,130.0,150.0,140.0,2022-02-09
77,Pomegranate KG,250.0,300.0,283.33,2022-02-09
78,Potato Red KG,28.0,30.0,29.0,2022-02-09
79,Potato Red(Indian) KG,26.0,28.0,27.0,2022-02-09
80,Potato White KG,20.0,22.0,21.0,2022-02-09
81,Pumpkin KG,25.0,30.0,28.33,2022-02-09
82,Raddish Red KG,40.0,50.0,45.0,2022-02-09
83,Raddish White(Hybrid) KG,15.0,20.0,17.5,2022-02-09
84,Raddish White(Local) KG,10.0,15.0,12.5,2022-02-09
85,Red Cabbbage KG,80.0,100.0,90.0,2022-02-09
86,Spinach Leaf KG,90.0,100.0,96.67,2022-02-09
87,Squash(Long) KG,25.0,35.0,30.0,2022-02-09
88,Squash(Round) KG,25.0,35.0,30.0,2022-02-09
89,Strawberry KG,500.0,600.0,550.0,2022-02-09
90,Sugarbeet KG,80.0,90.0,85.0,2022-02-09
91,Sweet Orange KG,130.0,150.0,140.0,2022-02-09
92,Sweet Potato KG,80.0,90.0,85.0,2022-02-09
93,Sword Bean KG,50.0,60.0,55.0,2022-02-09
94,Tamarind KG,150.0,160.0,156.67,2022-02-09
95,Tofu KG,90.0,100.0,96.67,2022-02-09
96,Tomato Big(Indian) KG,80.0,90.0,86.67,2022-02-09
97,Tomato Big(Nepali) KG,80.0,90.0,86.67,2022-02-09
98,Tomato Small(Indian) KG,45.0,55.0,50.0,2022-02-09
99,Tomato Small(Local) KG,20.0,30.0,25.0,2022-02-09
100,Tomato Small(Terai) KG,45.0,55.0,49.0,2022-02-09
101,Turnip KG,50.0,60.0,56.67,2022-02-09
102,Turnip A KG,60.0,70.0,65.0,2022-02-09
103,Water Melon(Green) KG,70.0,80.0,75.0,2022-02-09
104,Yam KG,50.0,60.0,56.67,2022-02-09
0,Amla KG,70.0,80.0,76.67,2022-02-10
1,Apple(Fuji) KG,250.0,280.0,270.0,2022-02-10
2,Apple(Jholey) KG,180.0,200.0,190.0,2022-02-10
3,Arum KG,40.0,50.0,45.0,2022-02-10
4,Avocado KG,400.0,500.0,450.0,2022-02-10
5,Bakula KG,90.0,100.0,96.67,2022-02-10
6,Bamboo Shoot KG,90.0,100.0,96.67,2022-02-10
7,Banana Per Dozen,90.0,100.0,96.67,2022-02-10
8,Barela KG,50.0,60.0,56.67,2022-02-10
9,Bitter Gourd KG,100.0,120.0,110.0,2022-02-10
10,Bottle Gourd KG,50.0,60.0,56.67,2022-02-10
11,Brd Leaf Mustard KG,20.0,25.0,23.33,2022-02-10
12,Brinjal Long KG,60.0,70.0,66.67,2022-02-10
13,Brinjal Round KG,60.0,70.0,66.67,2022-02-10
14,Brocauli KG,60.0,70.0,66.67,2022-02-10
15,Cabbage KG,20.0,25.0,22.5,2022-02-10
16,Cabbage(Local) KG,20.0,25.0,22.5,2022-02-10
17,Capsicum KG,110.0,120.0,116.0,2022-02-10
18,Carrot(Local) KG,40.0,50.0,45.0,2022-02-10
19,Carrot(Terai) KG,30.0,40.0,35.0,2022-02-10
20,Cauli Local KG,40.0,50.0,45.0,2022-02-10
21,Cauli Local(Jyapu) KG,60.0,70.0,65.0,2022-02-10
22,Cauli Terai KG,40.0,50.0,45.0,2022-02-10
23,Celery KG,150.0,200.0,175.0,2022-02-10
24,Chilli Dry KG,300.0,320.0,310.0,2022-02-10
25,Chilli Green KG,100.0,120.0,112.0,2022-02-10
26,Chilli Green(Akbare) KG,400.0,500.0,450.0,2022-02-10
27,Chilli Green(Bullet) KG,80.0,90.0,86.67,2022-02-10
28,Chilli Green(Machhe) KG,70.0,80.0,76.67,2022-02-10
29,Christophine KG,40.0,50.0,46.67,2022-02-10
30,Clive Dry KG,320.0,350.0,335.0,2022-02-10
31,Clive Green KG,80.0,90.0,86.67,2022-02-10
32,Coriander Green KG,50.0,70.0,60.0,2022-02-10
33,Cress Leaf KG,70.0,80.0,76.67,2022-02-10
34,Cucumber(Hybrid) KG,60.0,70.0,66.67,2022-02-10
35,Cucumber(Local) KG,90.0,100.0,96.67,2022-02-10
36,Drumstick KG,250.0,300.0,275.0,2022-02-10
37,Fennel Leaf KG,70.0,80.0,76.67,2022-02-10
38,Fenugreek Leaf KG,70.0,80.0,76.67,2022-02-10
39,Fish Fresh(Bachuwa) KG,235.0,250.0,245.0,2022-02-10
40,Fish Fresh(Chhadi) KG,300.0,350.0,325.0,2022-02-10
41,Fish Fresh(Mungari) KG,250.0,270.0,260.0,2022-02-10
42,Fish Fresh(Rahu) KG,285.0,300.0,295.0,2022-02-10
43,French Bean(Hybrid) KG,50.0,60.0,55.0,2022-02-10
44,French Bean(Local) KG,50.0,60.0,55.0,2022-02-10
45,French Bean(Rajma) KG,70.0,80.0,76.67,2022-02-10
46,Garlic Dry Chinese KG,230.0,250.0,238.0,2022-02-10
47,Garlic Dry Nepali KG,190.0,200.0,195.0,2022-02-10
48,Garlic Green KG,60.0,70.0,66.67,2022-02-10
49,Ginger KG,30.0,40.0,35.0,2022-02-10
50,Grapes(Black) KG,250.0,280.0,265.0,2022-02-10
51,Grapes(Green) KG,140.0,180.0,160.0,2022-02-10
52,Green Peas KG,60.0,70.0,65.0,2022-02-10
53,Guava KG,100.0,120.0,110.0,2022-02-10
54,Gundruk KG,200.0,250.0,225.0,2022-02-10
55,Jack Fruit KG,120.0,140.0,130.0,2022-02-10
56,Kinnow KG,100.0,120.0,110.0,2022-02-10
57,Kiwi KG,400.0,500.0,450.0,2022-02-10
58,Knolkhol KG,70.0,80.0,76.67,2022-02-10
59,Lemon KG,50.0,60.0,56.67,2022-02-10
60,Lettuce KG,90.0,100.0,96.67,2022-02-10
61,Lime KG,100.0,120.0,110.0,2022-02-10
62,Mandarin KG,250.0,280.0,265.0,2022-02-10
63,Mint KG,700.0,800.0,750.0,2022-02-10
64,Mombin KG,200.0,250.0,225.0,2022-02-10
65,Mushroom(Button) KG,340.0,380.0,360.0,2022-02-10
66,Mushroom(Kanya) KG,120.0,150.0,136.0,2022-02-10
67,Mustard Leaf KG,40.0,50.0,46.67,2022-02-10
68,Okara KG,120.0,140.0,130.0,2022-02-10
69,Onion Dry (Indian) KG,58.0,62.0,59.6,2022-02-10
70,Onion Green KG,50.0,60.0,56.67,2022-02-10
71,Orange(Indian) KG,120.0,130.0,125.0,2022-02-10
72,Orange(Nepali) KG,130.0,150.0,140.0,2022-02-10
73,Papaya(Indian) KG,80.0,100.0,90.0,2022-02-10
74,Papaya(Nepali) KG,50.0,60.0,56.67,2022-02-10
75,Parseley KG,250.0,300.0,275.0,2022-02-10
76,Pear(Chinese) KG,220.0,250.0,235.0,2022-02-10
77,Pineapple 1 Pc,140.0,150.0,145.0,2022-02-10
78,Pointed Gourd(Terai) KG,250.0,300.0,275.0,2022-02-10
79,Pomegranate KG,250.0,300.0,275.0,2022-02-10
80,Potato Red KG,28.0,30.0,29.0,2022-02-10
81,Potato Red(Indian) KG,28.0,32.0,30.0,2022-02-10
82,Potato White KG,20.0,22.0,21.0,2022-02-10
83,Pumpkin KG,25.0,30.0,27.5,2022-02-10
84,Raddish Red KG,40.0,50.0,45.0,2022-02-10
85,Raddish White(Hybrid) KG,15.0,20.0,17.5,2022-02-10
86,Raddish White(Local) KG,10.0,15.0,12.5,2022-02-10
87,Red Cabbbage KG,80.0,100.0,90.0,2022-02-10
88,Spinach Leaf KG,70.0,80.0,76.67,2022-02-10
89,Squash(Long) KG,30.0,35.0,32.5,2022-02-10
90,Squash(Round) KG,30.0,40.0,35.0,2022-02-10
91,Strawberry KG,800.0,900.0,850.0,2022-02-10
92,Sugarbeet KG,70.0,80.0,76.67,2022-02-10
93,Sweet Orange KG,120.0,130.0,125.0,2022-02-10
94,Sweet Potato KG,70.0,80.0,75.0,2022-02-10
95,Sword Bean KG,40.0,50.0,45.0,2022-02-10
96,Tamarind KG,150.0,160.0,156.67,2022-02-10
97,Tofu KG,90.0,100.0,96.67,2022-02-10
98,Tomato Big(Indian) KG,70.0,80.0,76.67,2022-02-10
99,Tomato Big(Nepali) KG,70.0,80.0,76.67,2022-02-10
100,Tomato Small(Indian) KG,40.0,50.0,45.0,2022-02-10
101,Tomato Small(Local) KG,20.0,30.0,25.0,2022-02-10
102,Tomato Small(Terai) KG,40.0,50.0,45.0,2022-02-10
103,Turnip KG,50.0,60.0,56.67,2022-02-10
104,Turnip A KG,60.0,70.0,66.67,2022-02-10
105,Water Melon(Green) KG,70.0,80.0,75.0,2022-02-10
106,Yam KG,50.0,60.0,55.0,2022-02-10
0,Amla KG,70.0,80.0,76.67,2022-02-11
1,Apple(Fuji) KG,250.0,280.0,270.0,2022-02-11
2,Apple(Jholey) KG,180.0,200.0,190.0,2022-02-11
3,Arum KG,40.0,50.0,43.33,2022-02-11
4,Avocado KG,400.0,500.0,450.0,2022-02-11
5,Bakula KG,70.0,80.0,76.67,2022-02-11
6,Bamboo Shoot KG,90.0,100.0,96.67,2022-02-11
7,Banana Per Dozen,90.0,100.0,96.67,2022-02-11
8,Barela KG,50.0,60.0,56.67,2022-02-11
9,Bitter Gourd KG,120.0,130.0,125.0,2022-02-11
10,Bottle Gourd KG,60.0,70.0,66.67,2022-02-11
11,Brd Leaf Mustard KG,20.0,25.0,23.33,2022-02-11
12,Brinjal Long KG,60.0,70.0,66.67,2022-02-11
13,Brinjal Round KG,70.0,80.0,76.67,2022-02-11
14,Brocauli KG,60.0,70.0,66.67,2022-02-11
15,Cabbage KG,20.0,25.0,22.5,2022-02-11
16,Cabbage(Local) KG,20.0,25.0,22.5,2022-02-11
17,Capsicum KG,110.0,120.0,116.0,2022-02-11
18,Carrot(Local) KG,40.0,50.0,45.0,2022-02-11
19,Carrot(Terai) KG,30.0,40.0,36.67,2022-02-11
20,Cauli Local KG,35.0,45.0,40.0,2022-02-11
21,Cauli Local(Jyapu) KG,60.0,80.0,68.0,2022-02-11
22,Cauli Terai KG,30.0,40.0,35.0,2022-02-11
23,Celery KG,150.0,200.0,183.33,2022-02-11
24,Chilli Dry KG,300.0,320.0,310.0,2022-02-11
25,Chilli Green KG,120.0,130.0,126.67,2022-02-11
26,Chilli Green(Akbare) KG,400.0,500.0,450.0,2022-02-11
27,Chilli Green(Bullet) KG,70.0,80.0,76.67,2022-02-11
28,Chilli Green(Machhe) KG,70.0,80.0,76.67,2022-02-11
29,Christophine KG,40.0,50.0,46.67,2022-02-11
30,Clive Dry KG,320.0,350.0,335.0,2022-02-11
31,Clive Green KG,70.0,80.0,75.0,2022-02-11
32,Coriander Green KG,50.0,60.0,56.67,2022-02-11
33,Cress Leaf KG,70.0,80.0,76.67,2022-02-11
34,Cucumber(Hybrid) KG,80.0,100.0,90.0,2022-02-11
35,Cucumber(Local) KG,150.0,160.0,156.67,2022-02-11
36,Drumstick KG,280.0,300.0,290.0,2022-02-11
37,Fennel Leaf KG,70.0,80.0,76.67,2022-02-11
38,Fenugreek Leaf KG,70.0,80.0,76.67,2022-02-11
39,Fish Fresh(Bachuwa) KG,235.0,250.0,245.0,2022-02-11
40,Fish Fresh(Chhadi) KG,300.0,350.0,325.0,2022-02-11
41,Fish Fresh(Mungari) KG,250.0,270.0,260.0,2022-02-11
42,Fish Fresh(Rahu) KG,285.0,300.0,292.5,2022-02-11
43,French Bean(Hybrid) KG,50.0,60.0,55.0,2022-02-11
44,French Bean(Local) KG,50.0,60.0,55.0,2022-02-11
45,French Bean(Rajma) KG,70.0,80.0,76.67,2022-02-11
46,Garlic Dry Chinese KG,230.0,240.0,236.0,2022-02-11
47,Garlic Dry Nepali KG,190.0,200.0,195.0,2022-02-11
48,Garlic Green KG,60.0,70.0,66.67,2022-02-11
49,Ginger KG,30.0,40.0,35.0,2022-02-11
50,Grapes(Black) KG,250.0,300.0,275.0,2022-02-11
51,Grapes(Green) KG,140.0,180.0,160.0,2022-02-11
52,Green Peas KG,60.0,80.0,70.0,2022-02-11
53,Guava KG,100.0,120.0,110.0,2022-02-11
54,Gundruk KG,200.0,250.0,225.0,2022-02-11
55,Jack Fruit KG,150.0,160.0,156.67,2022-02-11
56,Kinnow KG,100.0,120.0,110.0,2022-02-11
57,Kiwi KG,400.0,500.0,450.0,2022-02-11
58,Knolkhol KG,70.0,80.0,76.67,2022-02-11
59,Lemon KG,50.0,60.0,56.67,2022-02-11
60,Lettuce KG,90.0,100.0,95.0,2022-02-11
61,Lime KG,100.0,120.0,110.0,2022-02-11
62,Mandarin KG,250.0,280.0,265.0,2022-02-11
63,Mint KG,700.0,800.0,750.0,2022-02-11
64,Mombin KG,180.0,200.0,193.33,2022-02-11
65,Mushroom(Button) KG,400.0,450.0,424.0,2022-02-11
66,Mushroom(Kanya) KG,150.0,180.0,164.0,2022-02-11
67,Mustard Leaf KG,40.0,50.0,45.0,2022-02-11
68,Okara KG,140.0,150.0,145.0,2022-02-11
69,Onion Dry (Indian) KG,62.0,65.0,63.8,2022-02-11
70,Onion Green KG,60.0,70.0,66.67,2022-02-11
71,Orange(Indian) KG,120.0,130.0,125.0,2022-02-11
72,Orange(Nepali) KG,130.0,150.0,140.0,2022-02-11
73,Papaya(Indian) KG,80.0,90.0,86.67,2022-02-11
74,Papaya(Nepali) KG,50.0,60.0,56.67,2022-02-11
75,Parseley KG,250.0,300.0,275.0,2022-02-11
76,Pear(Chinese) KG,220.0,250.0,235.0,2022-02-11
77,Pineapple 1 Pc,140.0,150.0,145.0,2022-02-11
78,Pointed Gourd(Terai) KG,280.0,300.0,290.0,2022-02-11
79,Pomegranate KG,250.0,300.0,275.0,2022-02-11
80,Potato Red KG,26.0,28.0,27.0,2022-02-11
81,Potato Red(Indian) KG,26.0,28.0,27.0,2022-02-11
82,Potato White KG,19.0,20.0,19.67,2022-02-11
83,Pumpkin KG,25.0,30.0,28.33,2022-02-11
84,Raddish Red KG,40.0,50.0,46.67,2022-02-11
85,Raddish White(Hybrid) KG,15.0,20.0,17.5,2022-02-11
86,Raddish White(Local) KG,10.0,15.0,12.5,2022-02-11
87,Red Cabbbage KG,80.0,100.0,90.0,2022-02-11
88,Spinach Leaf KG,70.0,80.0,76.67,2022-02-11
89,Squash(Long) KG,25.0,35.0,28.75,2022-02-11
90,Squash(Round) KG,20.0,30.0,26.67,2022-02-11
91,Strawberry KG,800.0,900.0,850.0,2022-02-11
92,Sugarbeet KG,70.0,80.0,76.67,2022-02-11
93,Sugarcane Per Piece,70.0,80.0,75.0,2022-02-11
94,Sweet Orange KG,120.0,130.0,125.0,2022-02-11
95,Sweet Potato KG,70.0,80.0,76.67,2022-02-11
96,Sword Bean KG,40.0,50.0,46.67,2022-02-11
97,Tamarind KG,150.0,160.0,156.67,2022-02-11
98,Tofu KG,90.0,100.0,96.67,2022-02-11
99,Tomato Big(Indian) KG,70.0,80.0,76.67,2022-02-11
100,Tomato Big(Nepali) KG,70.0,80.0,76.67,2022-02-11
101,Tomato Small(Indian) KG,40.0,50.0,45.0,2022-02-11
102,Tomato Small(Local) KG,20.0,30.0,25.0,2022-02-11
103,Tomato Small(Terai) KG,40.0,50.0,45.0,2022-02-11
104,Turnip KG,50.0,60.0,56.67,2022-02-11
105,Turnip A KG,70.0,80.0,75.0,2022-02-11
106,Water Melon(Green) KG,70.0,80.0,75.0,2022-02-11
107,Yam KG,50.0,60.0,55.0,2022-02-11
0,Amla KG,70.0,80.0,76.67,2022-02-12
1,Apple(Fuji) KG,250.0,280.0,270.0,2022-02-12
2,Apple(Jholey) KG,180.0,200.0,193.33,2022-02-12
3,Arum KG,40.0,50.0,46.67,2022-02-12
4,Avocado KG,400.0,500.0,450.0,2022-02-12
5,Bakula KG,70.0,80.0,76.67,2022-02-12
6,Bamboo Shoot KG,90.0,100.0,96.67,2022-02-12
7,Banana Per Dozen,90.0,100.0,96.67,2022-02-12
8,Barela KG,50.0,60.0,56.67,2022-02-12
9,Bitter Gourd KG,140.0,160.0,150.0,2022-02-12
10,Bottle Gourd KG,50.0,60.0,55.0,2022-02-12
11,Brd Leaf Mustard KG,20.0,25.0,23.33,2022-02-12
12,Brinjal Long KG,60.0,70.0,66.67,2022-02-12
13,Brinjal Round KG,60.0,70.0,66.67,2022-02-12
14,Brocauli KG,60.0,70.0,66.67,2022-02-12
15,Cabbage KG,15.0,20.0,18.33,2022-02-12
16,Cabbage(Local) KG,15.0,25.0,20.0,2022-02-12
17,Capsicum KG,110.0,120.0,115.0,2022-02-12
18,Carrot(Local) KG,40.0,50.0,45.0,2022-02-12
19,Carrot(Terai) KG,30.0,35.0,33.33,2022-02-12
20,Cauli Local KG,50.0,60.0,55.0,2022-02-12
21,Cauli Local(Jyapu) KG,60.0,70.0,65.0,2022-02-12
22,Cauli Terai KG,50.0,60.0,53.33,2022-02-12
23,Celery KG,70.0,80.0,76.67,2022-02-12
24,Chilli Dry KG,300.0,320.0,313.33,2022-02-12
25,Chilli Green(Akbare) KG,400.0,500.0,450.0,2022-02-12
26,Chilli Green(Bullet) KG,60.0,70.0,66.67,2022-02-12
27,Chilli Green(Machhe) KG,70.0,80.0,76.67,2022-02-12
28,Christophine KG,40.0,50.0,45.0,2022-02-12
29,Clive Dry KG,320.0,350.0,340.0,2022-02-12
30,Clive Green KG,70.0,80.0,75.0,2022-02-12
31,Coriander Green KG,50.0,60.0,56.67,2022-02-12
32,Cress Leaf KG,60.0,70.0,66.67,2022-02-12
33,Cucumber(Hybrid) KG,70.0,80.0,76.67,2022-02-12
34,Cucumber(Local) KG,150.0,170.0,160.0,2022-02-12
35,Drumstick KG,280.0,300.0,290.0,2022-02-12
36,Fennel Leaf KG,60.0,70.0,66.67,2022-02-12
37,Fenugreek Leaf KG,60.0,70.0,66.67,2022-02-12
38,Fish Fresh(Bachuwa) KG,235.0,250.0,245.0,2022-02-12
39,Fish Fresh(Chhadi) KG,300.0,350.0,333.33,2022-02-12
40,Fish Fresh(Mungari) KG,250.0,270.0,260.0,2022-02-12
41,Fish Fresh(Rahu) KG,285.0,300.0,295.0,2022-02-12
42,French Bean(Hybrid) KG,50.0,60.0,56.67,2022-02-12
43,French Bean(Local) KG,50.0,60.0,56.67,2022-02-12
44,French Bean(Rajma) KG,70.0,80.0,76.67,2022-02-12
45,Garlic Dry Chinese KG,230.0,240.0,236.0,2022-02-12
46,Garlic Dry Nepali KG,180.0,190.0,185.0,2022-02-12
47,Garlic Green KG,60.0,70.0,65.0,2022-02-12
48,Ginger KG,35.0,45.0,40.0,2022-02-12
49,Grapes(Black) KG,200.0,250.0,225.0,2022-02-12
50,Grapes(Green) KG,120.0,150.0,135.0,2022-02-12
51,Green Peas KG,60.0,70.0,65.0,2022-02-12
52,Guava KG,100.0,120.0,110.0,2022-02-12
53,Gundruk KG,200.0,250.0,225.0,2022-02-12
54,Jack Fruit KG,140.0,150.0,146.67,2022-02-12
55,Kinnow KG,100.0,120.0,110.0,2022-02-12
56,Kiwi KG,400.0,500.0,450.0,2022-02-12
57,Knolkhol KG,90.0,100.0,96.67,2022-02-12
58,Lemon KG,50.0,60.0,56.67,2022-02-12
59,Lettuce KG,90.0,100.0,95.0,2022-02-12
60,Lime KG,100.0,120.0,110.0,2022-02-12
61,Mandarin KG,250.0,280.0,265.0,2022-02-12
62,Mint KG,700.0,800.0,750.0,2022-02-12
63,Mombin KG,180.0,200.0,190.0,2022-02-12
64,Mushroom(Button) KG,320.0,360.0,347.5,2022-02-12
65,Mushroom(Kanya) KG,100.0,130.0,116.0,2022-02-12
66,Mustard Leaf KG,30.0,40.0,35.0,2022-02-12
67,Okara KG,130.0,140.0,135.0,2022-02-12
68,Onion Dry (Indian) KG,62.0,65.0,63.6,2022-02-12
69,Onion Green KG,50.0,60.0,56.67,2022-02-12
70,Orange(Indian) KG,120.0,130.0,125.0,2022-02-12
71,Orange(Nepali) KG,130.0,150.0,140.0,2022-02-12
72,Papaya(Indian) KG,80.0,100.0,90.0,2022-02-12
73,Papaya(Nepali) KG,50.0,60.0,53.33,2022-02-12
74,Parseley KG,150.0,200.0,175.0,2022-02-12
75,Pear(Chinese) KG,220.0,250.0,235.0,2022-02-12
76,Pineapple 1 Pc,140.0,150.0,145.0,2022-02-12
77,Pointed Gourd(Terai) KG,280.0,300.0,290.0,2022-02-12
78,Pomegranate KG,250.0,300.0,283.33,2022-02-12
79,Potato Red KG,26.0,28.0,27.0,2022-02-12
80,Potato Red(Indian) KG,22.0,25.0,23.5,2022-02-12
81,Potato White KG,19.0,20.0,19.5,2022-02-12
82,Pumpkin KG,25.0,30.0,28.33,2022-02-12
83,Raddish Red KG,40.0,50.0,46.67,2022-02-12
84,Raddish White(Hybrid) KG,15.0,20.0,17.5,2022-02-12
85,Raddish White(Local) KG,10.0,15.0,12.5,2022-02-12
86,Red Cabbbage KG,80.0,100.0,90.0,2022-02-12
87,Spinach Leaf KG,60.0,70.0,66.67,2022-02-12
88,Squash(Long) KG,20.0,30.0,25.0,2022-02-12
89,Squash(Round) KG,20.0,30.0,25.0,2022-02-12
90,Strawberry KG,700.0,800.0,750.0,2022-02-12
91,Sugarbeet KG,70.0,80.0,76.67,2022-02-12
92,Sugarcane Per Piece,60.0,70.0,65.0,2022-02-12
93,Sweet Orange KG,120.0,140.0,130.0,2022-02-12
94,Sweet Potato KG,70.0,80.0,76.67,2022-02-12
95,Sword Bean KG,40.0,50.0,46.67,2022-02-12
96,Tamarind KG,150.0,160.0,156.67,2022-02-12
97,Tofu KG,90.0,100.0,96.67,2022-02-12
98,Tomato Big(Indian) KG,70.0,80.0,76.67,2022-02-12
99,Tomato Big(Nepali) KG,70.0,80.0,76.67,2022-02-12
100,Tomato Small(Indian) KG,40.0,50.0,45.0,2022-02-12
101,Tomato Small(Local) KG,20.0,30.0,25.0,2022-02-12
102,Tomato Small(Terai) KG,40.0,50.0,45.0,2022-02-12
103,Turnip KG,40.0,50.0,46.67,2022-02-12
104,Turnip A KG,50.0,60.0,56.67,2022-02-12
105,Water Melon(Green) KG,70.0,80.0,75.0,2022-02-12
106,Yam KG,50.0,60.0,55.0,2022-02-12
0,Amla KG,70.0,80.0,75.0,2022-02-13
1,Apple(Fuji) KG,250.0,280.0,265.0,2022-02-13
2,Apple(Jholey) KG,180.0,200.0,190.0,2022-02-13
3,Arum KG,40.0,50.0,45.0,2022-02-13
4,Avocado KG,400.0,500.0,450.0,2022-02-13
5,Bakula KG,70.0,80.0,75.0,2022-02-13
6,Bamboo Shoot KG,90.0,100.0,95.0,2022-02-13
7,Banana Per Dozen,90.0,100.0,95.0,2022-02-13
8,Barela KG,40.0,50.0,45.0,2022-02-13
9,Bitter Gourd KG,120.0,130.0,125.0,2022-02-13
10,Bottle Gourd KG,60.0,70.0,65.0,2022-02-13
11,Brd Leaf Mustard KG,20.0,30.0,25.0,2022-02-13
12,Brinjal Long KG,60.0,70.0,65.0,2022-02-13
13,Brinjal Round KG,60.0,70.0,65.0,2022-02-13
14,Brocauli KG,50.0,60.0,55.0,2022-02-13
15,Cabbage KG,15.0,20.0,17.67,2022-02-13
16,Cabbage(Local) KG,15.0,25.0,20.0,2022-02-13
17,Cabbage(Terai) KG,15.0,20.0,17.67,2022-02-13
18,Capsicum KG,110.0,120.0,115.0,2022-02-13
19,Carrot(Local) KG,35.0,45.0,40.0,2022-02-13
20,Carrot(Terai) KG,30.0,35.0,32.67,2022-02-13
21,Cauli Local KG,50.0,60.0,55.0,2022-02-13
22,Cauli Local(Jyapu) KG,60.0,70.0,65.0,2022-02-13
23,Cauli Terai KG,40.0,50.0,45.0,2022-02-13
24,Celery KG,70.0,80.0,75.0,2022-02-13
25,Chilli Dry KG,300.0,320.0,310.0,2022-02-13
26,Chilli Green KG,60.0,70.0,65.0,2022-02-13
27,Chilli Green(Akbare) KG,400.0,500.0,450.0,2022-02-13
28,Chilli Green(Bullet) KG,70.0,80.0,75.0,2022-02-13
29,Chilli Green(Machhe) KG,70.0,80.0,75.0,2022-02-13
30,Christophine KG,40.0,50.0,45.0,2022-02-13
31,Clive Dry KG,320.0,350.0,335.0,2022-02-13
32,Clive Green KG,70.0,80.0,75.0,2022-02-13
33,Coriander Green KG,50.0,60.0,55.0,2022-02-13
34,Cress Leaf KG,60.0,70.0,65.0,2022-02-13
35,Cucumber(Hybrid) KG,60.0,70.0,65.0,2022-02-13
36,Cucumber(Local) KG,150.0,170.0,160.0,2022-02-13
37,Drumstick KG,280.0,300.0,290.0,2022-02-13
38,Fennel Leaf KG,60.0,70.0,65.0,2022-02-13
39,Fenugreek Leaf KG,60.0,70.0,65.0,2022-02-13
40,Fish Fresh(Bachuwa) KG,235.0,250.0,242.5,2022-02-13
41,Fish Fresh(Chhadi) KG,300.0,350.0,325.0,2022-02-13
42,Fish Fresh(Mungari) KG,250.0,270.0,260.0,2022-02-13
43,Fish Fresh(Rahu) KG,285.0,300.0,292.5,2022-02-13
44,French Bean(Hybrid) KG,60.0,70.0,65.0,2022-02-13
45,French Bean(Local) KG,50.0,60.0,55.0,2022-02-13
46,French Bean(Rajma) KG,70.0,80.0,75.0,2022-02-13
47,Garlic Dry Chinese KG,230.0,240.0,235.0,2022-02-13
48,Garlic Dry Nepali KG,180.0,190.0,185.0,2022-02-13
49,Garlic Green KG,60.0,70.0,65.0,2022-02-13
50,Ginger KG,35.0,45.0,40.0,2022-02-13
51,Grapes(Black) KG,230.0,250.0,240.0,2022-02-13
52,Grapes(Green) KG,120.0,150.0,135.0,2022-02-13
53,Green Peas KG,60.0,70.0,65.0,2022-02-13
54,Guava KG,110.0,120.0,115.0,2022-02-13
55,Gundruk KG,200.0,250.0,225.0,2022-02-13
56,Jack Fruit KG,140.0,150.0,145.0,2022-02-13
57,Kinnow KG,100.0,120.0,110.0,2022-02-13
58,Kiwi KG,400.0,500.0,450.0,2022-02-13
59,Knolkhol KG,90.0,100.0,95.0,2022-02-13
60,Lemon KG,50.0,60.0,55.0,2022-02-13
61,Lettuce KG,90.0,100.0,95.0,2022-02-13
62,Lime KG,110.0,120.0,115.0,2022-02-13
63,Mandarin KG,250.0,280.0,265.0,2022-02-13
64,Mint KG,700.0,800.0,750.0,2022-02-13
65,Mombin KG,180.0,200.0,190.0,2022-02-13
66,Mushroom(Button) KG,330.0,360.0,343.33,2022-02-13
67,Mushroom(Kanya) KG,120.0,130.0,125.0,2022-02-13
68,Mustard Leaf KG,30.0,40.0,35.0,2022-02-13
69,Okara KG,120.0,130.0,125.0,2022-02-13
70,Onion Dry (Indian) KG,65.0,68.0,66.67,2022-02-13
71,Onion Green KG,40.0,50.0,45.0,2022-02-13
72,Orange(Indian) KG,120.0,130.0,125.0,2022-02-13
73,Orange(Nepali) KG,130.0,150.0,140.0,2022-02-13
74,Papaya(Indian) KG,80.0,100.0,90.0,2022-02-13
