,Product,Minimum,Maximum,Average,Date
60,Sword Bean KG,75.0,80.0,78.0,2018-04-09
61,Tamarind KG,140.0,150.0,145.0,2018-04-09
62,Tofu KG,60.0,70.0,65.0,2018-04-09
63,Tomato Big(Nepali) KG,30.0,35.0,32.0,2018-04-09
64,Tomato Small(Local) KG,25.0,30.0,28.0,2018-04-09
65,Turnip A KG,90.0,100.0,95.0,2018-04-09
66,Water Melon(Green) KG,30.0,35.0,33.0,2018-04-09
67,Yam KG,45.0,50.0,48.0,2018-04-09
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-04-10
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-04-10
2,Banana Per Dozen,90.0,100.0,95.0,2018-04-10
3,Bauhania flower KG,100.0,110.0,105.0,2018-04-10
4,Bitter Gourd KG,75.0,80.0,78.0,2018-04-10
5,Bottle Gourd KG,40.0,45.0,42.0,2018-04-10
6,Brd Leaf Mustard KG,90.0,95.0,93.0,2018-04-10
7,Brinjal Long KG,35.0,40.0,38.0,2018-04-10
8,Brinjal Round KG,35.0,40.0,38.0,2018-04-10
9,Brocauli KG,60.0,65.0,63.0,2018-04-10
10,Cabbage(Local) KG,25.0,30.0,28.0,2018-04-10
11,Capsicum KG,60.0,65.0,62.0,2018-04-10
12,Carrot(Local) KG,30.0,35.0,33.0,2018-04-10
13,Cauli Local KG,50.0,55.0,52.0,2018-04-10
14,Celery KG,150.0,160.0,155.0,2018-04-10
15,Chilli Dry KG,190.0,200.0,195.0,2018-04-10
16,Chilli Green KG,45.0,50.0,48.0,2018-04-10
17,Christophine KG,35.0,40.0,38.0,2018-04-10
18,Clive Green KG,70.0,80.0,75.0,2018-04-10
19,Coriander Green KG,120.0,130.0,125.0,2018-04-10
20,Cow pea(Long) KG,60.0,65.0,62.0,2018-04-10
21,Cress Leaf KG,90.0,95.0,93.0,2018-04-10
22,Cucumber(Local) KG,70.0,80.0,76.0,2018-04-10
23,Fennel Leaf KG,90.0,95.0,93.0,2018-04-10
24,Fenugreek Leaf KG,90.0,95.0,93.0,2018-04-10
25,Fish Fresh KG,230.0,240.0,235.0,2018-04-10
26,French Bean(Local) KG,70.0,75.0,72.0,2018-04-10
27,Garlic Dry Chinese KG,140.0,150.0,145.0,2018-04-10
28,Garlic Dry Nepali KG,120.0,130.0,125.0,2018-04-10
29,Garlic Green KG,90.0,100.0,95.0,2018-04-10
30,Ginger KG,55.0,60.0,58.0,2018-04-10
31,Grapes(Green) KG,120.0,130.0,125.0,2018-04-10
32,Green Peas KG,40.0,45.0,42.0,2018-04-10
33,Gundruk KG,150.0,160.0,155.0,2018-04-10
34,Jack Fruit KG,60.0,70.0,65.0,2018-04-10
35,Knolkhol KG,50.0,55.0,53.0,2018-04-10
36,Lettuce KG,90.0,95.0,93.0,2018-04-10
37,Lime KG,999.99,999.99,999.99,2018-04-10
38,Mint KG,150.0,160.0,155.0,2018-04-10
39,Mushroom(Kanya) KG,190.0,200.0,195.0,2018-04-10
40,Mustard Leaf KG,90.0,95.0,93.0,2018-04-10
41,Okara KG,75.0,80.0,78.0,2018-04-10
42,Onion Dry (Indian) KG,25.0,27.0,26.0,2018-04-10
43,Onion Green KG,60.0,70.0,65.0,2018-04-10
44,Orange(Nepali) KG,100.0,110.0,105.0,2018-04-10
45,Papaya(Nepali) KG,50.0,60.0,55.0,2018-04-10
46,Parseley KG,150.0,160.0,155.0,2018-04-10
47,Pear(Local) KG,160.0,170.0,165.0,2018-04-10
48,Pineapple 1 Pc,100.0,110.0,105.0,2018-04-10
49,Pointed Gourd(Local) KG,75.0,80.0,78.0,2018-04-10
50,Pomegranate KG,220.0,230.0,225.0,2018-04-10
51,Potato Red KG,33.0,35.0,34.0,2018-04-10
52,Potato White KG,31.0,33.0,32.0,2018-04-10
53,Pumpkin KG,35.0,40.0,38.0,2018-04-10
54,Raddish White(Local) KG,25.0,30.0,28.0,2018-04-10
55,Red Cabbbage KG,50.0,55.0,53.0,2018-04-10
56,Smooth Gourd KG,90.0,100.0,95.0,2018-04-10
57,Spinach Leaf KG,90.0,95.0,93.0,2018-04-10
58,Squash(Long) KG,45.0,50.0,48.0,2018-04-10
59,Sugarbeet KG,60.0,70.0,65.0,2018-04-10
60,Sweet Orange KG,120.0,130.0,125.0,2018-04-10
61,Sword Bean KG,85.0,90.0,88.0,2018-04-10
62,Tamarind KG,150.0,160.0,155.0,2018-04-10
63,Tofu KG,60.0,70.0,65.0,2018-04-10
64,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-04-10
65,Tomato Small(Local) KG,25.0,30.0,28.0,2018-04-10
66,Turnip A KG,90.0,95.0,93.0,2018-04-10
67,Water Melon(Green) KG,25.0,30.0,28.0,2018-04-10
68,Yam KG,45.0,50.0,48.0,2018-04-10
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-04-11
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-04-11
2,Banana Per Dozen,90.0,100.0,95.0,2018-04-11
3,Bauhania flower KG,90.0,100.0,95.0,2018-04-11
4,Bitter Gourd KG,55.0,60.0,58.0,2018-04-11
5,Bottle Gourd KG,35.0,40.0,38.0,2018-04-11
6,Brd Leaf Mustard KG,90.0,95.0,93.0,2018-04-11
7,Brinjal Long KG,35.0,40.0,38.0,2018-04-11
8,Brinjal Round KG,35.0,40.0,38.0,2018-04-11
9,Brocauli KG,60.0,65.0,63.0,2018-04-11
10,Cabbage(Local) KG,25.0,30.0,28.0,2018-04-11
11,Capsicum KG,60.0,65.0,62.0,2018-04-11
12,Carrot(Local) KG,30.0,35.0,33.0,2018-04-11
13,Cauli Local KG,50.0,55.0,52.0,2018-04-11
14,Celery KG,150.0,160.0,155.0,2018-04-11
15,Chilli Dry KG,190.0,200.0,195.0,2018-04-11
16,Chilli Green KG,65.0,70.0,67.0,2018-04-11
17,Christophine KG,35.0,40.0,38.0,2018-04-11
18,Clive Green KG,70.0,80.0,75.0,2018-04-11
19,Coriander Green KG,90.0,100.0,95.0,2018-04-11
20,Cow pea(Long) KG,85.0,90.0,88.0,2018-04-11
21,Cress Leaf KG,90.0,95.0,93.0,2018-04-11
22,Cucumber(Local) KG,55.0,60.0,58.0,2018-04-11
23,Fennel Leaf KG,90.0,100.0,95.0,2018-04-11
24,Fenugreek Leaf KG,90.0,95.0,93.0,2018-04-11
25,Fish Fresh KG,230.0,240.0,235.0,2018-04-11
26,French Bean(Local) KG,70.0,75.0,72.0,2018-04-11
27,Garlic Dry Chinese KG,140.0,150.0,145.0,2018-04-11
28,Garlic Dry Nepali KG,120.0,130.0,125.0,2018-04-11
29,Garlic Green KG,80.0,90.0,85.0,2018-04-11
30,Ginger KG,55.0,60.0,58.0,2018-04-11
31,Grapes(Green) KG,130.0,140.0,135.0,2018-04-11
32,Green Peas KG,40.0,45.0,42.0,2018-04-11
33,Gundruk KG,150.0,160.0,155.0,2018-04-11
34,Jack Fruit KG,60.0,70.0,65.0,2018-04-11
35,Knolkhol KG,50.0,55.0,53.0,2018-04-11
36,Lettuce KG,90.0,100.0,95.0,2018-04-11
37,Lime KG,999.99,999.99,999.99,2018-04-11
38,Mint KG,150.0,160.0,155.0,2018-04-11
39,Mushroom(Kanya) KG,180.0,190.0,185.0,2018-04-11
40,Mustard Leaf KG,90.0,95.0,93.0,2018-04-11
41,Okara KG,55.0,60.0,58.0,2018-04-11
42,Onion Dry (Indian) KG,25.0,27.0,26.0,2018-04-11
43,Onion Green KG,60.0,65.0,63.0,2018-04-11
44,Orange(Nepali) KG,100.0,110.0,105.0,2018-04-11
45,Papaya(Nepali) KG,50.0,60.0,55.0,2018-04-11
46,Parseley KG,150.0,160.0,155.0,2018-04-11
47,Pear(Local) KG,160.0,170.0,165.0,2018-04-11
48,Pineapple 1 Pc,100.0,110.0,105.0,2018-04-11
49,Pointed Gourd(Local) KG,65.0,70.0,68.0,2018-04-11
50,Pomegranate KG,220.0,230.0,225.0,2018-04-11
51,Potato Red KG,30.0,33.0,32.0,2018-04-11
52,Potato White KG,29.0,31.0,30.0,2018-04-11
53,Pumpkin KG,35.0,40.0,38.0,2018-04-11
54,Raddish White(Local) KG,30.0,35.0,33.0,2018-04-11
55,Red Cabbbage KG,50.0,55.0,53.0,2018-04-11
56,Smooth Gourd KG,75.0,80.0,78.0,2018-04-11
57,Spinach Leaf KG,90.0,95.0,93.0,2018-04-11
58,Squash(Long) KG,45.0,50.0,48.0,2018-04-11
59,Sugarbeet KG,60.0,65.0,63.0,2018-04-11
60,Sweet Orange KG,130.0,140.0,135.0,2018-04-11
61,Sword Bean KG,85.0,90.0,88.0,2018-04-11
62,Tamarind KG,150.0,160.0,155.0,2018-04-11
63,Tofu KG,60.0,70.0,65.0,2018-04-11
64,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-04-11
65,Tomato Small(Local) KG,23.0,26.0,24.0,2018-04-11
66,Turnip A KG,90.0,100.0,95.0,2018-04-11
67,Water Melon(Green) KG,25.0,30.0,28.0,2018-04-11
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-04-12
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-04-12
2,Banana Per Dozen,90.0,100.0,95.0,2018-04-12
3,Bitter Gourd KG,70.0,75.0,72.0,2018-04-12
4,Bottle Gourd KG,35.0,40.0,38.0,2018-04-12
5,Brd Leaf Mustard KG,70.0,80.0,75.0,2018-04-12
6,Brinjal Long KG,35.0,40.0,38.0,2018-04-12
7,Brinjal Round KG,35.0,40.0,38.0,2018-04-12
8,Brocauli KG,55.0,60.0,58.0,2018-04-12
9,Cabbage(Local) KG,25.0,30.0,28.0,2018-04-12
10,Capsicum KG,55.0,60.0,58.0,2018-04-12
11,Carrot(Local) KG,30.0,35.0,33.0,2018-04-12
12,Cauli Local KG,50.0,55.0,52.0,2018-04-12
13,Celery KG,150.0,160.0,155.0,2018-04-12
14,Chilli Dry KG,190.0,200.0,195.0,2018-04-12
15,Chilli Green KG,65.0,70.0,68.0,2018-04-12
16,Christophine KG,35.0,40.0,38.0,2018-04-12
17,Clive Green KG,70.0,80.0,75.0,2018-04-12
18,Coriander Green KG,90.0,100.0,95.0,2018-04-12
19,Cow pea(Long) KG,85.0,90.0,88.0,2018-04-12
20,Cress Leaf KG,90.0,95.0,93.0,2018-04-12
21,Cucumber(Local) KG,75.0,80.0,78.0,2018-04-12
22,Fennel Leaf KG,90.0,95.0,93.0,2018-04-12
23,Fenugreek Leaf KG,90.0,95.0,93.0,2018-04-12
24,Fish Fresh KG,230.0,240.0,235.0,2018-04-12
25,French Bean(Local) KG,75.0,80.0,78.0,2018-04-12
26,Garlic Dry Chinese KG,140.0,150.0,145.0,2018-04-12
27,Garlic Dry Nepali KG,120.0,130.0,125.0,2018-04-12
28,Garlic Green KG,90.0,100.0,95.0,2018-04-12
29,Ginger KG,55.0,60.0,58.0,2018-04-12
30,Grapes(Green) KG,130.0,140.0,135.0,2018-04-12
31,Green Peas KG,45.0,50.0,48.0,2018-04-12
32,Gundruk KG,150.0,160.0,155.0,2018-04-12
33,Jack Fruit KG,60.0,70.0,65.0,2018-04-12
34,Knolkhol KG,50.0,55.0,53.0,2018-04-12
35,Lettuce KG,90.0,95.0,93.0,2018-04-12
36,Lime KG,999.99,999.99,999.99,2018-04-12
37,Mint KG,150.0,160.0,155.0,2018-04-12
38,Mushroom(Kanya) KG,180.0,190.0,185.0,2018-04-12
39,Mustard Leaf KG,70.0,80.0,75.0,2018-04-12
40,Okara KG,55.0,60.0,58.0,2018-04-12
41,Onion Dry (Indian) KG,25.0,27.0,26.0,2018-04-12
42,Onion Green KG,60.0,65.0,63.0,2018-04-12
43,Orange(Nepali) KG,100.0,110.0,105.0,2018-04-12
44,Papaya(Nepali) KG,50.0,60.0,55.0,2018-04-12
45,Parseley KG,150.0,160.0,155.0,2018-04-12
46,Pear(Local) KG,160.0,170.0,165.0,2018-04-12
47,Pineapple 1 Pc,100.0,110.0,105.0,2018-04-12
48,Pointed Gourd(Local) KG,65.0,70.0,68.0,2018-04-12
49,Pomegranate KG,220.0,230.0,225.0,2018-04-12
50,Potato Red KG,32.0,34.0,33.0,2018-04-12
51,Potato White KG,30.0,32.0,31.0,2018-04-12
52,Pumpkin KG,35.0,40.0,38.0,2018-04-12
53,Raddish White(Local) KG,30.0,35.0,33.0,2018-04-12
54,Red Cabbbage KG,50.0,55.0,53.0,2018-04-12
55,Smooth Gourd KG,65.0,70.0,68.0,2018-04-12
56,Spinach Leaf KG,90.0,95.0,93.0,2018-04-12
57,Squash(Long) KG,45.0,50.0,48.0,2018-04-12
58,Sugarbeet KG,60.0,65.0,63.0,2018-04-12
59,Sweet Orange KG,130.0,140.0,135.0,2018-04-12
60,Sword Bean KG,95.0,100.0,98.0,2018-04-12
61,Tamarind KG,150.0,160.0,155.0,2018-04-12
62,Tofu KG,60.0,70.0,65.0,2018-04-12
63,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-04-12
64,Tomato Small(Local) KG,28.0,33.0,30.0,2018-04-12
65,Turnip A KG,70.0,80.0,75.0,2018-04-12
66,Water Melon(Green) KG,25.0,30.0,28.0,2018-04-12
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-04-13
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-04-13
2,Banana Per Dozen,90.0,100.0,95.0,2018-04-13
3,Bitter Gourd KG,65.0,70.0,68.0,2018-04-13
4,Bottle Gourd KG,30.0,35.0,33.0,2018-04-13
5,Brd Leaf Mustard KG,70.0,80.0,75.0,2018-04-13
6,Brinjal Long KG,35.0,40.0,38.0,2018-04-13
7,Brinjal Round KG,35.0,40.0,38.0,2018-04-13
8,Brocauli KG,55.0,60.0,58.0,2018-04-13
9,Cabbage(Local) KG,25.0,30.0,28.0,2018-04-13
10,Capsicum KG,55.0,60.0,58.0,2018-04-13
11,Carrot(Local) KG,30.0,35.0,33.0,2018-04-13
12,Cauli Local KG,50.0,55.0,53.0,2018-04-13
13,Celery KG,150.0,160.0,155.0,2018-04-13
14,Chilli Dry KG,190.0,200.0,195.0,2018-04-13
15,Chilli Green KG,65.0,70.0,68.0,2018-04-13
16,Christophine KG,35.0,40.0,38.0,2018-04-13
17,Clive Green KG,70.0,80.0,75.0,2018-04-13
18,Coriander Green KG,90.0,100.0,95.0,2018-04-13
19,Cow pea(Long) KG,85.0,90.0,88.0,2018-04-13
20,Cress Leaf KG,90.0,95.0,93.0,2018-04-13
21,Cucumber(Local) KG,55.0,60.0,58.0,2018-04-13
22,Fennel Leaf KG,90.0,95.0,93.0,2018-04-13
23,Fenugreek Leaf KG,90.0,95.0,93.0,2018-04-13
24,Fish Fresh KG,230.0,240.0,235.0,2018-04-13
25,French Bean(Local) KG,75.0,80.0,78.0,2018-04-13
26,Garlic Dry Chinese KG,140.0,150.0,145.0,2018-04-13
27,Garlic Dry Nepali KG,120.0,130.0,125.0,2018-04-13
28,Garlic Green KG,90.0,100.0,95.0,2018-04-13
29,Ginger KG,55.0,60.0,58.0,2018-04-13
30,Grapes(Green) KG,130.0,140.0,135.0,2018-04-13
31,Green Peas KG,45.0,50.0,48.0,2018-04-13
32,Gundruk KG,150.0,160.0,155.0,2018-04-13
33,Jack Fruit KG,60.0,70.0,65.0,2018-04-13
34,Knolkhol KG,50.0,55.0,53.0,2018-04-13
35,Lettuce KG,90.0,95.0,93.0,2018-04-13
36,Lime KG,999.99,999.99,999.99,2018-04-13
37,Mint KG,150.0,160.0,155.0,2018-04-13
38,Mushroom(Kanya) KG,190.0,200.0,195.0,2018-04-13
39,Mustard Leaf KG,70.0,80.0,75.0,2018-04-13
40,Okara KG,55.0,60.0,58.0,2018-04-13
41,Onion Dry (Indian) KG,24.0,26.0,25.0,2018-04-13
42,Onion Green KG,60.0,65.0,63.0,2018-04-13
43,Orange(Nepali) KG,100.0,110.0,105.0,2018-04-13
44,Papaya(Nepali) KG,50.0,60.0,55.0,2018-04-13
45,Parseley KG,150.0,160.0,155.0,2018-04-13
46,Pear(Local) KG,160.0,170.0,165.0,2018-04-13
47,Pineapple 1 Pc,100.0,110.0,105.0,2018-04-13
48,Pointed Gourd(Local) KG,55.0,60.0,58.0,2018-04-13
49,Pomegranate KG,220.0,230.0,225.0,2018-04-13
50,Potato Red KG,32.0,34.0,33.0,2018-04-13
51,Potato White KG,30.0,32.0,31.0,2018-04-13
52,Pumpkin KG,35.0,40.0,38.0,2018-04-13
53,Raddish White(Local) KG,30.0,35.0,33.0,2018-04-13
54,Red Cabbbage KG,50.0,55.0,53.0,2018-04-13
55,Smooth Gourd KG,90.0,100.0,95.0,2018-04-13
56,Spinach Leaf KG,90.0,95.0,93.0,2018-04-13
57,Squash(Long) KG,50.0,55.0,53.0,2018-04-13
58,Sugarbeet KG,60.0,65.0,63.0,2018-04-13
59,Sweet Orange KG,130.0,140.0,135.0,2018-04-13
60,Sword Bean KG,95.0,100.0,98.0,2018-04-13
61,Tamarind KG,150.0,160.0,155.0,2018-04-13
62,Tofu KG,60.0,70.0,65.0,2018-04-13
63,Tomato Big(Nepali) KG,30.0,38.0,34.0,2018-04-13
64,Tomato Small(Local) KG,35.0,40.0,38.0,2018-04-13
65,Turnip A KG,70.0,80.0,75.0,2018-04-13
66,Water Melon(Green) KG,25.0,30.0,28.0,2018-04-13
0,Apple(Jholey) KG,90.0,100.0,95.0,2018-04-14
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-04-14
2,Banana Per Dozen,90.0,100.0,95.0,2018-04-14
3,Bitter Gourd KG,65.0,70.0,68.0,2018-04-14
4,Bottle Gourd KG,35.0,40.0,38.0,2018-04-14
5,Brd Leaf Mustard KG,70.0,80.0,75.0,2018-04-14
6,Brinjal Long KG,30.0,35.0,33.0,2018-04-14
7,Brinjal Round KG,30.0,35.0,33.0,2018-04-14
8,Brocauli KG,55.0,60.0,58.0,2018-04-14
9,Cabbage(Local) KG,25.0,30.0,28.0,2018-04-14
10,Capsicum KG,65.0,70.0,68.0,2018-04-14
11,Carrot(Local) KG,30.0,35.0,33.0,2018-04-14
12,Cauli Local KG,50.0,55.0,53.0,2018-04-14
13,Celery KG,150.0,160.0,155.0,2018-04-14
14,Chilli Dry KG,190.0,200.0,195.0,2018-04-14
15,Chilli Green KG,65.0,70.0,68.0,2018-04-14
16,Christophine KG,35.0,40.0,38.0,2018-04-14
17,Clive Green KG,70.0,80.0,75.0,2018-04-14
18,Coriander Green KG,90.0,100.0,95.0,2018-04-14
19,Cow pea(Long) KG,85.0,90.0,88.0,2018-04-14
20,Cress Leaf KG,90.0,95.0,93.0,2018-04-14
21,Cucumber(Local) KG,55.0,60.0,58.0,2018-04-14
22,Fennel Leaf KG,90.0,95.0,93.0,2018-04-14
23,Fenugreek Leaf KG,90.0,95.0,93.0,2018-04-14
24,Fish Fresh KG,230.0,240.0,235.0,2018-04-14
25,French Bean(Local) KG,75.0,80.0,78.0,2018-04-14
26,Garlic Dry Chinese KG,140.0,150.0,145.0,2018-04-14
27,Garlic Dry Nepali KG,120.0,130.0,125.0,2018-04-14
28,Garlic Green KG,90.0,100.0,95.0,2018-04-14
29,Ginger KG,55.0,60.0,58.0,2018-04-14
30,Grapes(Green) KG,130.0,140.0,135.0,2018-04-14
31,Green Peas KG,45.0,50.0,48.0,2018-04-14
32,Gundruk KG,150.0,160.0,155.0,2018-04-14
33,Jack Fruit KG,60.0,70.0,65.0,2018-04-14
34,Knolkhol KG,50.0,55.0,53.0,2018-04-14
35,Lettuce KG,90.0,95.0,93.0,2018-04-14
36,Lime KG,250.0,260.0,255.0,2018-04-14
37,Mint KG,150.0,160.0,155.0,2018-04-14
38,Mushroom(Kanya) KG,190.0,200.0,195.0,2018-04-14
39,Mustard Leaf KG,70.0,80.0,75.0,2018-04-14
40,Okara KG,65.0,70.0,68.0,2018-04-14
41,Onion Dry (Indian) KG,24.0,26.0,25.0,2018-04-14
42,Onion Green KG,60.0,65.0,63.0,2018-04-14
43,Orange(Nepali) KG,100.0,110.0,105.0,2018-04-14
44,Papaya(Nepali) KG,50.0,60.0,55.0,2018-04-14
45,Parseley KG,150.0,160.0,155.0,2018-04-14
46,Pear(Local) KG,160.0,170.0,165.0,2018-04-14
47,Pineapple 1 Pc,100.0,110.0,105.0,2018-04-14
48,Pointed Gourd(Local) KG,65.0,70.0,68.0,2018-04-14
49,Pomegranate KG,220.0,230.0,225.0,2018-04-14
50,Potato Red KG,32.0,34.0,33.0,2018-04-14
51,Potato White KG,30.0,32.0,31.0,2018-04-14
52,Pumpkin KG,35.0,40.0,38.0,2018-04-14
53,Raddish White(Local) KG,35.0,40.0,38.0,2018-04-14
54,Red Cabbbage KG,50.0,55.0,53.0,2018-04-14
55,Smooth Gourd KG,85.0,90.0,88.0,2018-04-14
56,Spinach Leaf KG,90.0,95.0,93.0,2018-04-14
57,Squash(Long) KG,50.0,55.0,53.0,2018-04-14
58,Sugarbeet KG,60.0,65.0,63.0,2018-04-14
59,Sweet Orange KG,130.0,140.0,135.0,2018-04-14
60,Sword Bean KG,95.0,100.0,98.0,2018-04-14
61,Tamarind KG,150.0,160.0,155.0,2018-04-14
62,Tofu KG,60.0,70.0,65.0,2018-04-14
63,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-04-14
64,Tomato Small(Local) KG,30.0,35.0,33.0,2018-04-14
65,Turnip A KG,70.0,80.0,75.0,2018-04-14
66,Water Melon(Green) KG,25.0,30.0,28.0,2018-04-14
0,Apple(Jholey) KG,100.0,110.0,105.0,2018-04-15
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-04-15
2,Banana Per Dozen,100.0,110.0,105.0,2018-04-15
3,Barela KG,55.0,60.0,58.0,2018-04-15
4,Bitter Gourd KG,65.0,70.0,68.0,2018-04-15
5,Bottle Gourd KG,30.0,35.0,33.0,2018-04-15
6,Brd Leaf Mustard KG,90.0,95.0,93.0,2018-04-15
7,Brinjal Long KG,35.0,40.0,38.0,2018-04-15
8,Brinjal Round KG,35.0,40.0,38.0,2018-04-15
9,Brocauli KG,65.0,70.0,68.0,2018-04-15
10,Cabbage(Local) KG,25.0,30.0,28.0,2018-04-15
11,Capsicum KG,55.0,60.0,58.0,2018-04-15
12,Carrot(Local) KG,45.0,50.0,48.0,2018-04-15
13,Cauli Local KG,50.0,55.0,52.0,2018-04-15
14,Celery KG,150.0,160.0,155.0,2018-04-15
15,Chilli Dry KG,190.0,200.0,195.0,2018-04-15
16,Chilli Green KG,65.0,70.0,68.0,2018-04-15
17,Christophine KG,35.0,40.0,38.0,2018-04-15
18,Clive Green KG,70.0,80.0,75.0,2018-04-15
19,Coriander Green KG,110.0,120.0,115.0,2018-04-15
20,Cow pea(Long) KG,75.0,80.0,78.0,2018-04-15
21,Cress Leaf KG,90.0,95.0,93.0,2018-04-15
22,Cucumber(Local) KG,55.0,60.0,58.0,2018-04-15
23,Fennel Leaf KG,90.0,95.0,93.0,2018-04-15
24,Fenugreek Leaf KG,90.0,95.0,93.0,2018-04-15
25,Fish Fresh KG,230.0,240.0,235.0,2018-04-15
26,French Bean(Local) KG,65.0,70.0,68.0,2018-04-15
27,Garlic Dry Chinese KG,140.0,150.0,145.0,2018-04-15
28,Garlic Dry Nepali KG,120.0,130.0,125.0,2018-04-15
29,Garlic Green KG,90.0,100.0,95.0,2018-04-15
30,Ginger KG,55.0,60.0,58.0,2018-04-15
31,Grapes(Green) KG,140.0,150.0,145.0,2018-04-15
32,Green Peas KG,45.0,50.0,48.0,2018-04-15
33,Gundruk KG,150.0,160.0,155.0,2018-04-15
34,Jack Fruit KG,60.0,70.0,65.0,2018-04-15
35,Knolkhol KG,50.0,60.0,55.0,2018-04-15
36,Lettuce KG,90.0,95.0,93.0,2018-04-15
37,Lime KG,240.0,250.0,245.0,2018-04-15
38,Mint KG,150.0,160.0,155.0,2018-04-15
39,Mushroom(Kanya) KG,230.0,240.0,235.0,2018-04-15
40,Mustard Leaf KG,90.0,95.0,93.0,2018-04-15
41,Okara KG,55.0,60.0,58.0,2018-04-15
42,Onion Dry (Indian) KG,24.0,26.0,25.0,2018-04-15
43,Onion Green KG,65.0,70.0,68.0,2018-04-15
44,Orange(Nepali) KG,140.0,150.0,145.0,2018-04-15
45,Papaya(Nepali) KG,65.0,70.0,68.0,2018-04-15
46,Parseley KG,150.0,160.0,155.0,2018-04-15
47,Pear(Local) KG,160.0,170.0,165.0,2018-04-15
48,Pineapple 1 Pc,100.0,110.0,105.0,2018-04-15
49,Pointed Gourd(Local) KG,65.0,70.0,68.0,2018-04-15
50,Pomegranate KG,250.0,270.0,260.0,2018-04-15
51,Potato Red KG,28.0,30.0,29.0,2018-04-15
52,Potato White KG,26.0,28.0,27.0,2018-04-15
53,Pumpkin KG,28.0,39.0,32.0,2018-04-15
54,Raddish White(Local) KG,25.0,30.0,28.0,2018-04-15
55,Red Cabbbage KG,50.0,60.0,55.0,2018-04-15
56,Smooth Gourd KG,75.0,80.0,78.0,2018-04-15
57,Spinach Leaf KG,90.0,95.0,93.0,2018-04-15
58,Squash(Long) KG,45.0,50.0,48.0,2018-04-15
59,Sugarbeet KG,60.0,70.0,65.0,2018-04-15
60,Sweet Orange KG,140.0,150.0,145.0,2018-04-15
61,Tamarind KG,150.0,160.0,155.0,2018-04-15
62,Tofu KG,60.0,70.0,65.0,2018-04-15
63,Tomato Big(Nepali) KG,30.0,35.0,33.0,2018-04-15
64,Tomato Small(Local) KG,35.0,40.0,38.0,2018-04-15
65,Turnip A KG,90.0,95.0,93.0,2018-04-15
66,Water Melon(Green) KG,28.0,30.0,29.0,2018-04-15
0,Apple(Jholey) KG,100.0,110.0,105.0,2018-04-16
1,Bamboo Shoot KG,70.0,80.0,75.0,2018-04-16
2,Banana Per Dozen,100.0,110.0,105.0,2018-04-16
3,Barela KG,55.0,60.0,58.0,2018-04-16
4,Bitter Gourd KG,50.0,55.0,53.0,2018-04-16
5,Bottle Gourd KG,30.0,35.0,33.0,2018-04-16
6,Brd Leaf Mustard KG,90.0,95.0,93.0,2018-04-16
7,Brinjal Long KG,35.0,40.0,38.0,2018-04-16
8,Brinjal Round KG,35.0,40.0,38.0,2018-04-16
9,Brocauli KG,65.0,70.0,68.0,2018-04-16
10,Cabbage(Local) KG,25.0,30.0,28.0,2018-04-16
11,Capsicum KG,60.0,65.0,63.0,2018-04-16
12,Carrot(Local) KG,45.0,50.0,48.0,2018-04-16
13,Cauli Local KG,50.0,55.0,53.0,2018-04-16
14,Celery KG,150.0,160.0,155.0,2018-04-16
15,Chilli Dry KG,190.0,200.0,195.0,2018-04-16
16,Chilli Green KG,60.0,65.0,63.0,2018-04-16
17,Christophine KG,35.0,40.0,38.0,2018-04-16
18,Clive Green KG,70.0,80.0,75.0,2018-04-16
19,Coriander Green KG,110.0,120.0,115.0,2018-04-16
20,Cow pea(Long) KG,75.0,80.0,78.0,2018-04-16
21,Cress Leaf KG,90.0,95.0,93.0,2018-04-16
22,Cucumber(Local) KG,55.0,60.0,58.0,2018-04-16
23,Fennel Leaf KG,90.0,95.0,93.0,2018-04-16
24,Fenugreek Leaf KG,90.0,95.0,93.0,2018-04-16
25,Fish Fresh KG,240.0,250.0,245.0,2018-04-16
26,French Bean(Local) KG,65.0,70.0,68.0,2018-04-16
27,Garlic Dry Chinese KG,140.0,150.0,145.0,2018-04-16
28,Garlic Dry Nepali KG,120.0,130.0,125.0,2018-04-16
29,Garlic Green KG,90.0,100.0,95.0,2018-04-16
30,Ginger KG,55.0,60.0,58.0,2018-04-16
31,Grapes(Green) KG,150.0,160.0,155.0,2018-04-16
32,Green Peas KG,50.0,55.0,53.0,2018-04-16
33,Gundruk KG,150.0,160.0,155.0,2018-04-16
34,Jack Fruit KG,60.0,70.0,65.0,2018-04-16
35,Knolkhol KG,50.0,60.0,55.0,2018-04-16
