,Product,Minimum,Maximum,Average,Date
47,Potato Red KG,45.0,47.0,46.0,2020-07-01
48,Potato Red(Mude) KG,32.0,35.0,33.0,2020-07-01
49,Potato White KG,30.0,35.0,33.0,2020-07-01
50,Pumpkin KG,25.0,30.0,27.0,2020-07-01
51,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-07-01
52,Raddish White(Local) KG,10.0,15.0,12.0,2020-07-01
53,Smooth Gourd KG,25.0,30.0,28.0,2020-07-01
54,Snake Gourd KG,30.0,35.0,33.0,2020-07-01
55,Soyabean Green KG,50.0,60.0,55.0,2020-07-01
56,Spinach Leaf KG,20.0,25.0,22.0,2020-07-01
57,Squash(Round) KG,25.0,30.0,28.0,2020-07-01
58,Sugarbeet KG,50.0,60.0,55.0,2020-07-01
59,Tamarind KG,130.0,140.0,135.0,2020-07-01
60,Tofu KG,90.0,100.0,95.0,2020-07-01
61,Tomato Small(Local) KG,15.0,20.0,18.0,2020-07-01
62,Tomato Small(Tunnel) KG,25.0,30.0,28.0,2020-07-01
63,Turnip A KG,25.0,30.0,28.0,2020-07-01
64,Water Melon(Green) KG,30.0,35.0,33.0,2020-07-01
0,Apple(Jholey) KG,90.0,100.0,95.0,2020-07-02
1,Asparagus KG,250.0,260.0,255.0,2020-07-02
2,Bamboo Shoot KG,110.0,120.0,115.0,2020-07-02
3,Banana Per Dozen,70.0,80.0,75.0,2020-07-02
4,Bitter Gourd KG,40.0,45.0,42.0,2020-07-02
5,Bottle Gourd KG,45.0,50.0,48.0,2020-07-02
6,Brd Leaf Mustard KG,20.0,25.0,22.0,2020-07-02
7,Brinjal Long KG,25.0,30.0,28.0,2020-07-02
8,Cabbage(Local) KG,10.0,15.0,12.0,2020-07-02
9,Capsicum KG,110.0,120.0,115.0,2020-07-02
10,Carrot(Local) KG,45.0,50.0,48.0,2020-07-02
11,Cauli Local KG,40.0,45.0,42.0,2020-07-02
12,Chilli Dry KG,290.0,300.0,295.0,2020-07-02
13,Chilli Green KG,35.0,40.0,38.0,2020-07-02
14,Chilli Green(Akbare) KG,90.0,100.0,95.0,2020-07-02
15,Chilli Green(Bullet) KG,20.0,25.0,22.0,2020-07-02
16,Chilli Green(Machhe) KG,25.0,30.0,28.0,2020-07-02
17,Coriander Green KG,490.0,500.0,495.0,2020-07-02
18,Cow pea(Long) KG,50.0,60.0,55.0,2020-07-02
19,Cress Leaf KG,25.0,30.0,28.0,2020-07-02
20,Fish Fresh(Bachuwa) KG,225.0,230.0,228.0,2020-07-02
21,Fish Fresh(Chhadi) KG,215.0,220.0,218.0,2020-07-02
22,Fish Fresh(Mungari) KG,225.0,230.0,228.0,2020-07-02
23,Fish Fresh(Rahu) KG,325.0,330.0,328.0,2020-07-02
24,French Bean(Hybrid) KG,60.0,70.0,65.0,2020-07-02
25,French Bean(Local) KG,60.0,70.0,65.0,2020-07-02
26,Garlic Dry Chinese KG,170.0,180.0,175.0,2020-07-02
27,Garlic Dry Nepali KG,130.0,140.0,135.0,2020-07-02
28,Garlic Green KG,60.0,70.0,65.0,2020-07-02
29,Ginger KG,130.0,140.0,135.0,2020-07-02
30,Gundruk KG,290.0,300.0,295.0,2020-07-02
31,Lime KG,80.0,90.0,85.0,2020-07-02
32,Litchi(Local) KG,60.0,70.0,65.0,2020-07-02
33,Mango(Maldah) KG,60.0,70.0,65.0,2020-07-02
34,Mint KG,80.0,90.0,85.0,2020-07-02
35,Mushroom(Button) KG,300.0,310.0,305.0,2020-07-02
36,Mushroom(Kanya) KG,170.0,180.0,175.0,2020-07-02
37,Mustard Leaf KG,20.0,25.0,22.0,2020-07-02
38,Neuro KG,100.0,110.0,105.0,2020-07-02
39,Okara KG,50.0,60.0,55.0,2020-07-02
40,Onion Dry (Indian) KG,30.0,32.0,31.0,2020-07-02
41,Onion Green KG,45.0,50.0,48.0,2020-07-02
42,Papaya(Indian) KG,70.0,80.0,75.0,2020-07-02
43,Pointed Gourd(Local) KG,35.0,40.0,38.0,2020-07-02
44,Pomegranate KG,140.0,150.0,145.0,2020-07-02
45,Potato Red KG,45.0,47.0,46.0,2020-07-02
46,Potato Red(Mude) KG,34.0,36.0,35.0,2020-07-02
47,Potato White KG,33.0,35.0,34.0,2020-07-02
48,Pumpkin KG,25.0,30.0,28.0,2020-07-02
49,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-07-02
50,Raddish White(Local) KG,10.0,15.0,12.0,2020-07-02
51,Smooth Gourd KG,45.0,50.0,48.0,2020-07-02
52,Snake Gourd KG,35.0,40.0,38.0,2020-07-02
53,Soyabean Green KG,45.0,50.0,48.0,2020-07-02
54,Spinach Leaf KG,20.0,25.0,22.0,2020-07-02
55,Sponge Gourd KG,35.0,40.0,38.0,2020-07-02
56,Sugarbeet KG,50.0,60.0,55.0,2020-07-02
57,Tamarind KG,130.0,140.0,135.0,2020-07-02
58,Tofu KG,90.0,100.0,95.0,2020-07-02
59,Tomato Small(Local) KG,10.0,15.0,13.0,2020-07-02
60,Tomato Small(Tunnel) KG,20.0,26.0,23.0,2020-07-02
61,Turnip A KG,25.0,30.0,28.0,2020-07-02
62,Water Melon(Green) KG,30.0,35.0,33.0,2020-07-02
0,Apple(Jholey) KG,90.0,100.0,95.0,2020-07-03
1,Asparagus KG,250.0,260.0,255.0,2020-07-03
2,Bamboo Shoot KG,110.0,120.0,115.0,2020-07-03
3,Banana Per Dozen,70.0,80.0,75.0,2020-07-03
4,Bitter Gourd KG,35.0,40.0,38.0,2020-07-03
5,Brd Leaf Mustard KG,20.0,25.0,22.0,2020-07-03
6,Brinjal Long KG,40.0,45.0,42.0,2020-07-03
7,Cabbage(Local) KG,15.0,20.0,18.0,2020-07-03
8,Capsicum KG,140.0,150.0,145.0,2020-07-03
9,Carrot(Local) KG,45.0,50.0,48.0,2020-07-03
10,Cauli Local KG,40.0,45.0,42.0,2020-07-03
11,Chilli Dry KG,290.0,300.0,295.0,2020-07-03
12,Chilli Green KG,35.0,40.0,38.0,2020-07-03
13,Chilli Green(Akbare) KG,90.0,100.0,95.0,2020-07-03
14,Chilli Green(Bullet) KG,20.0,25.0,22.0,2020-07-03
15,Chilli Green(Machhe) KG,25.0,30.0,28.0,2020-07-03
16,Coriander Green KG,450.0,460.0,455.0,2020-07-03
17,Cow pea(Long) KG,45.0,50.0,48.0,2020-07-03
18,Cress Leaf KG,25.0,30.0,28.0,2020-07-03
19,Fish Fresh(Bachuwa) KG,225.0,230.0,228.0,2020-07-03
20,Fish Fresh(Chhadi) KG,215.0,220.0,218.0,2020-07-03
21,Fish Fresh(Mungari) KG,225.0,230.0,228.0,2020-07-03
22,Fish Fresh(Rahu) KG,325.0,330.0,328.0,2020-07-03
23,French Bean(Hybrid) KG,65.0,70.0,68.0,2020-07-03
24,French Bean(Local) KG,60.0,65.0,62.0,2020-07-03
25,Garlic Dry Chinese KG,170.0,180.0,175.0,2020-07-03
26,Garlic Dry Nepali KG,130.0,140.0,135.0,2020-07-03
27,Garlic Green KG,50.0,60.0,55.0,2020-07-03
28,Ginger KG,130.0,140.0,135.0,2020-07-03
29,Gundruk KG,290.0,300.0,295.0,2020-07-03
30,Lime KG,70.0,80.0,75.0,2020-07-03
31,Litchi(Local) KG,50.0,60.0,55.0,2020-07-03
32,Mango(Maldah) KG,60.0,70.0,65.0,2020-07-03
33,Mint KG,80.0,90.0,85.0,2020-07-03
34,Mushroom(Button) KG,290.0,300.0,295.0,2020-07-03
35,Mushroom(Kanya) KG,170.0,180.0,175.0,2020-07-03
36,Mustard Leaf KG,20.0,25.0,22.0,2020-07-03
37,Neuro KG,100.0,110.0,105.0,2020-07-03
38,Okara KG,50.0,60.0,55.0,2020-07-03
39,Onion Dry (Indian) KG,30.0,32.0,31.0,2020-07-03
40,Onion Green KG,50.0,60.0,55.0,2020-07-03
41,Papaya(Indian) KG,70.0,80.0,75.0,2020-07-03
42,Pointed Gourd(Local) KG,45.0,50.0,48.0,2020-07-03
43,Pomegranate KG,140.0,150.0,145.0,2020-07-03
44,Potato Red KG,50.0,52.0,51.0,2020-07-03
45,Potato Red(Mude) KG,42.0,45.0,43.0,2020-07-03
46,Potato White KG,40.0,42.0,41.0,2020-07-03
47,Pumpkin KG,20.0,25.0,22.0,2020-07-03
48,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-07-03
49,Raddish White(Local) KG,10.0,15.0,12.0,2020-07-03
50,Smooth Gourd KG,50.0,60.0,55.0,2020-07-03
51,Snake Gourd KG,35.0,40.0,38.0,2020-07-03
52,Soyabean Green KG,50.0,60.0,55.0,2020-07-03
53,Spinach Leaf KG,20.0,25.0,22.0,2020-07-03
54,Sponge Gourd KG,45.0,50.0,48.0,2020-07-03
55,Sugarbeet KG,50.0,60.0,55.0,2020-07-03
56,Tamarind KG,130.0,140.0,135.0,2020-07-03
57,Tofu KG,90.0,100.0,95.0,2020-07-03
58,Tomato Small(Local) KG,10.0,15.0,12.0,2020-07-03
59,Tomato Small(Tunnel) KG,20.0,25.0,22.0,2020-07-03
60,Turnip A KG,25.0,30.0,28.0,2020-07-03
61,Water Melon(Green) KG,30.0,35.0,33.0,2020-07-03
0,Apple(Fuji) KG,140.0,150.0,145.0,2020-07-04
1,Apple(Jholey) KG,90.0,100.0,95.0,2020-07-04
2,Asparagus KG,250.0,260.0,255.0,2020-07-04
3,Bamboo Shoot KG,110.0,120.0,115.0,2020-07-04
4,Banana Per Dozen,70.0,80.0,75.0,2020-07-04
5,Bitter Gourd KG,35.0,40.0,37.0,2020-07-04
6,Bottle Gourd KG,45.0,50.0,48.0,2020-07-04
7,Brd Leaf Mustard KG,30.0,35.0,33.0,2020-07-04
8,Brinjal Long KG,45.0,50.0,48.0,2020-07-04
9,Cabbage(Local) KG,15.0,20.0,18.0,2020-07-04
10,Capsicum KG,140.0,150.0,145.0,2020-07-04
11,Carrot(Local) KG,45.0,50.0,48.0,2020-07-04
12,Cauli Local KG,35.0,40.0,38.0,2020-07-04
13,Chilli Dry KG,290.0,300.0,295.0,2020-07-04
14,Chilli Green KG,35.0,40.0,38.0,2020-07-04
15,Chilli Green(Akbare) KG,90.0,100.0,95.0,2020-07-04
16,Chilli Green(Bullet) KG,20.0,25.0,22.0,2020-07-04
17,Coriander Green KG,450.0,460.0,455.0,2020-07-04
18,Cow pea(Long) KG,45.0,50.0,48.0,2020-07-04
19,Cress Leaf KG,30.0,35.0,33.0,2020-07-04
20,Fish Fresh(Bachuwa) KG,225.0,230.0,228.0,2020-07-04
21,Fish Fresh(Chhadi) KG,215.0,220.0,218.0,2020-07-04
22,Fish Fresh(Mungari) KG,225.0,230.0,228.0,2020-07-04
23,Fish Fresh(Rahu) KG,325.0,330.0,328.0,2020-07-04
24,French Bean(Hybrid) KG,65.0,70.0,68.0,2020-07-04
25,French Bean(Local) KG,65.0,70.0,68.0,2020-07-04
26,Garlic Dry Chinese KG,170.0,180.0,175.0,2020-07-04
27,Garlic Dry Nepali KG,130.0,140.0,135.0,2020-07-04
28,Garlic Green KG,60.0,70.0,65.0,2020-07-04
29,Ginger KG,130.0,140.0,135.0,2020-07-04
30,Gundruk KG,290.0,300.0,295.0,2020-07-04
31,Lime KG,80.0,90.0,85.0,2020-07-04
32,Litchi(Local) KG,60.0,70.0,65.0,2020-07-04
33,Mango(Maldah) KG,60.0,70.0,65.0,2020-07-04
34,Mint KG,80.0,90.0,85.0,2020-07-04
35,Mushroom(Button) KG,290.0,300.0,295.0,2020-07-04
36,Mushroom(Kanya) KG,170.0,180.0,175.0,2020-07-04
37,Mustard Leaf KG,30.0,35.0,33.0,2020-07-04
38,Neuro KG,100.0,110.0,105.0,2020-07-04
39,Okara KG,50.0,60.0,55.0,2020-07-04
40,Onion Dry (Indian) KG,30.0,32.0,31.0,2020-07-04
41,Onion Green KG,45.0,50.0,48.0,2020-07-04
42,Papaya(Indian) KG,70.0,80.0,75.0,2020-07-04
43,Pointed Gourd(Local) KG,45.0,50.0,48.0,2020-07-04
44,Pomegranate KG,140.0,150.0,145.0,2020-07-04
45,Potato Red KG,51.0,53.0,52.0,2020-07-04
46,Potato Red(Mude) KG,45.0,47.0,46.0,2020-07-04
47,Potato White KG,44.0,46.0,45.0,2020-07-04
48,Pumpkin KG,25.0,30.0,28.0,2020-07-04
49,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-07-04
50,Raddish White(Local) KG,10.0,15.0,12.0,2020-07-04
51,Smooth Gourd KG,50.0,60.0,55.0,2020-07-04
52,Snake Gourd KG,35.0,40.0,38.0,2020-07-04
53,Soyabean Green KG,50.0,60.0,55.0,2020-07-04
54,Spinach Leaf KG,30.0,35.0,33.0,2020-07-04
55,Sponge Gourd KG,45.0,50.0,48.0,2020-07-04
56,Sugarbeet KG,50.0,60.0,55.0,2020-07-04
57,Tamarind KG,130.0,140.0,135.0,2020-07-04
58,Tofu KG,90.0,100.0,95.0,2020-07-04
59,Tomato Small(Local) KG,10.0,15.0,12.0,2020-07-04
60,Tomato Small(Tunnel) KG,18.0,25.0,22.0,2020-07-04
61,Turnip A KG,35.0,40.0,38.0,2020-07-04
62,Water Melon(Green) KG,30.0,35.0,33.0,2020-07-04
0,Apple(Fuji) KG,140.0,150.0,145.0,2020-07-05
1,Apple(Jholey) KG,90.0,100.0,95.0,2020-07-05
2,Asparagus KG,250.0,260.0,255.0,2020-07-05
3,Bamboo Shoot KG,110.0,120.0,115.0,2020-07-05
4,Banana Per Dozen,70.0,80.0,75.0,2020-07-05
5,Bitter Gourd KG,35.0,40.0,38.0,2020-07-05
6,Bottle Gourd KG,60.0,70.0,65.0,2020-07-05
7,Brinjal Long KG,40.0,45.0,42.0,2020-07-05
8,Cabbage(Local) KG,20.0,25.0,22.0,2020-07-05
9,Capsicum KG,140.0,150.0,145.0,2020-07-05
10,Carrot(Local) KG,45.0,50.0,48.0,2020-07-05
11,Cauli Local KG,45.0,50.0,48.0,2020-07-05
12,Chilli Dry KG,290.0,300.0,295.0,2020-07-05
13,Chilli Green KG,40.0,45.0,42.0,2020-07-05
14,Chilli Green(Akbare) KG,90.0,100.0,95.0,2020-07-05
15,Chilli Green(Bullet) KG,35.0,40.0,38.0,2020-07-05
16,Christophine KG,55.0,60.0,58.0,2020-07-05
17,Coriander Green KG,490.0,500.0,495.0,2020-07-05
18,Cow pea(Long) KG,50.0,60.0,55.0,2020-07-05
19,Cucumber(Hybrid) KG,10.0,15.0,12.0,2020-07-05
20,Cucumber(Local) KG,45.0,50.0,48.0,2020-07-05
21,Fish Fresh(Bachuwa) KG,225.0,230.0,228.0,2020-07-05
22,Fish Fresh(Chhadi) KG,215.0,220.0,218.0,2020-07-05
23,Fish Fresh(Mungari) KG,225.0,230.0,228.0,2020-07-05
24,Fish Fresh(Rahu) KG,325.0,330.0,328.0,2020-07-05
25,French Bean(Hybrid) KG,65.0,70.0,68.0,2020-07-05
26,French Bean(Local) KG,60.0,70.0,65.0,2020-07-05
27,Garlic Dry Chinese KG,170.0,180.0,175.0,2020-07-05
28,Garlic Dry Nepali KG,130.0,140.0,135.0,2020-07-05
29,Garlic Green KG,90.0,100.0,95.0,2020-07-05
30,Ginger KG,135.0,140.0,138.0,2020-07-05
31,Gundruk KG,290.0,300.0,295.0,2020-07-05
32,Jack Fruit KG,35.0,40.0,38.0,2020-07-05
33,Lime KG,70.0,80.0,75.0,2020-07-05
34,Mango(Maldah) KG,60.0,70.0,65.0,2020-07-05
35,Mint KG,80.0,90.0,85.0,2020-07-05
36,Mushroom(Button) KG,390.0,400.0,395.0,2020-07-05
37,Mushroom(Kanya) KG,190.0,200.0,195.0,2020-07-05
38,Neuro KG,100.0,110.0,105.0,2020-07-05
39,Okara KG,55.0,60.0,58.0,2020-07-05
40,Onion Dry (Indian) KG,30.0,32.0,31.0,2020-07-05
41,Onion Green KG,70.0,80.0,75.0,2020-07-05
42,Papaya(Indian) KG,70.0,80.0,75.0,2020-07-05
43,Pointed Gourd(Local) KG,40.0,45.0,42.0,2020-07-05
44,Pomegranate KG,140.0,150.0,145.0,2020-07-05
45,Potato Red KG,50.0,52.0,51.0,2020-07-05
46,Potato Red(Mude) KG,38.0,40.0,39.0,2020-07-05
47,Potato White KG,40.0,45.0,42.0,2020-07-05
48,Pumpkin KG,25.0,30.0,28.0,2020-07-05
49,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-07-05
50,Raddish White(Local) KG,15.0,20.0,18.0,2020-07-05
51,Smooth Gourd KG,60.0,70.0,65.0,2020-07-05
52,Snake Gourd KG,35.0,40.0,38.0,2020-07-05
53,Soyabean Green KG,60.0,70.0,65.0,2020-07-05
54,Sponge Gourd KG,45.0,50.0,48.0,2020-07-05
55,Sugarbeet KG,50.0,60.0,55.0,2020-07-05
56,Tamarind KG,130.0,140.0,135.0,2020-07-05
57,Tofu KG,90.0,100.0,95.0,2020-07-05
58,Tomato Small(Local) KG,15.0,20.0,18.0,2020-07-05
59,Tomato Small(Tunnel) KG,18.0,25.0,22.0,2020-07-05
60,Turnip A KG,40.0,45.0,42.0,2020-07-05
61,Water Melon(Green) KG,30.0,35.0,33.0,2020-07-05
0,Apple(Fuji) KG,140.0,150.0,145.0,2020-07-06
1,Apple(Jholey) KG,90.0,100.0,95.0,2020-07-06
2,Asparagus KG,250.0,260.0,255.0,2020-07-06
3,Bamboo Shoot KG,110.0,120.0,115.0,2020-07-06
4,Banana Per Dozen,70.0,80.0,75.0,2020-07-06
5,Bitter Gourd KG,35.0,40.0,38.0,2020-07-06
6,Brd Leaf Mustard KG,60.0,70.0,65.0,2020-07-06
7,Brinjal Long KG,40.0,50.0,45.0,2020-07-06
8,Cabbage(Local) KG,15.0,20.0,18.0,2020-07-06
9,Capsicum KG,140.0,150.0,145.0,2020-07-06
10,Carrot(Local) KG,50.0,60.0,55.0,2020-07-06
11,Cauli Local KG,45.0,50.0,48.0,2020-07-06
12,Chilli Dry KG,290.0,300.0,295.0,2020-07-06
13,Chilli Green KG,40.0,45.0,42.0,2020-07-06
14,Chilli Green(Akbare) KG,90.0,100.0,95.0,2020-07-06
15,Chilli Green(Bullet) KG,35.0,40.0,38.0,2020-07-06
16,Chilli Green(Machhe) KG,75.0,80.0,78.0,2020-07-06
17,Coriander Green KG,490.0,500.0,495.0,2020-07-06
18,Cow pea(Long) KG,40.0,45.0,42.0,2020-07-06
19,Cress Leaf KG,60.0,70.0,65.0,2020-07-06
20,Cucumber(Hybrid) KG,10.0,15.0,12.0,2020-07-06
21,Cucumber(Local) KG,40.0,50.0,45.0,2020-07-06
22,Fish Fresh(Bachuwa) KG,225.0,230.0,228.0,2020-07-06
23,Fish Fresh(Chhadi) KG,215.0,220.0,218.0,2020-07-06
24,Fish Fresh(Mungari) KG,225.0,230.0,228.0,2020-07-06
25,Fish Fresh(Rahu) KG,325.0,330.0,328.0,2020-07-06
26,French Bean(Hybrid) KG,60.0,70.0,65.0,2020-07-06
27,French Bean(Local) KG,60.0,70.0,65.0,2020-07-06
28,Garlic Dry Chinese KG,170.0,180.0,175.0,2020-07-06
29,Garlic Dry Nepali KG,130.0,140.0,135.0,2020-07-06
30,Garlic Green KG,80.0,90.0,85.0,2020-07-06
31,Ginger KG,130.0,140.0,135.0,2020-07-06
32,Gundruk KG,290.0,300.0,295.0,2020-07-06
33,Jack Fruit KG,30.0,35.0,33.0,2020-07-06
34,Lime KG,90.0,100.0,95.0,2020-07-06
35,Litchi(Local) KG,60.0,70.0,65.0,2020-07-06
36,Mango(Maldah) KG,60.0,70.0,65.0,2020-07-06
37,Mint KG,80.0,90.0,85.0,2020-07-06
38,Mushroom(Button) KG,390.0,400.0,395.0,2020-07-06
39,Mushroom(Kanya) KG,190.0,200.0,195.0,2020-07-06
40,Neuro KG,100.0,110.0,105.0,2020-07-06
41,Okara KG,50.0,60.0,55.0,2020-07-06
42,Onion Dry (Indian) KG,29.0,31.0,30.0,2020-07-06
43,Onion Green KG,75.0,80.0,78.0,2020-07-06
44,Papaya(Indian) KG,70.0,80.0,75.0,2020-07-06
45,Pointed Gourd(Local) KG,45.0,50.0,48.0,2020-07-06
46,Pomegranate KG,140.0,150.0,145.0,2020-07-06
47,Potato Red KG,49.0,51.0,50.0,2020-07-06
48,Potato Red(Mude) KG,38.0,40.0,39.0,2020-07-06
49,Potato White KG,42.0,45.0,43.0,2020-07-06
50,Pumpkin KG,25.0,30.0,28.0,2020-07-06
51,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-07-06
52,Raddish White(Local) KG,15.0,20.0,18.0,2020-07-06
53,Smooth Gourd KG,50.0,60.0,55.0,2020-07-06
54,Snake Gourd KG,35.0,40.0,38.0,2020-07-06
55,Soyabean Green KG,55.0,60.0,58.0,2020-07-06
56,Spinach Leaf KG,60.0,70.0,65.0,2020-07-06
57,Sponge Gourd KG,45.0,50.0,48.0,2020-07-06
58,Sugarbeet KG,50.0,60.0,55.0,2020-07-06
59,Tamarind KG,130.0,140.0,135.0,2020-07-06
60,Tofu KG,90.0,100.0,95.0,2020-07-06
61,Tomato Small(Local) KG,15.0,20.0,18.0,2020-07-06
62,Tomato Small(Tunnel) KG,18.0,25.0,22.0,2020-07-06
63,Turnip A KG,60.0,70.0,65.0,2020-07-06
64,Water Melon(Green) KG,30.0,35.0,33.0,2020-07-06
0,Apple(Fuji) KG,140.0,150.0,145.0,2020-07-07
1,Apple(Jholey) KG,90.0,100.0,95.0,2020-07-07
2,Asparagus KG,250.0,260.0,255.0,2020-07-07
3,Bamboo Shoot KG,110.0,120.0,115.0,2020-07-07
4,Banana Per Dozen,70.0,80.0,75.0,2020-07-07
5,Bitter Gourd KG,35.0,40.0,38.0,2020-07-07
6,Bottle Gourd KG,50.0,60.0,55.0,2020-07-07
7,Brd Leaf Mustard KG,60.0,70.0,65.0,2020-07-07
8,Brinjal Long KG,45.0,50.0,48.0,2020-07-07
9,Cabbage(Local) KG,15.0,20.0,18.0,2020-07-07
10,Capsicum KG,150.0,160.0,155.0,2020-07-07
11,Carrot(Local) KG,50.0,60.0,55.0,2020-07-07
12,Cauli Local KG,45.0,50.0,48.0,2020-07-07
13,Chilli Dry KG,290.0,300.0,295.0,2020-07-07
14,Chilli Green KG,35.0,40.0,38.0,2020-07-07
15,Chilli Green(Akbare) KG,100.0,110.0,105.0,2020-07-07
16,Chilli Green(Bullet) KG,35.0,40.0,38.0,2020-07-07
17,Chilli Green(Machhe) KG,75.0,80.0,78.0,2020-07-07
18,Christophine KG,50.0,60.0,55.0,2020-07-07
19,Coriander Green KG,490.0,500.0,495.0,2020-07-07
20,Cow pea(Long) KG,35.0,40.0,38.0,2020-07-07
21,Cress Leaf KG,60.0,70.0,65.0,2020-07-07
22,Cucumber(Hybrid) KG,10.0,15.0,12.0,2020-07-07
23,Cucumber(Local) KG,40.0,45.0,42.0,2020-07-07
24,Fish Fresh(Bachuwa) KG,225.0,230.0,228.0,2020-07-07
25,Fish Fresh(Chhadi) KG,215.0,220.0,218.0,2020-07-07
26,Fish Fresh(Mungari) KG,225.0,230.0,228.0,2020-07-07
27,Fish Fresh(Rahu) KG,325.0,330.0,328.0,2020-07-07
28,French Bean(Hybrid) KG,50.0,60.0,55.0,2020-07-07
29,French Bean(Local) KG,55.0,60.0,58.0,2020-07-07
30,Garlic Dry Chinese KG,170.0,180.0,175.0,2020-07-07
31,Garlic Dry Nepali KG,130.0,140.0,135.0,2020-07-07
32,Garlic Green KG,80.0,90.0,85.0,2020-07-07
33,Ginger KG,130.0,140.0,135.0,2020-07-07
34,Gundruk KG,290.0,300.0,295.0,2020-07-07
35,Jack Fruit KG,30.0,35.0,33.0,2020-07-07
36,Lime KG,140.0,150.0,145.0,2020-07-07
37,Litchi(Local) KG,60.0,70.0,65.0,2020-07-07
38,Mango(Maldah) KG,70.0,80.0,75.0,2020-07-07
39,Mint KG,80.0,90.0,85.0,2020-07-07
40,Mushroom(Button) KG,390.0,400.0,395.0,2020-07-07
41,Mushroom(Kanya) KG,240.0,250.0,245.0,2020-07-07
42,Neuro KG,120.0,130.0,125.0,2020-07-07
43,Okara KG,45.0,50.0,48.0,2020-07-07
44,Onion Dry (Indian) KG,30.0,32.0,31.0,2020-07-07
45,Onion Green KG,75.0,80.0,78.0,2020-07-07
46,Papaya(Indian) KG,70.0,80.0,75.0,2020-07-07
47,Pointed Gourd(Local) KG,45.0,50.0,48.0,2020-07-07
48,Pomegranate KG,140.0,150.0,145.0,2020-07-07
49,Potato Red KG,49.0,51.0,50.0,2020-07-07
50,Potato Red(Mude) KG,39.0,51.0,43.0,2020-07-07
51,Potato White KG,42.0,45.0,43.0,2020-07-07
52,Pumpkin KG,25.0,30.0,28.0,2020-07-07
53,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-07-07
54,Raddish White(Local) KG,15.0,20.0,18.0,2020-07-07
55,Smooth Gourd KG,50.0,60.0,55.0,2020-07-07
56,Snake Gourd KG,35.0,40.0,38.0,2020-07-07
57,Soyabean Green KG,65.0,70.0,68.0,2020-07-07
58,Spinach Leaf KG,60.0,70.0,65.0,2020-07-07
59,Sponge Gourd KG,45.0,50.0,48.0,2020-07-07
60,Sugarbeet KG,50.0,60.0,55.0,2020-07-07
61,Tamarind KG,130.0,140.0,135.0,2020-07-07
62,Tofu KG,90.0,100.0,95.0,2020-07-07
63,Tomato Small(Local) KG,15.0,20.0,18.0,2020-07-07
64,Tomato Small(Tunnel) KG,18.0,25.0,22.0,2020-07-07
65,Turnip A KG,60.0,70.0,65.0,2020-07-07
66,Water Melon(Green) KG,30.0,35.0,33.0,2020-07-07
0,Apple(Fuji) KG,140.0,150.0,145.0,2020-07-08
1,Apple(Jholey) KG,90.0,100.0,95.0,2020-07-08
2,Asparagus KG,250.0,260.0,255.0,2020-07-08
3,Bamboo Shoot KG,110.0,120.0,115.0,2020-07-08
4,Banana Per Dozen,70.0,80.0,75.0,2020-07-08
5,Bitter Gourd KG,35.0,40.0,38.0,2020-07-08
6,Bottle Gourd KG,50.0,60.0,55.0,2020-07-08
7,Brd Leaf Mustard KG,60.0,70.0,65.0,2020-07-08
8,Brinjal Long KG,45.0,50.0,48.0,2020-07-08
9,Cabbage(Local) KG,15.0,20.0,18.0,2020-07-08
10,Capsicum KG,140.0,150.0,145.0,2020-07-08
11,Carrot(Local) KG,50.0,55.0,52.0,2020-07-08
12,Cauli Local KG,50.0,55.0,52.0,2020-07-08
13,Chilli Dry KG,290.0,300.0,295.0,2020-07-08
14,Chilli Green KG,35.0,40.0,38.0,2020-07-08
15,Chilli Green(Akbare) KG,120.0,130.0,125.0,2020-07-08
16,Chilli Green(Bullet) KG,35.0,40.0,38.0,2020-07-08
17,Chilli Green(Machhe) KG,90.0,100.0,95.0,2020-07-08
18,Coriander Green KG,490.0,500.0,495.0,2020-07-08
19,Cow pea(Long) KG,40.0,45.0,42.0,2020-07-08
20,Cress Leaf KG,60.0,70.0,65.0,2020-07-08
21,Cucumber(Hybrid) KG,10.0,15.0,12.0,2020-07-08
22,Cucumber(Local) KG,35.0,40.0,38.0,2020-07-08
23,Fish Fresh(Bachuwa) KG,225.0,230.0,228.0,2020-07-08
24,Fish Fresh(Chhadi) KG,215.0,220.0,218.0,2020-07-08
25,Fish Fresh(Mungari) KG,225.0,230.0,228.0,2020-07-08
26,Fish Fresh(Rahu) KG,325.0,330.0,328.0,2020-07-08
27,French Bean(Hybrid) KG,50.0,60.0,55.0,2020-07-08
28,French Bean(Local) KG,50.0,60.0,55.0,2020-07-08
29,Garlic Dry Chinese KG,170.0,180.0,175.0,2020-07-08
30,Garlic Dry Nepali KG,130.0,140.0,135.0,2020-07-08
31,Garlic Green KG,90.0,100.0,95.0,2020-07-08
32,Ginger KG,130.0,140.0,135.0,2020-07-08
33,Gundruk KG,290.0,300.0,295.0,2020-07-08
